German,English,Context,Date
personalaufbau,personnel structure,"Der Personalaufbau der Truppe gewinnt an Dynamik: Mehr Einstellungen, wachsendes Interesse am Wehrdienst und neue Reformen sollen helfen, die ambitionierten NATO-Vorgaben für die kommenden Jahre zu erfüllen.",2026-04-17
ambitionierten,ambitious,"Der Personalaufbau der Truppe gewinnt an Dynamik: Mehr Einstellungen, wachsendes Interesse am Wehrdienst und neue Reformen sollen helfen, die ambitionierten NATO-Vorgaben für die kommenden Jahre zu erfüllen.",2026-04-17
industriemesse,industrial fair,Überschattet vom Iran-Krieg startet am 20. April die größte globale Industriemesse. Partnerland Brasilien will sich als Land der Lösungen präsentieren. Kann die Messe für Lichtblicke sorgen?,2026-04-17
einstellungen,settings,"Der Personalaufbau der Truppe gewinnt an Dynamik: Mehr Einstellungen, wachsendes Interesse am Wehrdienst und neue Reformen sollen helfen, die ambitionierten NATO-Vorgaben für die kommenden Jahre zu erfüllen.",2026-04-17
ausgezeichnet,Excellent,Oft bekommen Zugbegleiter nur den Frust der Fahrgäste ab. Zuletzt sorgte ein tödlicher Angriff in Rheinland-Pfalz für Schlagzeilen. Im Gedenken daran werden nun einige Eisenbahner ausgezeichnet.,2026-04-17
nachbarlandes,neighbouring country,Werden Israel und der Libanon auf höchster Ebene miteinander sprechen? Die Regierung in Beirut dementiert entsprechende Pläne. Währenddessen kündigt Israel eine Ausweitung seines Einsatzes im Süden des Nachbarlandes an.,2026-04-17
wochenlangen,weeks,Nach wochenlangen Kämpfen zwischen Israel und der Hisbollah im Libanon ist in der Nacht eine Waffenruhe in Kraft getreten. US-Präsident Donald Trump hatte sie zuvor nach Gesprächen verkündet.,2026-04-17
zugbegleiter,member of train crew,Oft bekommen Zugbegleiter nur den Frust der Fahrgäste ab. Zuletzt sorgte ein tödlicher Angriff in Rheinland-Pfalz für Schlagzeilen. Im Gedenken daran werden nun einige Eisenbahner ausgezeichnet.,2026-04-17
königsklasse,royal class,"Lange liegt Bayern München gegen Real Madrid hinten, dreht dann aber das Spiel und steht im Halbfinale. Arsenal quält sich - für Hansi Flick und Florian Wirtz endet der Traum vom Titel in der ""Königsklasse"" vorzeitig.",2026-04-17
flugausfälle,flight cancellations,Erneut attackiert Russland die Ukraine mit Drohnen und Raketen. Streikende Lufthansa-Crews sorgen für weitere Flugausfälle. Der DW-Nachrichtenüberblick.,2026-04-17
präsentieren,presentation,Überschattet vom Iran-Krieg startet am 20. April die größte globale Industriemesse. Partnerland Brasilien will sich als Land der Lösungen präsentieren. Kann die Messe für Lichtblicke sorgen?,2026-04-17
eisenbahner,Railroader.,Oft bekommen Zugbegleiter nur den Frust der Fahrgäste ab. Zuletzt sorgte ein tödlicher Angriff in Rheinland-Pfalz für Schlagzeilen. Im Gedenken daran werden nun einige Eisenbahner ausgezeichnet.,2026-04-17
erschüttern,the confidence in the tax administration.,"Binnen 48 Stunden erschüttern zwei Gewalttaten Schulen in der Türkei. Neun Menschen sterben, viele werden verletzt. Die Behörden verfolgen nun auch Reaktionen auf die Taten im digitalen Raum.",2026-04-17
gewalttaten,Acts of violence,"Binnen 48 Stunden erschüttern zwei Gewalttaten Schulen in der Türkei. Neun Menschen sterben, viele werden verletzt. Die Behörden verfolgen nun auch Reaktionen auf die Taten im digitalen Raum.",2026-04-17
miteinander,problems.,Werden Israel und der Libanon auf höchster Ebene miteinander sprechen? Die Regierung in Beirut dementiert entsprechende Pläne. Währenddessen kündigt Israel eine Ausweitung seines Einsatzes im Süden des Nachbarlandes an.,2026-04-17
partnerland,PARTNER COUNTRY,Überschattet vom Iran-Krieg startet am 20. April die größte globale Industriemesse. Partnerland Brasilien will sich als Land der Lösungen präsentieren. Kann die Messe für Lichtblicke sorgen?,2026-04-17
lichtblicke,Bright spots,Überschattet vom Iran-Krieg startet am 20. April die größte globale Industriemesse. Partnerland Brasilien will sich als Land der Lösungen präsentieren. Kann die Messe für Lichtblicke sorgen?,2026-04-17
gesprächen,calls.,Nach wochenlangen Kämpfen zwischen Israel und der Hisbollah im Libanon ist in der Nacht eine Waffenruhe in Kraft getreten. US-Präsident Donald Trump hatte sie zuvor nach Gesprächen verkündet.,2026-04-17
wachsendes,growing,"Der Personalaufbau der Truppe gewinnt an Dynamik: Mehr Einstellungen, wachsendes Interesse am Wehrdienst und neue Reformen sollen helfen, die ambitionierten NATO-Vorgaben für die kommenden Jahre zu erfüllen.",2026-04-17
halbfinale,Semi-final,"Lange liegt Bayern München gegen Real Madrid hinten, dreht dann aber das Spiel und steht im Halbfinale. Arsenal quält sich - für Hansi Flick und Florian Wirtz endet der Traum vom Titel in der ""Königsklasse"" vorzeitig.",2026-04-17
ausweitung,Privileges (EOP),Werden Israel und der Libanon auf höchster Ebene miteinander sprechen? Die Regierung in Beirut dementiert entsprechende Pläne. Währenddessen kündigt Israel eine Ausweitung seines Einsatzes im Süden des Nachbarlandes an.,2026-04-17
streikende,striker,Erneut attackiert Russland die Ukraine mit Drohnen und Raketen. Streikende Lufthansa-Crews sorgen für weitere Flugausfälle. Der DW-Nachrichtenüberblick.,2026-04-17
fahrgäste,Passengers,Oft bekommen Zugbegleiter nur den Frust der Fahrgäste ab. Zuletzt sorgte ein tödlicher Angriff in Rheinland-Pfalz für Schlagzeilen. Im Gedenken daran werden nun einige Eisenbahner ausgezeichnet.,2026-04-17
verfolgen,do I not pursue ?,"Binnen 48 Stunden erschüttern zwei Gewalttaten Schulen in der Türkei. Neun Menschen sterben, viele werden verletzt. Die Behörden verfolgen nun auch Reaktionen auf die Taten im digitalen Raum.",2026-04-17
digitalen,digital,"Binnen 48 Stunden erschüttern zwei Gewalttaten Schulen in der Türkei. Neun Menschen sterben, viele werden verletzt. Die Behörden verfolgen nun auch Reaktionen auf die Taten im digitalen Raum.",2026-04-17
vorzeitig,Premature,"Lange liegt Bayern München gegen Real Madrid hinten, dreht dann aber das Spiel und steht im Halbfinale. Arsenal quält sich - für Hansi Flick und Florian Wirtz endet der Traum vom Titel in der ""Königsklasse"" vorzeitig.",2026-04-17
einsatzes,use,Werden Israel und der Libanon auf höchster Ebene miteinander sprechen? Die Regierung in Beirut dementiert entsprechende Pläne. Währenddessen kündigt Israel eine Ausweitung seines Einsatzes im Süden des Nachbarlandes an.,2026-04-17
getreten,stepped on,Nach wochenlangen Kämpfen zwischen Israel und der Hisbollah im Libanon ist in der Nacht eine Waffenruhe in Kraft getreten. US-Präsident Donald Trump hatte sie zuvor nach Gesprächen verkündet.,2026-04-17
