German,English,Context,Date
rechtskonservativen,right-wing conservatives,"Geht es nach der Regierung in Warschau, sollen auch in Polen gleichgeschlechtliche Paare ihre Partnerschaften auf eine rechtliche Grundlage stellen können. Dem rechtskonservativen Präsidenten geht das zu weit.",2026-07-18
militärabkommen,military agreement,"Die Wahlen in São Tomé und Príncipe rücken den kleinen Inselstaat in den geopolitischen Fokus. Ein Militärabkommen mit Russland wirft die Frage auf, inwiefern Moskau seinen Einfluss im Golf von Guinea ausbaut.",2026-07-18
verschiebungen,Displacements,"Als Burkina Fasos Präsident Traoré forderte, Demokratie in Afrika zu ""vergessen"", war das mehr als Provokation. Es ist ein Signal für politische Verschiebungen auf dem Kontinent. Steht Demokratie in Afrika vor dem Aus?",2026-07-18
freigegebenen,released,"In seiner Rede an die Nation wirft US-Präsident Donald Trump China vor, in die Wahl von 2020 eingegriffen zu haben. Die DW warf einen Blick in die freigegebenen Dokumente, die seine Behauptungen untermauern sollen.",2026-07-18
eingegriffen,intervened,"In seiner Rede an die Nation wirft US-Präsident Donald Trump China vor, in die Wahl von 2020 eingegriffen zu haben. Die DW warf einen Blick in die freigegebenen Dokumente, die seine Behauptungen untermauern sollen.",2026-07-18
untermauern,untermauern.,"In seiner Rede an die Nation wirft US-Präsident Donald Trump China vor, in die Wahl von 2020 eingegriffen zu haben. Die DW warf einen Blick in die freigegebenen Dokumente, die seine Behauptungen untermauern sollen.",2026-07-18
rechtliche,legal,"Geht es nach der Regierung in Warschau, sollen auch in Polen gleichgeschlechtliche Paare ihre Partnerschaften auf eine rechtliche Grundlage stellen können. Dem rechtskonservativen Präsidenten geht das zu weit.",2026-07-18
grundlage,basis,"Geht es nach der Regierung in Warschau, sollen auch in Polen gleichgeschlechtliche Paare ihre Partnerschaften auf eine rechtliche Grundlage stellen können. Dem rechtskonservativen Präsidenten geht das zu weit.",2026-07-18
inwiefern,How,"Die Wahlen in São Tomé und Príncipe rücken den kleinen Inselstaat in den geopolitischen Fokus. Ein Militärabkommen mit Russland wirft die Frage auf, inwiefern Moskau seinen Einfluss im Golf von Guinea ausbaut.",2026-07-18
aufstieg,Promotion,Seit fast zwei Jahrzehnten erlebt Südafrika immer wieder fremdenfeindliche Gewalt. Von den tödlichen Ausschreitungen 2008 bis zum Aufstieg von Operation Dudula wurden Tausende Migranten vertrieben.,2026-07-18
