German,English,Context,Date
friedensverhandlungen,peace negotiations,"In der Ruinenstadt Teotihuacán in Mexiko wird eine Touristin getötet. Es ist weiter unklar, ob in dieser Woche neue Friedensverhandlungen zwischen dem Iran und den USA stattfinden. Der DW-Nachrichtenüberblick.",2026-04-22
fingerspitzengefühl,Patience,Israels Botschafter in Deutschland verteidigt im DW-Interview die Militärschläge gegen den Iran und gegen den Libanon. Bundeskanzler Merz rät er zu mehr Fingerspitzengefühl.,2026-04-22
energiedominanz,energy dominance,Die Welt blickt auf die blockierte Straße von Hormus und die Folgen für die globalen Energiemärkte. Hinter den Kulissen tobt aber noch ein anderer Kampf: Der Wettlauf der USA und China um die globale Energiedominanz.,2026-04-22
glaubwürdigkeit,Credibility,"Der Bundesumweltminister sieht Rückenwind für saubere Energie - weil der Iran-Krieg die Preise für Öl, Benzin und Gas in die Höhe getrieben hat. Umweltschützer fordern mehr Glaubwürdigkeit.",2026-04-22
umweltschützer,environmentalist,"Der Bundesumweltminister sieht Rückenwind für saubere Energie - weil der Iran-Krieg die Preise für Öl, Benzin und Gas in die Höhe getrieben hat. Umweltschützer fordern mehr Glaubwürdigkeit.",2026-04-22
nachbarstaaten,"95,8 h/km2",Die militärisch rasant aufrüstenden Nachbarstaaten Nordkorea und China werden in Japan zunehmend als Bedrohung wahrgenommen. Immer weiter wendet sich das Land vom traditionellen Pazifismus ab.,2026-04-22
zersplitterten,shattered,"Beim US-Manöver ""Flintlock“ trainieren Soldaten aus rund 30 Ländern in Libyen. Erstmals nehmen Vertreter beider Machtlager teil – ein seltenes politisches Signal in einem weiter zersplitterten Staat.",2026-04-22
militärschläge,military strikes,Israels Botschafter in Deutschland verteidigt im DW-Interview die Militärschläge gegen den Iran und gegen den Libanon. Bundeskanzler Merz rät er zu mehr Fingerspitzengefühl.,2026-04-22
energiemärkte,Energiemärkte.,Die Welt blickt auf die blockierte Straße von Hormus und die Folgen für die globalen Energiemärkte. Hinter den Kulissen tobt aber noch ein anderer Kampf: Der Wettlauf der USA und China um die globale Energiedominanz.,2026-04-22
diskriminiere,discriminate,"Der EuGH hat die ungarische Regelung für rechtswidrig erklärt. Das Gesetz diskriminiere und stigmatisiere queere Menschen, so das Urteil. Damit widerspreche es den Werten der Europäischen Union.",2026-04-22
stigmatisiere,stigmatize,"Der EuGH hat die ungarische Regelung für rechtswidrig erklärt. Das Gesetz diskriminiere und stigmatisiere queere Menschen, so das Urteil. Damit widerspreche es den Werten der Europäischen Union.",2026-04-22
aufrüstenden,upgrading,Die militärisch rasant aufrüstenden Nachbarstaaten Nordkorea und China werden in Japan zunehmend als Bedrohung wahrgenommen. Immer weiter wendet sich das Land vom traditionellen Pazifismus ab.,2026-04-22
wahrgenommen,Attended,Die militärisch rasant aufrüstenden Nachbarstaaten Nordkorea und China werden in Japan zunehmend als Bedrohung wahrgenommen. Immer weiter wendet sich das Land vom traditionellen Pazifismus ab.,2026-04-22
rechtswidrig,in breach of the regulations,"Der EuGH hat die ungarische Regelung für rechtswidrig erklärt. Das Gesetz diskriminiere und stigmatisiere queere Menschen, so das Urteil. Damit widerspreche es den Werten der Europäischen Union.",2026-04-22
widerspreche,disagree,"Der EuGH hat die ungarische Regelung für rechtswidrig erklärt. Das Gesetz diskriminiere und stigmatisiere queere Menschen, so das Urteil. Damit widerspreche es den Werten der Europäischen Union.",2026-04-22
militärisch,military,Die militärisch rasant aufrüstenden Nachbarstaaten Nordkorea und China werden in Japan zunehmend als Bedrohung wahrgenommen. Immer weiter wendet sich das Land vom traditionellen Pazifismus ab.,2026-04-22
ruinenstadt,ruined city,"In der Ruinenstadt Teotihuacán in Mexiko wird eine Touristin getötet. Es ist weiter unklar, ob in dieser Woche neue Friedensverhandlungen zwischen dem Iran und den USA stattfinden. Der DW-Nachrichtenüberblick.",2026-04-22
stattfinden,.,"In der Ruinenstadt Teotihuacán in Mexiko wird eine Touristin getötet. Es ist weiter unklar, ob in dieser Woche neue Friedensverhandlungen zwischen dem Iran und den USA stattfinden. Der DW-Nachrichtenüberblick.",2026-04-22
techkonzern,tech group,"Der umstrittene US-Techkonzern hat 22 Thesen gepostet, die teils weit über die für Unternehmen üblichen Themen hinausgehen. Kritiker lesen darin ein Plädoyer für Techno-Faschismus. Wir beantworten die wichtigsten Fragen.",2026-04-22
hinausgehen,go out,"Der umstrittene US-Techkonzern hat 22 Thesen gepostet, die teils weit über die für Unternehmen üblichen Themen hinausgehen. Kritiker lesen darin ein Plädoyer für Techno-Faschismus. Wir beantworten die wichtigsten Fragen.",2026-04-22
beantworten,[],"Der umstrittene US-Techkonzern hat 22 Thesen gepostet, die teils weit über die für Unternehmen üblichen Themen hinausgehen. Kritiker lesen darin ein Plädoyer für Techno-Faschismus. Wir beantworten die wichtigsten Fragen.",2026-04-22
