German,English,Context,Date
generalbundesanwalt,Federal Public Prosecutor General,"Der Generalbundesanwalt wirft den Männern vor, sie hätten als Rädelsführer darauf hingearbeitet, ""das System der Bundesrepublik Deutschland durch ein eigenes zu ersetzen"".",2026-07-23
verteidigungskrieg,defensive war,"Mitten im Verteidigungskrieg gegen Russland geriet der ukrainische Präsident Selenskyj wegen einer Personalie unter Beschuss. Nun versucht er die Wogen zu glätten, indem er einen beliebten Kommandeur zum Armeechef macht.",2026-07-23
oberbefehlshabers,commander-in-Chief,Die ukrainische Armee bekommt einen neuen Chef. Mychajlo Drapatyj löst Oleksandr Syrskyj auf dem Posten des Oberbefehlshabers ab. Warum kam es zum Tausch und was zeichnet den neuen Armeechef aus?,2026-07-23
flüchtlingshilfe,refugee relief,"Trump gibt mehr Geld für Flüchtlinge aus, allerdings profitieren nur weiße Südafrikaner. Menschen aus Krisengebieten wird die Einreise verwehrt. Die Glaubwürdigkeit der US-Flüchtlingshilfe ist beschädigt, sagen Experten.",2026-07-23
fraktionsvorsitz,chair of the parliamentary group,Der Fraktionsvorsitz der Union aus CDU und CSU ist ein machtvoller Posten. Mit Thorsten Frei übernimmt ihn ein enger Vertrauter von Bundeskanzler Friedrich Merz.,2026-07-23
hingearbeitet,worked towards,"Der Generalbundesanwalt wirft den Männern vor, sie hätten als Rädelsführer darauf hingearbeitet, ""das System der Bundesrepublik Deutschland durch ein eigenes zu ersetzen"".",2026-07-23
atomabkommen,nuclear agreement,Südwestlich von Bordeaux wütet ein großer Waldbrand. Die USA und Saudi-Arabien schließen inmitten des Iran-Kriegs ein Atomabkommen. Der DW-Nachrichtenüberblick.,2026-07-23
rädelsführer,ringleader,"Der Generalbundesanwalt wirft den Männern vor, sie hätten als Rädelsführer darauf hingearbeitet, ""das System der Bundesrepublik Deutschland durch ein eigenes zu ersetzen"".",2026-07-23
südwestlich,southwestern,Südwestlich von Bordeaux wütet ein großer Waldbrand. Die USA und Saudi-Arabien schließen inmitten des Iran-Kriegs ein Atomabkommen. Der DW-Nachrichtenüberblick.,2026-07-23
machtvoller,more powerful,Der Fraktionsvorsitz der Union aus CDU und CSU ist ein machtvoller Posten. Mit Thorsten Frei übernimmt ihn ein enger Vertrauter von Bundeskanzler Friedrich Merz.,2026-07-23
kommandeur,Commander,"Mitten im Verteidigungskrieg gegen Russland geriet der ukrainische Präsident Selenskyj wegen einer Personalie unter Beschuss. Nun versucht er die Wogen zu glätten, indem er einen beliebten Kommandeur zum Armeechef macht.",2026-07-23
abgesegnet,approved,"US-Präsident Donald Trump habe den Deal mit dem Königreich am Golf bereits abgesegnet, heißt es. Kritiker warnen vor einem atomaren Wettrüsten in der instabilen Region.",2026-07-23
wettrüsten,Arms race,"US-Präsident Donald Trump habe den Deal mit dem Königreich am Golf bereits abgesegnet, heißt es. Kritiker warnen vor einem atomaren Wettrüsten in der instabilen Region.",2026-07-23
instabilen,unstable,"US-Präsident Donald Trump habe den Deal mit dem Königreich am Golf bereits abgesegnet, heißt es. Kritiker warnen vor einem atomaren Wettrüsten in der instabilen Region.",2026-07-23
oleksandr,Oleksandr,Die ukrainische Armee bekommt einen neuen Chef. Mychajlo Drapatyj löst Oleksandr Syrskyj auf dem Posten des Oberbefehlshabers ab. Warum kam es zum Tausch und was zeichnet den neuen Armeechef aus?,2026-07-23
armeechef,army chief,Die ukrainische Armee bekommt einen neuen Chef. Mychajlo Drapatyj löst Oleksandr Syrskyj auf dem Posten des Oberbefehlshabers ab. Warum kam es zum Tausch und was zeichnet den neuen Armeechef aus?,2026-07-23
beliebten,popular,"Mitten im Verteidigungskrieg gegen Russland geriet der ukrainische Präsident Selenskyj wegen einer Personalie unter Beschuss. Nun versucht er die Wogen zu glätten, indem er einen beliebten Kommandeur zum Armeechef macht.",2026-07-23
übernimmt,Takes over,Der Fraktionsvorsitz der Union aus CDU und CSU ist ein machtvoller Posten. Mit Thorsten Frei übernimmt ihn ein enger Vertrauter von Bundeskanzler Friedrich Merz.,2026-07-23
mychajlo,mychajlo,Die ukrainische Armee bekommt einen neuen Chef. Mychajlo Drapatyj löst Oleksandr Syrskyj auf dem Posten des Oberbefehlshabers ab. Warum kam es zum Tausch und was zeichnet den neuen Armeechef aus?,2026-07-23
drapatyj,drapatyj,Die ukrainische Armee bekommt einen neuen Chef. Mychajlo Drapatyj löst Oleksandr Syrskyj auf dem Posten des Oberbefehlshabers ab. Warum kam es zum Tausch und was zeichnet den neuen Armeechef aus?,2026-07-23
bordeaux,bordeaux,Südwestlich von Bordeaux wütet ein großer Waldbrand. Die USA und Saudi-Arabien schließen inmitten des Iran-Kriegs ein Atomabkommen. Der DW-Nachrichtenüberblick.,2026-07-23
atomaren,atomic,"US-Präsident Donald Trump habe den Deal mit dem Königreich am Golf bereits abgesegnet, heißt es. Kritiker warnen vor einem atomaren Wettrüsten in der instabilen Region.",2026-07-23
einreise,entry,"Trump gibt mehr Geld für Flüchtlinge aus, allerdings profitieren nur weiße Südafrikaner. Menschen aus Krisengebieten wird die Einreise verwehrt. Die Glaubwürdigkeit der US-Flüchtlingshilfe ist beschädigt, sagen Experten.",2026-07-23
