German,English,Context,Date
infrastruktureinrichtungen,infrastructure facilities,"Die jüngsten US-Angriffe auf Tunnel, Brücken und andere Infrastruktureinrichtungen nördlich der Straße von Hormus deuten darauf hin, dass Washington seine Strategie im Iran ändert.",2026-07-24
parlamentsabgeordnete,member of Parliament,Bis zuletzt kämpfte Özgür Özel um seinen Verbleib in der oppositionellen CHP - vergebens. Jetzt gründet der türkische Politiker seine eigene Partei - bis zu 90 Parlamentsabgeordnete könnten seinem Ruf folgen.,2026-07-24
suchmaschinenriese,search engine giant,Erstmals wird der US-Suchmaschinenriese auf Basis des Digital Markets Act zur Kasse gebeten. Kritiker monieren: Bei 400 Milliarden Dollar Jahresumsatz seien derartige Geldbußen längst einkalkuliert.,2026-07-24
wahrscheinlich,likely,Faridoon Tofan wird wahrscheinlich schon in der nächsten Woche aus Deutschland abgeschoben. Ein Präzedenzfall: Der 46-jährige Afghane ist nicht straffällig geworden. Abschiebungen drohen nicht länger nur Straftätern.,2026-07-24
großflächiger,large-area,"Da die Grundlage für die bisherigen Zölle ausgelaufen ist, musste der US-Präsident einen Grund für neue Aufschläge finden. Frankreich bittet wegen großflächiger Waldbrände die EU um Hilfe. Der DW-Nachrichtenüberblick.",2026-07-24
einkalkuliert,rolled over,Erstmals wird der US-Suchmaschinenriese auf Basis des Digital Markets Act zur Kasse gebeten. Kritiker monieren: Bei 400 Milliarden Dollar Jahresumsatz seien derartige Geldbußen längst einkalkuliert.,2026-07-24
präzedenzfall,Precedent,Faridoon Tofan wird wahrscheinlich schon in der nächsten Woche aus Deutschland abgeschoben. Ein Präzedenzfall: Der 46-jährige Afghane ist nicht straffällig geworden. Abschiebungen drohen nicht länger nur Straftätern.,2026-07-24
jahresumsatz,Annual turnover,Erstmals wird der US-Suchmaschinenriese auf Basis des Digital Markets Act zur Kasse gebeten. Kritiker monieren: Bei 400 Milliarden Dollar Jahresumsatz seien derartige Geldbußen längst einkalkuliert.,2026-07-24
schiitische,shiite,Die schiitische Miliz im Jemen greift in den Iran-Krieg ein: Die mit der Islamischen Republik verbündeten Rebellen wollen damit auch Druck auf den Westen aufbauen.,2026-07-24
straffällig,delinquent,Faridoon Tofan wird wahrscheinlich schon in der nächsten Woche aus Deutschland abgeschoben. Ein Präzedenzfall: Der 46-jährige Afghane ist nicht straffällig geworden. Abschiebungen drohen nicht länger nur Straftätern.,2026-07-24
straftätern,offenders,Faridoon Tofan wird wahrscheinlich schon in der nächsten Woche aus Deutschland abgeschoben. Ein Präzedenzfall: Der 46-jährige Afghane ist nicht straffällig geworden. Abschiebungen drohen nicht länger nur Straftätern.,2026-07-24
prioritäten,Priorities,"Die Hilfsorganisation ""Brot für die Welt"" weist darauf hin, dass es genug Lebensmittel gibt, damit kein Mensch hungern müsste. Die Bekämpfung der Not sei eine Frage von Macht und Prioritäten.",2026-07-24
bisherigen,PREVIOUS,"Da die Grundlage für die bisherigen Zölle ausgelaufen ist, musste der US-Präsident einen Grund für neue Aufschläge finden. Frankreich bittet wegen großflächiger Waldbrände die EU um Hilfe. Der DW-Nachrichtenüberblick.",2026-07-24
vergebens,to no avail.,Bis zuletzt kämpfte Özgür Özel um seinen Verbleib in der oppositionellen CHP - vergebens. Jetzt gründet der türkische Politiker seine eigene Partei - bis zu 90 Parlamentsabgeordnete könnten seinem Ruf folgen.,2026-07-24
geldbußen,Fines,Erstmals wird der US-Suchmaschinenriese auf Basis des Digital Markets Act zur Kasse gebeten. Kritiker monieren: Bei 400 Milliarden Dollar Jahresumsatz seien derartige Geldbußen längst einkalkuliert.,2026-07-24
verbleib,Retention,Bis zuletzt kämpfte Özgür Özel um seinen Verbleib in der oppositionellen CHP - vergebens. Jetzt gründet der türkische Politiker seine eigene Partei - bis zu 90 Parlamentsabgeordnete könnten seinem Ruf folgen.,2026-07-24
monieren,assemble,Erstmals wird der US-Suchmaschinenriese auf Basis des Digital Markets Act zur Kasse gebeten. Kritiker monieren: Bei 400 Milliarden Dollar Jahresumsatz seien derartige Geldbußen längst einkalkuliert.,2026-07-24
kulissen,BACKDROP,"Immer schwieriger wird es, neue Strafmaßnahmen zu finden, die Russland wegen seines Angriffskriegs gegen die Ukraine treffen - aber nicht die EU-Staaten selbst. Hinter den Kulissen geht es um viel Geld.",2026-07-24
rebellen,The Rebels,Die schiitische Miliz im Jemen greift in den Iran-Krieg ein: Die mit der Islamischen Republik verbündeten Rebellen wollen damit auch Druck auf den Westen aufbauen.,2026-07-24
aufbauen,Build,Die schiitische Miliz im Jemen greift in den Iran-Krieg ein: Die mit der Islamischen Republik verbündeten Rebellen wollen damit auch Druck auf den Westen aufbauen.,2026-07-24
