German,English,Context,Date
straßenblockaden,roadblocks,Nach wochenlangen Straßenblockaden wirft die Justiz dem früheren Staatschef Morales bewaffneten Aufstand und Terrorismus vor. Morales selbst spricht von politisch motivierten Anschuldigungen.,2026-07-31
versorgungslage,supply situation,Die Ukraine verstärkt ihre Angriffe auf die russische Logistik und Energieanlagen auf der Krim. Welche Folgen hat das für die Versorgungslage vor Ort und was will Kyjiw damit für den weiteren Kriegsverlauf erreichen?,2026-07-31
fußballverbände,football associations,Die europäischen Fußballverbände wehren sich gegen Pläne von FIFA-Boss Gianni Infantino. Donald Trump verkündet eine Einigung mit der islamistischen Hamas über deren Entwaffnung. Der DW-Nachrichtenüberblick.,2026-07-31
anschuldigungen,allegations,Nach wochenlangen Straßenblockaden wirft die Justiz dem früheren Staatschef Morales bewaffneten Aufstand und Terrorismus vor. Morales selbst spricht von politisch motivierten Anschuldigungen.,2026-07-31
afrikanischen,african,"Legal oder nicht - der Handel mit afrikanischen Ameisen nach Europa boomt. Was finden Hobbyhalter an diesen Tieren - und welche Risiken birgt das Geschäft für die Ökosysteme, Stromausfälle inklusive?",2026-07-31
stromausfälle,Power outs,"Legal oder nicht - der Handel mit afrikanischen Ameisen nach Europa boomt. Was finden Hobbyhalter an diesen Tieren - und welche Risiken birgt das Geschäft für die Ökosysteme, Stromausfälle inklusive?",2026-07-31
jahreshälfte,half of the year,Die Deutsche Bahn schreibt wieder schwarze Zahlen. In der ersten Jahreshälfte nahmen der Umsatz und die Anzahl der Fahrgäste deutlich zu. Doch ein Problem besteht nach wie vor.,2026-07-31
motivierten,motivated,Nach wochenlangen Straßenblockaden wirft die Justiz dem früheren Staatschef Morales bewaffneten Aufstand und Terrorismus vor. Morales selbst spricht von politisch motivierten Anschuldigungen.,2026-07-31
übergewicht,Obesity,Eine neue Studie zeigt: Übergewicht könnte für deutlich mehr Krebsfälle verantwortlich sein als bisher angenommen. Besonders Bauchfett erhöht das Krebsrisiko - vor allem bei Frauen.,2026-07-31
krebsrisiko,Risk of Cancer,Eine neue Studie zeigt: Übergewicht könnte für deutlich mehr Krebsfälle verantwortlich sein als bisher angenommen. Besonders Bauchfett erhöht das Krebsrisiko - vor allem bei Frauen.,2026-07-31
hobbyhalter,hobby holder,"Legal oder nicht - der Handel mit afrikanischen Ameisen nach Europa boomt. Was finden Hobbyhalter an diesen Tieren - und welche Risiken birgt das Geschäft für die Ökosysteme, Stromausfälle inklusive?",2026-07-31
krebsfälle,cancer cases,Eine neue Studie zeigt: Übergewicht könnte für deutlich mehr Krebsfälle verantwortlich sein als bisher angenommen. Besonders Bauchfett erhöht das Krebsrisiko - vor allem bei Frauen.,2026-07-31
angenommen,accepted,Eine neue Studie zeigt: Übergewicht könnte für deutlich mehr Krebsfälle verantwortlich sein als bisher angenommen. Besonders Bauchfett erhöht das Krebsrisiko - vor allem bei Frauen.,2026-07-31
ökosysteme,"""ecosystems""","Legal oder nicht - der Handel mit afrikanischen Ameisen nach Europa boomt. Was finden Hobbyhalter an diesen Tieren - und welche Risiken birgt das Geschäft für die Ökosysteme, Stromausfälle inklusive?",2026-07-31
infantino,infantino,Die europäischen Fußballverbände wehren sich gegen Pläne von FIFA-Boss Gianni Infantino. Donald Trump verkündet eine Einigung mit der islamistischen Hamas über deren Entwaffnung. Der DW-Nachrichtenüberblick.,2026-07-31
bauchfett,Abdominal Adipose Tissue,Eine neue Studie zeigt: Übergewicht könnte für deutlich mehr Krebsfälle verantwortlich sein als bisher angenommen. Besonders Bauchfett erhöht das Krebsrisiko - vor allem bei Frauen.,2026-07-31
ausweisen,to show,"Es ist ein Präzedenzfall: Deutschland hat einen Mann nach Kabul abgeschoben, der nicht straffällig geworden war. Die Bundesregierung will künftig nicht mehr nur Straftäter und Gefährder ausweisen.",2026-07-31
inklusive,included,"Legal oder nicht - der Handel mit afrikanischen Ameisen nach Europa boomt. Was finden Hobbyhalter an diesen Tieren - und welche Risiken birgt das Geschäft für die Ökosysteme, Stromausfälle inklusive?",2026-07-31
logistik,Logistics,Die Ukraine verstärkt ihre Angriffe auf die russische Logistik und Energieanlagen auf der Krim. Welche Folgen hat das für die Versorgungslage vor Ort und was will Kyjiw damit für den weiteren Kriegsverlauf erreichen?,2026-07-31
