German,English,Context,Date
zusammengebrochen,COLLAPSE,25 demokratische Bundesstaaten wehren sich gegen neue Zölle von Präsident Trump gegen 60 Handelspartner. In Kuba ist erneut das gesamte Stromnetz zusammengebrochen. Der DW-Nachrichtenüberblick.,2026-08-04
millionengewinne,millions in profits,"Tiefer Fall: Früher konnte der Gründer des Darknet-Marktplatzes ""Archetyp Market"" Millionengewinne verbuchen, jetzt wurde er in Frankfurt am Main angeklagt.",2026-08-04
handelspartner,Trading partners,25 demokratische Bundesstaaten wehren sich gegen neue Zölle von Präsident Trump gegen 60 Handelspartner. In Kuba ist erneut das gesamte Stromnetz zusammengebrochen. Der DW-Nachrichtenüberblick.,2026-08-04
aufenthaltsort,Location,Lange war über den Aufenthaltsort und Gesundheitszustand von Friedensnobelpreisträgerin Aung San Suu Kyi so gut wie nichts bekannt. Nun hat die Militärregierung Fotos eines Treffens mit dem Roten Kreuz veröffentlicht.,2026-08-04
versandhandel,Mail order,Der Nachschub für die Front soll unterbrochen werden. Das ist ein Grund für die Angriffe auf den russischen Versandhandel Wildberries. Es ist aber nicht das einzige Ziel.,2026-08-04
straßenbrücke,road bridge,Tief im Fernen Osten bauen Russland und Nordkorea ihre erste Straßenbrücke. Die neue Verbindung stärkt die Achse der beiden Staaten - und schlägt in der 10.000 Kilometer entfernten Ukraine direkt Alarm.,2026-08-04
massenansturm,mass onslaught,"War der Massenansturm auf Ceuta politisch gesteuert oder das Ergebnis einer Eigendynamik? Zwei Wissenschaftler ordnen die Rolle Marokkos ein und erklären, welche Faktoren tatsächlich eine Rolle spielten.",2026-08-04
hackerangriff,Hacking attempt!,Das Fürstentum zwischen der Schweiz und Österreich steht nach einem Hackerangriff unter Druck: Unbekannte verschafften sich Einblick in sensible Daten - ein heikler Vorfall für den finanzstarken Kleinstaat.,2026-08-04
finanzstarken,financially strong,Das Fürstentum zwischen der Schweiz und Österreich steht nach einem Hackerangriff unter Druck: Unbekannte verschafften sich Einblick in sensible Daten - ein heikler Vorfall für den finanzstarken Kleinstaat.,2026-08-04
unterbrochen,[F2 Stop],Der Nachschub für die Front soll unterbrochen werden. Das ist ein Grund für die Angriffe auf den russischen Versandhandel Wildberries. Es ist aber nicht das einzige Ziel.,2026-08-04
eigendynamik,Gaining Momentum,"War der Massenansturm auf Ceuta politisch gesteuert oder das Ergebnis einer Eigendynamik? Zwei Wissenschaftler ordnen die Rolle Marokkos ein und erklären, welche Faktoren tatsächlich eine Rolle spielten.",2026-08-04
marktplatzes,marketplace,"Tiefer Fall: Früher konnte der Gründer des Darknet-Marktplatzes ""Archetyp Market"" Millionengewinne verbuchen, jetzt wurde er in Frankfurt am Main angeklagt.",2026-08-04
verschafften,procured,Das Fürstentum zwischen der Schweiz und Österreich steht nach einem Hackerangriff unter Druck: Unbekannte verschafften sich Einblick in sensible Daten - ein heikler Vorfall für den finanzstarken Kleinstaat.,2026-08-04
wildberries,wildberries,Der Nachschub für die Front soll unterbrochen werden. Das ist ein Grund für die Angriffe auf den russischen Versandhandel Wildberries. Es ist aber nicht das einzige Ziel.,2026-08-04
verbindung,Connection,Tief im Fernen Osten bauen Russland und Nordkorea ihre erste Straßenbrücke. Die neue Verbindung stärkt die Achse der beiden Staaten - und schlägt in der 10.000 Kilometer entfernten Ukraine direkt Alarm.,2026-08-04
entfernten,remote,Tief im Fernen Osten bauen Russland und Nordkorea ihre erste Straßenbrücke. Die neue Verbindung stärkt die Achse der beiden Staaten - und schlägt in der 10.000 Kilometer entfernten Ukraine direkt Alarm.,2026-08-04
unbekannte,Unknown,Das Fürstentum zwischen der Schweiz und Österreich steht nach einem Hackerangriff unter Druck: Unbekannte verschafften sich Einblick in sensible Daten - ein heikler Vorfall für den finanzstarken Kleinstaat.,2026-08-04
kleinstaat,small state,Das Fürstentum zwischen der Schweiz und Österreich steht nach einem Hackerangriff unter Druck: Unbekannte verschafften sich Einblick in sensible Daten - ein heikler Vorfall für den finanzstarken Kleinstaat.,2026-08-04
gesteuert,processes.,"War der Massenansturm auf Ceuta politisch gesteuert oder das Ergebnis einer Eigendynamik? Zwei Wissenschaftler ordnen die Rolle Marokkos ein und erklären, welche Faktoren tatsächlich eine Rolle spielten.",2026-08-04
stromnetz,Port,25 demokratische Bundesstaaten wehren sich gegen neue Zölle von Präsident Trump gegen 60 Handelspartner. In Kuba ist erneut das gesamte Stromnetz zusammengebrochen. Der DW-Nachrichtenüberblick.,2026-08-04
gezielte,Specific,Gezielte Schläge gegen Energie und Logistik: Die Ukraine verschärft ihre Angriffe auf die von Russland besetzte Krim. Was will Kyjiw damit für den weiteren Kriegsverlauf erreichen?,2026-08-04
