German,English,Context,Date
wettkampfbedingungen,competition conditions,Noch nie ist ein Mensch einen Marathon unter Wettkampfbedingungen so schnell gelaufen: Der Kenianer Sabastian Sawe hat in London Sportgeschichte geschrieben.,2026-04-27
hilfsorganisationen,Help organizations,Der Bürgerkrieg im Sudan hält seit drei Jahren an und hat Millionen Menschen vertrieben. Hilfsorganisationen warnen vor einer Hungerkrise. Auf der Geberkonferenz in Berlin kam über eine Milliarde Euro zusammen.,2026-04-27
basisabsicherung,Basic insurance,"Bundeskanzler Friedrich Merz löst Irritationen aus, weil er die gesetzliche Rente als ""Basisabsicherung"" bezeichnete. Was hat er damit gemeint? Und wo steht Deutschland im internationalen Vergleich?",2026-04-27
drogenschmuggler,drug smugglers,Bei einem weiteren umstrittenen Angriff der USA auf angebliche Drogenschmuggler werden drei Menschen getötet. Die weltweiten Rüstungsausgaben erreichen einen neuen Höchststand. Der DW-Nachrichtenüberblick.,2026-04-27
rüstungsausgaben,armaments expenditures,Bei einem weiteren umstrittenen Angriff der USA auf angebliche Drogenschmuggler werden drei Menschen getötet. Die weltweiten Rüstungsausgaben erreichen einen neuen Höchststand. Der DW-Nachrichtenüberblick.,2026-04-27
lebenserwartung,Life expectancy,"Der demografische Wandel wird für die Rentensysteme zum Stresstest. Die Babyboomer gehen in Rente, die Lebenserwartung steigt und die Zahl der Beitragszahler sinkt. Die Frage ist weniger, ob reformiert wird, sondern wie.",2026-04-27
pharmazeutische,PHARMACEUTICAL,Die USA und Israel haben bei ihren Angriffen auf den Iran auch pharmazeutische und medizinische Einrichtungen zerstört. Das hat die Situation für Tausende von chronisch kranken Patienten im Land verschärft.,2026-04-27
einschüchterung,Intimidation,Die AfD stellt in den Parlamenten in Deutschland tausende Anfragen. Das ist ihr gutes Recht. Kritiker sehen darin jedoch eine gezielte Einschüchterung politischer Gegner.,2026-04-27
sportgeschichte,(SPORTS HISTORY),Noch nie ist ein Mensch einen Marathon unter Wettkampfbedingungen so schnell gelaufen: Der Kenianer Sabastian Sawe hat in London Sportgeschichte geschrieben.,2026-04-27
beitragszahler,Contributor,"Der demografische Wandel wird für die Rentensysteme zum Stresstest. Die Babyboomer gehen in Rente, die Lebenserwartung steigt und die Zahl der Beitragszahler sinkt. Die Frage ist weniger, ob reformiert wird, sondern wie.",2026-04-27
geberkonferenz,donor conference,Der Bürgerkrieg im Sudan hält seit drei Jahren an und hat Millionen Menschen vertrieben. Hilfsorganisationen warnen vor einer Hungerkrise. Auf der Geberkonferenz in Berlin kam über eine Milliarde Euro zusammen.,2026-04-27
demografische,Demographic,"Der demografische Wandel wird für die Rentensysteme zum Stresstest. Die Babyboomer gehen in Rente, die Lebenserwartung steigt und die Zahl der Beitragszahler sinkt. Die Frage ist weniger, ob reformiert wird, sondern wie.",2026-04-27
rentensysteme,Pension systems,"Der demografische Wandel wird für die Rentensysteme zum Stresstest. Die Babyboomer gehen in Rente, die Lebenserwartung steigt und die Zahl der Beitragszahler sinkt. Die Frage ist weniger, ob reformiert wird, sondern wie.",2026-04-27
irritationen,Irritations,"Bundeskanzler Friedrich Merz löst Irritationen aus, weil er die gesetzliche Rente als ""Basisabsicherung"" bezeichnete. Was hat er damit gemeint? Und wo steht Deutschland im internationalen Vergleich?",2026-04-27
durchschnitt,average,"Wie lebt man in der EU von 165 Euro im Monat? So wenig bekommen bulgarische Rentner im Durchschnitt. Mariya Ilcheva hat Seniorinnen in Bulgarien besucht, die sich trotzdem nicht entmutigen lassen.",2026-04-27
gesetzliche,Statutory,"Bundeskanzler Friedrich Merz löst Irritationen aus, weil er die gesetzliche Rente als ""Basisabsicherung"" bezeichnete. Was hat er damit gemeint? Und wo steht Deutschland im internationalen Vergleich?",2026-04-27
bezeichnete,denominated,"Bundeskanzler Friedrich Merz löst Irritationen aus, weil er die gesetzliche Rente als ""Basisabsicherung"" bezeichnete. Was hat er damit gemeint? Und wo steht Deutschland im internationalen Vergleich?",2026-04-27
zuwanderung,Immigration,Neueste Prognosen sagen einen deutlichen Rückgang der Bevölkerung voraus. Ein Grund: Es werden zu wenige Kinder geboren. Selbst mehr Zuwanderung kann das nicht ausgleichen. Doch woran liegt das?,2026-04-27
ausgleichen,to smoothe,Neueste Prognosen sagen einen deutlichen Rückgang der Bevölkerung voraus. Ein Grund: Es werden zu wenige Kinder geboren. Selbst mehr Zuwanderung kann das nicht ausgleichen. Doch woran liegt das?,2026-04-27
seniorinnen,senior women,"Wie lebt man in der EU von 165 Euro im Monat? So wenig bekommen bulgarische Rentner im Durchschnitt. Mariya Ilcheva hat Seniorinnen in Bulgarien besucht, die sich trotzdem nicht entmutigen lassen.",2026-04-27
parlamenten,parliaments,Die AfD stellt in den Parlamenten in Deutschland tausende Anfragen. Das ist ihr gutes Recht. Kritiker sehen darin jedoch eine gezielte Einschüchterung politischer Gegner.,2026-04-27
bürgerkrieg,Civil war,Der Bürgerkrieg im Sudan hält seit drei Jahren an und hat Millionen Menschen vertrieben. Hilfsorganisationen warnen vor einer Hungerkrise. Auf der Geberkonferenz in Berlin kam über eine Milliarde Euro zusammen.,2026-04-27
hungerkrise,hunger crisis,Der Bürgerkrieg im Sudan hält seit drei Jahren an und hat Millionen Menschen vertrieben. Hilfsorganisationen warnen vor einer Hungerkrise. Auf der Geberkonferenz in Berlin kam über eine Milliarde Euro zusammen.,2026-04-27
