German,English,Context,Date
sicherheitsarchitektur,Enterprise architecture,Das 1951 gegründete Bundeskriminalamt wurde über Jahrzehnte von Männern mit Nazi-Vergangenheit dominiert. Heute ist das BKA ein zentraler Baustein in Deutschlands Sicherheitsarchitektur – auch international.,2026-03-15
treibhausgasemissionen,Greenhouse gas emissions,"Die Treibhausgasemissionen sind 2025 kaum gesunken. Umweltminister Schneider sieht zusätzlichen Handlungsbedarf, vor allem in den Sektoren Verkehr und Gebäude. Ende März soll ein neues Klimaschutzprogramm folgen.",2026-03-15
klimaschutzprogramm,climate protection programme,"Die Treibhausgasemissionen sind 2025 kaum gesunken. Umweltminister Schneider sieht zusätzlichen Handlungsbedarf, vor allem in den Sektoren Verkehr und Gebäude. Ende März soll ein neues Klimaschutzprogramm folgen.",2026-03-15
bundeskriminalamts,federal Criminal Police Office,"Die Fallzahl ist hoch, die Dunkelziffer vermutlich noch viel höher: Häusliche Gewalt ist ein Problem in Deutschland. Was sagt die Statistik des Bundeskriminalamts?",2026-03-15
bundeskriminalamt,Federal Criminal Police Office,Das 1951 gegründete Bundeskriminalamt wurde über Jahrzehnte von Männern mit Nazi-Vergangenheit dominiert. Heute ist das BKA ein zentraler Baustein in Deutschlands Sicherheitsarchitektur – auch international.,2026-03-15
justizministerium,Department of Justice,"Dämpfer für Donald Trump vor Gericht: Ein Richter hebt Vorladungen gegen Fed-Chef Jerome Powell auf und vermutet, dass das Verfahren politisch motiviert war. Das Justizministerium will gegen die Entscheidung vorgehen.",2026-03-15
einflussreichsten,most influential,Jürgen Habermas war einer der einflussreichsten Denker unserer Zeit. Der deutsche Philosoph und Soziologe starb jetzt im Alter von 96 Jahren. Ein Nachruf.,2026-03-15
niederländischen,dutch,Die niederländischen Behörden ermitteln wegen eines mutmaßlich antisemitischen Angriffs und fahnden nach einem Verdächtigen. Jüdische Einrichtungen stehen weiterhin unter verstärktem Schutz.,2026-03-15
handlungsbedarf,Need for action,"Die Treibhausgasemissionen sind 2025 kaum gesunken. Umweltminister Schneider sieht zusätzlichen Handlungsbedarf, vor allem in den Sektoren Verkehr und Gebäude. Ende März soll ein neues Klimaschutzprogramm folgen.",2026-03-15
bundeslagebild,federal situational picture,Im BKA-Bundeslagebild Cybercrime zeigt der Trend in fast allen Bereichen nach oben - mit einer Ausnahme. Tatverdächtige werden oft in Russland vermutet.,2026-03-15
tatverdächtige,Suspects,Im BKA-Bundeslagebild Cybercrime zeigt der Trend in fast allen Bereichen nach oben - mit einer Ausnahme. Tatverdächtige werden oft in Russland vermutet.,2026-03-15
gesetzesreform,legislative reform,Das Bundeskriminalamt verstößt im Kampf gegen Gewalt und Terrorismus gegen das Grundgesetz. Deshalb verlangt das Bundesverfassungsgericht eine Gesetzesreform.,2026-03-15
umweltminister,Minister of the Environment,"Die Treibhausgasemissionen sind 2025 kaum gesunken. Umweltminister Schneider sieht zusätzlichen Handlungsbedarf, vor allem in den Sektoren Verkehr und Gebäude. Ende März soll ein neues Klimaschutzprogramm folgen.",2026-03-15
