German,English,Context,Date
friedensaktivisten,peace activists,Die Friedensaktivisten gedachten in Hongkong der Niederschlagung der Proteste am Tiananmen-Platz in Peking und müssen dafür nun ins Gefängnis. MBS spricht mit Trump über Huthi-Vormarsch. Der DW-Nachrichtenüberblick.,2026-09-11
abgeordnetenhaus,Chamber of Deputies,"Kurz vor der Wahl zum Abgeordnetenhaus in der deutschen Hauptstadt stiehlt die Hackergruppe Rhysida Daten, erpresst den Berliner Senat und veröffentlicht die Daten nach dem erfolglosen Versuch im Darknet.",2026-09-11
unterrichtspläne,Lesson Plans,"Stürme waren 2025 die häufigste Ursache dafür, dass Schüler nicht wie gewohnt lernen konnten. Aber auch Überschwemmungen und Hitzewellen brachten die Unterrichtspläne durcheinander.",2026-09-11
niederschlagung,writing-off,Die Friedensaktivisten gedachten in Hongkong der Niederschlagung der Proteste am Tiananmen-Platz in Peking und müssen dafür nun ins Gefängnis. MBS spricht mit Trump über Huthi-Vormarsch. Der DW-Nachrichtenüberblick.,2026-09-11
gaslieferstopp,gas supply stop,"Der neue Premier Peter Magyar beendet Viktor Orbans Russland-Nähe radikal: Budapest weist zehn russische Diplomaten aus, mutmaßlich wegen Spionage. In Moskau gibt es Überlegungen, mit einem Gaslieferstopp zu antworten.",2026-09-11
durcheinander,jumble,"Stürme waren 2025 die häufigste Ursache dafür, dass Schüler nicht wie gewohnt lernen konnten. Aber auch Überschwemmungen und Hitzewellen brachten die Unterrichtspläne durcheinander.",2026-09-11
ministeriums,ministry,Der Etat des Ministeriums für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ) schrumpft zum fünften Mal in Folge. Hilfsorganisationen warnen vor dramatischen Folgen für Menschen in Not.,2026-09-11
schuldenberg,mountain of debt,Wie gefährlich ist der wachsende Schuldenberg in den USA? Und wie lange können auch andere Industriestaaten ihre wachsenden Defizite noch finanzieren?,2026-09-11
hackergruppe,hacker group,"Kurz vor der Wahl zum Abgeordnetenhaus in der deutschen Hauptstadt stiehlt die Hackergruppe Rhysida Daten, erpresst den Berliner Senat und veröffentlicht die Daten nach dem erfolglosen Versuch im Darknet.",2026-09-11
überlegungen,Considerations,"Der neue Premier Peter Magyar beendet Viktor Orbans Russland-Nähe radikal: Budapest weist zehn russische Diplomaten aus, mutmaßlich wegen Spionage. In Moskau gibt es Überlegungen, mit einem Gaslieferstopp zu antworten.",2026-09-11
erfolglosen,unsuccessful,"Kurz vor der Wahl zum Abgeordnetenhaus in der deutschen Hauptstadt stiehlt die Hackergruppe Rhysida Daten, erpresst den Berliner Senat und veröffentlicht die Daten nach dem erfolglosen Versuch im Darknet.",2026-09-11
zahlreichen,numerous,"In zahlreichen Cafés im Iran werde Stimmung gegen die Regierung gemacht, glauben die Behörden. Viele wurden deswegen geschlossen. Doch junge Menschen treffen sich dort weiter und bilden ihre Netzwerke.",2026-09-11
gravierend,Seriously?,Die islamistischen Terror-Anschläge in den USA wurden auch in Hamburg geplant. Hier fand der weltweit erste Prozess gegen einen Attentäter statt. Deutschlands Sicherheitsarchitektur hat sich seitdem gravierend verändert.,2026-09-11
gedachten,thoughts,Die Friedensaktivisten gedachten in Hongkong der Niederschlagung der Proteste am Tiananmen-Platz in Peking und müssen dafür nun ins Gefängnis. MBS spricht mit Trump über Huthi-Vormarsch. Der DW-Nachrichtenüberblick.,2026-09-11
tiananmen,tiananmen,Die Friedensaktivisten gedachten in Hongkong der Niederschlagung der Proteste am Tiananmen-Platz in Peking und müssen dafür nun ins Gefängnis. MBS spricht mit Trump über Huthi-Vormarsch. Der DW-Nachrichtenüberblick.,2026-09-11
vormarsch,Rise?,Die Friedensaktivisten gedachten in Hongkong der Niederschlagung der Proteste am Tiananmen-Platz in Peking und müssen dafür nun ins Gefängnis. MBS spricht mit Trump über Huthi-Vormarsch. Der DW-Nachrichtenüberblick.,2026-09-11
häufigste,Most common,"Stürme waren 2025 die häufigste Ursache dafür, dass Schüler nicht wie gewohnt lernen konnten. Aber auch Überschwemmungen und Hitzewellen brachten die Unterrichtspläne durcheinander.",2026-09-11
erpresst,Blackmailed,"Kurz vor der Wahl zum Abgeordnetenhaus in der deutschen Hauptstadt stiehlt die Hackergruppe Rhysida Daten, erpresst den Berliner Senat und veröffentlicht die Daten nach dem erfolglosen Versuch im Darknet.",2026-09-11
