German,English,Context,Date
sicherheitsmaßnahmen,Security measures,"Die Behörden vermuten, dass die Boko Haram hinter den Anschlägen steckt und reagieren mit massiven Sicherheitsmaßnahmen. Doch viele Menschen bezweifeln, dass verstärkte Militärpräsenz zu echter Sicherheit führen wird.",2026-08-16
terrorbekämpfung,counter-terrorism,"Der Abzug der US-Truppen aus Nigeria nach der Tötung eines Anführers des ""Islamischen Staats"" könnte eine Neudefinition der Terrorbekämpfung Washingtons auf dem Kontinent einleiten, sagen Experten.",2026-08-16
patrouillenboote,patrol boats,"Mehr Sicherheitskräfte, Stacheldraht und Patrouillenboote: Nach den dramatischen Ereignissen Ende Juli wollen Marokko und Spanien neue Versuche eines massenhaften Grenzübertritts nach Ceuta unbedingt verhindern.",2026-08-16
nachhilfestunden,Private lessons [0],Nach Protesten gegen Mängel im indischen Bildungssystem hat Regierungschef Narendra Modi jetzt reagiert. Der Premier kündigte kostenlose Online-Nachhilfestunden und Ausbildungen für Künstliche Intelligenz (KI) an.,2026-08-16
grenzübertritts,border crossing,"Mehr Sicherheitskräfte, Stacheldraht und Patrouillenboote: Nach den dramatischen Ereignissen Ende Juli wollen Marokko und Spanien neue Versuche eines massenhaften Grenzübertritts nach Ceuta unbedingt verhindern.",2026-08-16
militärpräsenz,military presence,"Die Behörden vermuten, dass die Boko Haram hinter den Anschlägen steckt und reagieren mit massiven Sicherheitsmaßnahmen. Doch viele Menschen bezweifeln, dass verstärkte Militärpräsenz zu echter Sicherheit führen wird.",2026-08-16
bildungssystem,Education,Nach Protesten gegen Mängel im indischen Bildungssystem hat Regierungschef Narendra Modi jetzt reagiert. Der Premier kündigte kostenlose Online-Nachhilfestunden und Ausbildungen für Künstliche Intelligenz (KI) an.,2026-08-16
verfassungsrat,constitutional Council,Bei einem schweren Erdbeben vor der indonesischen Insel Flores sind mindestens 20 Menschen ums Leben gekommen. Der französische Verfassungsrat kippt die Social-Media-Altersgrenze. Der DW-Nachrichtenüberblick.,2026-08-16
neudefinition,redefinition,"Der Abzug der US-Truppen aus Nigeria nach der Tötung eines Anführers des ""Islamischen Staats"" könnte eine Neudefinition der Terrorbekämpfung Washingtons auf dem Kontinent einleiten, sagen Experten.",2026-08-16
unübersehbar,Unmissable.,Mehr als 55 Meter hoch und damit unübersehbar: In Polen ist eine gigantische Marienfigur eingeweiht worden. Die Riesenstatue aus Beton hat jedoch nicht nur Fans.,2026-08-16
riesenstatue,giant statue,Mehr als 55 Meter hoch und damit unübersehbar: In Polen ist eine gigantische Marienfigur eingeweiht worden. Die Riesenstatue aus Beton hat jedoch nicht nur Fans.,2026-08-16
stacheldraht,Barbwire,"Mehr Sicherheitskräfte, Stacheldraht und Patrouillenboote: Nach den dramatischen Ereignissen Ende Juli wollen Marokko und Spanien neue Versuche eines massenhaften Grenzübertritts nach Ceuta unbedingt verhindern.",2026-08-16
massenhaften,mass,"Mehr Sicherheitskräfte, Stacheldraht und Patrouillenboote: Nach den dramatischen Ereignissen Ende Juli wollen Marokko und Spanien neue Versuche eines massenhaften Grenzübertritts nach Ceuta unbedingt verhindern.",2026-08-16
ausbildungen,educations,Nach Protesten gegen Mängel im indischen Bildungssystem hat Regierungschef Narendra Modi jetzt reagiert. Der Premier kündigte kostenlose Online-Nachhilfestunden und Ausbildungen für Künstliche Intelligenz (KI) an.,2026-08-16
gigantische,gigantic,Mehr als 55 Meter hoch und damit unübersehbar: In Polen ist eine gigantische Marienfigur eingeweiht worden. Die Riesenstatue aus Beton hat jedoch nicht nur Fans.,2026-08-16
marienfigur,marienfigur,Mehr als 55 Meter hoch und damit unübersehbar: In Polen ist eine gigantische Marienfigur eingeweiht worden. Die Riesenstatue aus Beton hat jedoch nicht nur Fans.,2026-08-16
ereignissen,occurrences,"Mehr Sicherheitskräfte, Stacheldraht und Patrouillenboote: Nach den dramatischen Ereignissen Ende Juli wollen Marokko und Spanien neue Versuche eines massenhaften Grenzübertritts nach Ceuta unbedingt verhindern.",2026-08-16
verstärkte,Increased,"Die Behörden vermuten, dass die Boko Haram hinter den Anschlägen steckt und reagieren mit massiven Sicherheitsmaßnahmen. Doch viele Menschen bezweifeln, dass verstärkte Militärpräsenz zu echter Sicherheit führen wird.",2026-08-16
eingeweiht,Fr.,Mehr als 55 Meter hoch und damit unübersehbar: In Polen ist eine gigantische Marienfigur eingeweiht worden. Die Riesenstatue aus Beton hat jedoch nicht nur Fans.,2026-08-16
kostenlose,free,Nach Protesten gegen Mängel im indischen Bildungssystem hat Regierungschef Narendra Modi jetzt reagiert. Der Premier kündigte kostenlose Online-Nachhilfestunden und Ausbildungen für Künstliche Intelligenz (KI) an.,2026-08-16
anführers,leader,"Der Abzug der US-Truppen aus Nigeria nach der Tötung eines Anführers des ""Islamischen Staats"" könnte eine Neudefinition der Terrorbekämpfung Washingtons auf dem Kontinent einleiten, sagen Experten.",2026-08-16
einleiten,opening,"Der Abzug der US-Truppen aus Nigeria nach der Tötung eines Anführers des ""Islamischen Staats"" könnte eine Neudefinition der Terrorbekämpfung Washingtons auf dem Kontinent einleiten, sagen Experten.",2026-08-16
