German,English,Context,Date
koalitionsmöglichkeiten,coalition possibilities,Südafrikas soziale Krise mündet nicht nur in Gewalt gegen Migranten: Bei den bevorstehenden Kommunalwahlen dürfte die Traditionspartei ANC deutlich verlieren. Und verschiedene Koalitionsmöglichkeiten eröffnen.,2026-08-21
sicherheitsministers,minister of Security,"Deutschlands Regierungschef verurteilt den Aufruf des israelischen Sicherheitsministers, Palästinenser gezielt zu töten. Die Empörung geht quer durch alle politischen Lager. Auch der Zentralrat der Juden ist entsetzt.",2026-08-21
verteidigungssystem,defense system,Polen baut an seiner Nord- und Ostgrenze ein Verteidigungssystem gegen Russland auf. Die Bundeswehr hilft dem NATO-Verbündeten bei der Errichtung des Ostschild. Seit Juni sind auch deutsche Pioniere im Einsatz.,2026-08-21
sicherheitskrise,security crisis,Sicherheitskrise an der NATO-Ostflanke: Der plötzliche Stopp der Verlegung von US-Soldaten sorgt in Polen für tiefes Entsetzen. Wie reagiert Warschau auf die veränderte Militärstrategie Washingtons?,2026-08-21
wirtschaftskrieg,economic warfare,Die Evakuierungen wegen des Waldbrands im Hohen Venn sind in Deutschland und Belgien aufgehoben worden. US-Präsident Trump kündigt einen Wirtschaftskrieg gegen den Iran an. Der DW-Nachrichtenüberblick.,2026-08-21
traditionspartei,tradition party,Südafrikas soziale Krise mündet nicht nur in Gewalt gegen Migranten: Bei den bevorstehenden Kommunalwahlen dürfte die Traditionspartei ANC deutlich verlieren. Und verschiedene Koalitionsmöglichkeiten eröffnen.,2026-08-21
südkoreanischen,south Korean,Nordkorea verfügt nach Angaben der südkoreanischen Regierung in Seoul über mindestens 80 Nuklearwaffen. Auf eine genaue Zahl will sich Südkoreas Verteidigungsminister Ahn Gyu-back allerdings nicht festlegen.,2026-08-21
besucherzahlen,Visitor numbers,"Jahrelang boomte der Tourismus in Portugal - doch 2025 stagnieren die Besucherzahlen erstmals. Während neue Hotels und ein Milliarden-Flughafen gebaut werden, fordern Experten eine Neuausrichtung der Strategie.",2026-08-21
neuausrichtung,Re-centering,"Jahrelang boomte der Tourismus in Portugal - doch 2025 stagnieren die Besucherzahlen erstmals. Während neue Hotels und ein Milliarden-Flughafen gebaut werden, fordern Experten eine Neuausrichtung der Strategie.",2026-08-21
kampfflugzeug,Fighter aircraft,"Die Marine-Drohne sei auf das Erdgasfeld Neptun Deep im Schwarzen Meer zugesteuert. Ein rumänisches Kampfflugzeug vom Typ F-16 habe die Drohne zerstört, sagte Verteidigungsminister Radu Miratu.",2026-08-21
nuklearwaffen,Nuclear weapons,Nordkorea verfügt nach Angaben der südkoreanischen Regierung in Seoul über mindestens 80 Nuklearwaffen. Auf eine genaue Zahl will sich Südkoreas Verteidigungsminister Ahn Gyu-back allerdings nicht festlegen.,2026-08-21
evakuierungen,evacuations,Die Evakuierungen wegen des Waldbrands im Hohen Venn sind in Deutschland und Belgien aufgehoben worden. US-Präsident Trump kündigt einen Wirtschaftskrieg gegen den Iran an. Der DW-Nachrichtenüberblick.,2026-08-21
palästinenser,Palestinian people,"Deutschlands Regierungschef verurteilt den Aufruf des israelischen Sicherheitsministers, Palästinenser gezielt zu töten. Die Empörung geht quer durch alle politischen Lager. Auch der Zentralrat der Juden ist entsetzt.",2026-08-21
zugesteuert,allocated,"Die Marine-Drohne sei auf das Erdgasfeld Neptun Deep im Schwarzen Meer zugesteuert. Ein rumänisches Kampfflugzeug vom Typ F-16 habe die Drohne zerstört, sagte Verteidigungsminister Radu Miratu.",2026-08-21
rumänisches,romanian,"Die Marine-Drohne sei auf das Erdgasfeld Neptun Deep im Schwarzen Meer zugesteuert. Ein rumänisches Kampfflugzeug vom Typ F-16 habe die Drohne zerstört, sagte Verteidigungsminister Radu Miratu.",2026-08-21
kampfansage,kampfansage ===========,Jedes vierte in Brasilien verkaufte E-Auto kommt inzwischen aus China. Der Erfolg ist das Ergebnis einer langfristigen Strategie und eine Kampfansage an die Konkurrenz.,2026-08-21
errichtung,Setup,Polen baut an seiner Nord- und Ostgrenze ein Verteidigungssystem gegen Russland auf. Die Bundeswehr hilft dem NATO-Verbündeten bei der Errichtung des Ostschild. Seit Juni sind auch deutsche Pioniere im Einsatz.,2026-08-21
plötzliche,Sudden,Sicherheitskrise an der NATO-Ostflanke: Der plötzliche Stopp der Verlegung von US-Soldaten sorgt in Polen für tiefes Entsetzen. Wie reagiert Warschau auf die veränderte Militärstrategie Washingtons?,2026-08-21
veränderte,altered,Sicherheitskrise an der NATO-Ostflanke: Der plötzliche Stopp der Verlegung von US-Soldaten sorgt in Polen für tiefes Entsetzen. Wie reagiert Warschau auf die veränderte Militärstrategie Washingtons?,2026-08-21
erdgasfeld,natural gas field,"Die Marine-Drohne sei auf das Erdgasfeld Neptun Deep im Schwarzen Meer zugesteuert. Ein rumänisches Kampfflugzeug vom Typ F-16 habe die Drohne zerstört, sagte Verteidigungsminister Radu Miratu.",2026-08-21
waldbrands,forest fires,Die Evakuierungen wegen des Waldbrands im Hohen Venn sind in Deutschland und Belgien aufgehoben worden. US-Präsident Trump kündigt einen Wirtschaftskrieg gegen den Iran an. Der DW-Nachrichtenüberblick.,2026-08-21
aufgehoben,repealed,Die Evakuierungen wegen des Waldbrands im Hohen Venn sind in Deutschland und Belgien aufgehoben worden. US-Präsident Trump kündigt einen Wirtschaftskrieg gegen den Iran an. Der DW-Nachrichtenüberblick.,2026-08-21
stagnieren,stagnate,"Jahrelang boomte der Tourismus in Portugal - doch 2025 stagnieren die Besucherzahlen erstmals. Während neue Hotels und ein Milliarden-Flughafen gebaut werden, fordern Experten eine Neuausrichtung der Strategie.",2026-08-21
zentralrat,Zentralrat,"Deutschlands Regierungschef verurteilt den Aufruf des israelischen Sicherheitsministers, Palästinenser gezielt zu töten. Die Empörung geht quer durch alle politischen Lager. Auch der Zentralrat der Juden ist entsetzt.",2026-08-21
