German,English,Context,Date
koalitionsverhandlungen,coalition negotiations,"Nach der Parlamentswahl in Slowenien steht das Land vor schwierigen Koalitionsverhandlungen. Liberale und Konservative liegen nahezu gleichauf, eine klare Mehrheit fehlt. Präsidentin Musar drängt auf rasche Gespräche.",2026-03-24
präsidentschaftswahl,presidential election,Bei den Kommunalwahlen gelang Frankreichs Rechtsaußenpartei Rassemblement National nicht der erhoffte Durchbruch. Traditionelle Parteien können sich trotzdem bei der Präsidentschaftswahl 2027 nicht zurücklehnen.,2026-03-24
hilfsorganisation,Aid agency,"Je länger der Iran-Krieg dauert, desto schlechter für die Weltwirtschaft. Besonders betroffen wird Afrika sein, meint eine Hilfsorganisation. Auch in Deutschland steigen die Preise. Was tut die Politik?",2026-03-24
weltwetterbehörde,world Weather Authority,"Der Chef der Internationalen Energieagentur, Fatih Birol, zieht Vergleiche zu den Öl-Krisen der 1970er-Jahre. Die Weltwetterbehörde warnt vor einem zunehmend kippenden Klima. Das Wichtigste in Kürze.",2026-03-24
rechtsaußenpartei,far-right party,Bei den Kommunalwahlen gelang Frankreichs Rechtsaußenpartei Rassemblement National nicht der erhoffte Durchbruch. Traditionelle Parteien können sich trotzdem bei der Präsidentschaftswahl 2027 nicht zurücklehnen.,2026-03-24
weltwirtschaft,The Global Economy,"Je länger der Iran-Krieg dauert, desto schlechter für die Weltwirtschaft. Besonders betroffen wird Afrika sein, meint eine Hilfsorganisation. Auch in Deutschland steigen die Preise. Was tut die Politik?",2026-03-24
parlamentswahl,parliamentary election,"Nach der Parlamentswahl in Slowenien steht das Land vor schwierigen Koalitionsverhandlungen. Liberale und Konservative liegen nahezu gleichauf, eine klare Mehrheit fehlt. Präsidentin Musar drängt auf rasche Gespräche.",2026-03-24
energieagentur,energy agency,"Der Chef der Internationalen Energieagentur, Fatih Birol, zieht Vergleiche zu den Öl-Krisen der 1970er-Jahre. Die Weltwetterbehörde warnt vor einem zunehmend kippenden Klima. Das Wichtigste in Kürze.",2026-03-24
kommunalwahlen,"Local (e.g., municipal) elections",Bei den Kommunalwahlen gelang Frankreichs Rechtsaußenpartei Rassemblement National nicht der erhoffte Durchbruch. Traditionelle Parteien können sich trotzdem bei der Präsidentschaftswahl 2027 nicht zurücklehnen.,2026-03-24
landtagswahlen,state elections,"In Deutschland stehen große Reformen an. CDU/CSU wollen loslegen, doch die SPD ist nach zwei Niederlagen bei Landtagswahlen massiv geschwächt.",2026-03-24
siedlergewalt,settler violence,Israels Außenminister kritisiert den deutschen Botschafter Steffen Seibert wegen Aussagen zur Siedlergewalt. Deutschlands Außenminister Wadephul telefoniert mit seinem Kollegen und stärkt Seibert den Rücken.,2026-03-24
