German,English,Context,Date
regierungskritische,government-critical,"Die Eigentümer von Euronews übernehmen mehrere regierungskritische Medien in Serbien. Journalisten und Publikum fürchten, dass weitere kritische Stimmen in dem Westbalkanland verstummen.",2026-06-28
lebensmittelpreisen,food prices,In Indien bereiten sich Landwirte und Behörden auf die trockenste Monsunzeit seit mehr als einem Jahrzehnt vor. Das Phänomen El Niño könnte zu Ernteausfällen und steigenden Lebensmittelpreisen führen.,2026-06-28
westbalkanland,western Balkans,"Die Eigentümer von Euronews übernehmen mehrere regierungskritische Medien in Serbien. Journalisten und Publikum fürchten, dass weitere kritische Stimmen in dem Westbalkanland verstummen.",2026-06-28
konfliktlösung,Conflict resolution,"In Serbien kommen dringend notwendige Reformen nicht richtig in Gang. Ein Grund könnte die weit verbreitete Einstellung sein, Gewalt sei ein probates Mittel zur Konfliktlösung - öffentlich wie privat. Ein Gastbeitrag.",2026-06-28
campingplätzen,campsites,"Grünen-Chef Felix Banaszak fährt mit dem Wohnmobil durch Sachsen-Anhalt. Und probiert, ob man auf Campingplätzen vor den Landtagswahlen Wahlkampf machen kann.",2026-06-28
ernteausfällen,crop failures,In Indien bereiten sich Landwirte und Behörden auf die trockenste Monsunzeit seit mehr als einem Jahrzehnt vor. Das Phänomen El Niño könnte zu Ernteausfällen und steigenden Lebensmittelpreisen führen.,2026-06-28
weihnachtmarkt,christmas market,Das Landgericht Magdeburg hat Taleb A. wegen seiner tödlichen Amokfahrt zu einer lebenslangen Haftstrafe verurteilt. Er war im Dezember 2024 mit einem Auto in einen Weihnachtmarkt gerast.,2026-06-28
hilfsarbeiten,auxiliary work,Drei Tage nach dem verheerenden Erdbeben in Venezuela laufen die Hilfsarbeiten auf Hochtouren. Die Verzweiflung der Menschen ist greifbar.,2026-06-28
lebenslangen,lifelong,Das Landgericht Magdeburg hat Taleb A. wegen seiner tödlichen Amokfahrt zu einer lebenslangen Haftstrafe verurteilt. Er war im Dezember 2024 mit einem Auto in einen Weihnachtmarkt gerast.,2026-06-28
unternehmens,company,Die US-Regierung setzt zunehmend auf Kontrolle von KI-Entwicklern. Zuletzt betraf es die jüngste Anwendung des US-Unternehmens Anthropic und das neuste ChatGPT-Modell von OpenAI.,2026-06-28
verheerenden,devastating,Drei Tage nach dem verheerenden Erdbeben in Venezuela laufen die Hilfsarbeiten auf Hochtouren. Die Verzweiflung der Menschen ist greifbar.,2026-06-28
verzweiflung,frustration,Drei Tage nach dem verheerenden Erdbeben in Venezuela laufen die Hilfsarbeiten auf Hochtouren. Die Verzweiflung der Menschen ist greifbar.,2026-06-28
regierender,governing,"Ob Behörden, Kirche oder Medien: Serbiens autoritär regierender Staatschef Aleksandar Vucic ist bekannt dafür, dass er überall Einfluss nehmen will. Und jetzt ein Rücktritt? Was steckt dahinter?",2026-06-28
verbreitete,widely used,"In Serbien kommen dringend notwendige Reformen nicht richtig in Gang. Ein Grund könnte die weit verbreitete Einstellung sein, Gewalt sei ein probates Mittel zur Konfliktlösung - öffentlich wie privat. Ein Gastbeitrag.",2026-06-28
gastbeitrag,Gastbeitrag,"In Serbien kommen dringend notwendige Reformen nicht richtig in Gang. Ein Grund könnte die weit verbreitete Einstellung sein, Gewalt sei ein probates Mittel zur Konfliktlösung - öffentlich wie privat. Ein Gastbeitrag.",2026-06-28
landgericht,Regional Court,Das Landgericht Magdeburg hat Taleb A. wegen seiner tödlichen Amokfahrt zu einer lebenslangen Haftstrafe verurteilt. Er war im Dezember 2024 mit einem Auto in einen Weihnachtmarkt gerast.,2026-06-28
auslöschung,Extinction:,"Es fliegen wieder Raketen und Drohnen, der Ton wird schärfer. Der Iran droht mit Abbruch der Verhandlungen, die USA mit Auslöschung des Iran.",2026-06-28
entwicklern,"developers,",Die US-Regierung setzt zunehmend auf Kontrolle von KI-Entwicklern. Zuletzt betraf es die jüngste Anwendung des US-Unternehmens Anthropic und das neuste ChatGPT-Modell von OpenAI.,2026-06-28
