German,English,Context,Date
zivilgesellschaftlicher,civil society,"Gewalttätige Störungen politischer und zivilgesellschaftlicher Veranstaltungen geben Anlass zur Sorge, angeheuerte Schlägerbanden könnten Unruhe stiften, während Kenia auf die Wahlen im Jahr 2027 zusteuert.",2026-08-24
verteidigungshaushalt,defense budget,Im ukrainischen Verteidigungshaushalt klafft nach Angaben von Präsident Wolodymyr Selenskyj eine milliardenschwere Lücke. Vor allem für Soldaten und die Produktion von Drohnen brauche das Land zusätzliche Unterstützung.,2026-08-24
einkammerparlaments,unicameral parliament,Erstmals bestimmen die Kasachen die Abgeordneten des neuen Einkammerparlaments. Die Regierung verspricht mehr politische Mitsprache. Kritiker sehen dagegen eine weitere Stärkung von Präsident Tokajew.,2026-08-24
containerschiff,Container ship,"Ein Containerschiff aus Südkorea soll über die Nordostpassage mehrere europäische Häfen anlaufen. Seoul will herausfinden, ob sich die deutlich kürzere Strecke wirtschaftlich für den regulären Frachtverkehr eignet.",2026-08-24
ticketkontrolle,ticket control,Im Februar war ein Schaffner in einem Regionalzug bei der Ticketkontrolle tödlich verletzt worden. Von der Bundesregierung gab es seither nur wortreiche Versprechen. Die Bahnmitarbeiter sind empört.,2026-08-24
bahnmitarbeiter,railway employee,Im Februar war ein Schaffner in einem Regionalzug bei der Ticketkontrolle tödlich verletzt worden. Von der Bundesregierung gab es seither nur wortreiche Versprechen. Die Bahnmitarbeiter sind empört.,2026-08-24
nordostpassage,northeast Passage,"Ein Containerschiff aus Südkorea soll über die Nordostpassage mehrere europäische Häfen anlaufen. Seoul will herausfinden, ob sich die deutlich kürzere Strecke wirtschaftlich für den regulären Frachtverkehr eignet.",2026-08-24
schlägerbanden,brawler Bands,"Gewalttätige Störungen politischer und zivilgesellschaftlicher Veranstaltungen geben Anlass zur Sorge, angeheuerte Schlägerbanden könnten Unruhe stiften, während Kenia auf die Wahlen im Jahr 2027 zusteuert.",2026-08-24
frachtverkehr,Freight transportation,"Ein Containerschiff aus Südkorea soll über die Nordostpassage mehrere europäische Häfen anlaufen. Seoul will herausfinden, ob sich die deutlich kürzere Strecke wirtschaftlich für den regulären Frachtverkehr eignet.",2026-08-24
logistischen,logistic,"Der ukrainische Ex-Verteidigungsminister Mychajlo Fedorow meint, dass trotz des Krieges Wahlen in der Ukraine stattfinden sollten. Doch welche Sicherheitsrisiken sowie rechtlichen und logistischen Hürden gibt es?",2026-08-24
herausfinden,find out,"Ein Containerschiff aus Südkorea soll über die Nordostpassage mehrere europäische Häfen anlaufen. Seoul will herausfinden, ob sich die deutlich kürzere Strecke wirtschaftlich für den regulären Frachtverkehr eignet.",2026-08-24
gewalttätige,violent,"Gewalttätige Störungen politischer und zivilgesellschaftlicher Veranstaltungen geben Anlass zur Sorge, angeheuerte Schlägerbanden könnten Unruhe stiften, während Kenia auf die Wahlen im Jahr 2027 zusteuert.",2026-08-24
angeheuerte,hired,"Gewalttätige Störungen politischer und zivilgesellschaftlicher Veranstaltungen geben Anlass zur Sorge, angeheuerte Schlägerbanden könnten Unruhe stiften, während Kenia auf die Wahlen im Jahr 2027 zusteuert.",2026-08-24
wortreiche,wordy,Im Februar war ein Schaffner in einem Regionalzug bei der Ticketkontrolle tödlich verletzt worden. Von der Bundesregierung gab es seither nur wortreiche Versprechen. Die Bahnmitarbeiter sind empört.,2026-08-24
bestimmen,identify,Erstmals bestimmen die Kasachen die Abgeordneten des neuen Einkammerparlaments. Die Regierung verspricht mehr politische Mitsprache. Kritiker sehen dagegen eine weitere Stärkung von Präsident Tokajew.,2026-08-24
untergang,Downfall,Ihr Schiff sank innerhalb weniger Minuten. Nach dem Untergang eines Frachters vor der Ostküste Indiens werden noch mehr als 20 Menschen vermisst. Zwei Seeleute konnten gerettet werden.,2026-08-24
frachters,freighters,Ihr Schiff sank innerhalb weniger Minuten. Nach dem Untergang eines Frachters vor der Ostküste Indiens werden noch mehr als 20 Menschen vermisst. Zwei Seeleute konnten gerettet werden.,2026-08-24
regulären,regular,"Ein Containerschiff aus Südkorea soll über die Nordostpassage mehrere europäische Häfen anlaufen. Seoul will herausfinden, ob sich die deutlich kürzere Strecke wirtschaftlich für den regulären Frachtverkehr eignet.",2026-08-24
