German,English,Context,Date
sicherheitskonferenz,security conference,Auf einer Sicherheitskonferenz in Singapur hat US-Verteidigungsminister Pete Hegseth zum Rundumschlag ausgeholt. Einige Teilnehmer des Shangri-La-Dialogs zeigten sich irritiert.,2026-05-31
südkaukasusrepublik,south Caucasus Republic,"Der Kremlchef droht der Südkaukasusrepublik in vagen Andeutungen mit dem Schicksal der Ukraine. Armeniens Ministerpräsident Paschinjan, der am Sonntag in einer Woche zur Wiederwahl steht, hat Kurs auf die EU genommen.",2026-05-31
gesundheitsexperten,health experts,Eine aktuelle Studie in Deutschland zeigt: Elektronische Zigaretten werden bei jungen Menschen immer beliebter. Gesundheitsexperten sind alarmiert.,2026-05-31
radikalislamische,radical Islamic,Die vereinbarte Waffenruhe im Südlibanon steht nur noch auf dem Papier. Die radikalislamische Hisbollah und Israel greifen einander immer wieder an. Die Lage eskaliert weiter.,2026-05-31
auslandsvermögen,foreign assets,US-Präsident Donald Trump will mehrere Punkte der geplanten Vereinbarung mit Iran für ein Ende des Kriegs nachbessern. Teheran wiederum pocht auf die Freigabe eingefrorener Auslandsvermögen.,2026-05-31
herausgeschafft,taken out,Gut zehn Tage waren sie in der überfluteten Höhle gefangen. Eine Rettungsaktion lief. Nun haben es vier weitere Männer herausgeschafft - offenbar auf eigene Faust.,2026-05-31
rettungsaktion,rescue operation,Gut zehn Tage waren sie in der überfluteten Höhle gefangen. Eine Rettungsaktion lief. Nun haben es vier weitere Männer herausgeschafft - offenbar auf eigene Faust.,2026-05-31
eingefrorener,frozen,US-Präsident Donald Trump will mehrere Punkte der geplanten Vereinbarung mit Iran für ein Ende des Kriegs nachbessern. Teheran wiederum pocht auf die Freigabe eingefrorener Auslandsvermögen.,2026-05-31
elektronische,electronic,Eine aktuelle Studie in Deutschland zeigt: Elektronische Zigaretten werden bei jungen Menschen immer beliebter. Gesundheitsexperten sind alarmiert.,2026-05-31
überfluteten,flooded,Gut zehn Tage waren sie in der überfluteten Höhle gefangen. Eine Rettungsaktion lief. Nun haben es vier weitere Männer herausgeschafft - offenbar auf eigene Faust.,2026-05-31
rundumschlag,wrap-around,Auf einer Sicherheitskonferenz in Singapur hat US-Verteidigungsminister Pete Hegseth zum Rundumschlag ausgeholt. Einige Teilnehmer des Shangri-La-Dialogs zeigten sich irritiert.,2026-05-31
nachbessern,When to touch up.,US-Präsident Donald Trump will mehrere Punkte der geplanten Vereinbarung mit Iran für ein Ende des Kriegs nachbessern. Teheran wiederum pocht auf die Freigabe eingefrorener Auslandsvermögen.,2026-05-31
andeutungen,hints,"Der Kremlchef droht der Südkaukasusrepublik in vagen Andeutungen mit dem Schicksal der Ukraine. Armeniens Ministerpräsident Paschinjan, der am Sonntag in einer Woche zur Wiederwahl steht, hat Kurs auf die EU genommen.",2026-05-31
gefühlslage,emotional state,"Wochenlang bewegte Wal ""Timmy"" ganz Deutschland. Nun ist das Tier tot, der Kadaver wird in Dänemark obduziert. Die Geschichte eines Wals - und einer deutschen Gefühlslage.",2026-05-31
angekündigt,announced,"Ministerpräsident Magyar und die EU-Kommission haben einen Deal angekündigt, der mehr als 16 Milliarden Euro an EU-Geldern für Ungarn freisetzen könnte. Jetzt muss Magyars neue Regierung aber auch liefern.",2026-05-31
paschinjan,pashinjan,"Der Kremlchef droht der Südkaukasusrepublik in vagen Andeutungen mit dem Schicksal der Ukraine. Armeniens Ministerpräsident Paschinjan, der am Sonntag in einer Woche zur Wiederwahl steht, hat Kurs auf die EU genommen.",2026-05-31
wiederwahl,may be re-elected,"Der Kremlchef droht der Südkaukasusrepublik in vagen Andeutungen mit dem Schicksal der Ukraine. Armeniens Ministerpräsident Paschinjan, der am Sonntag in einer Woche zur Wiederwahl steht, hat Kurs auf die EU genommen.",2026-05-31
teilnehmer,participants,Auf einer Sicherheitskonferenz in Singapur hat US-Verteidigungsminister Pete Hegseth zum Rundumschlag ausgeholt. Einige Teilnehmer des Shangri-La-Dialogs zeigten sich irritiert.,2026-05-31
