German,English,Context,Date
terroristischen,terrorist,"Das FBI prüft nach einer Schießerei im US-Bundesstaat Texas Hinweise auf einen terroristischen Hintergrund. Ein Mann hatte in einer Bar in Austin auf Passanten und
Insassen geschossen, drei Menschen starben.",2026-03-03
frauenbataillon,women's battalion,"Seit bald drei Jahren versucht die armenische Regierung, Frauen für den Militärdienst zu gewinnen. Die Ergebnisse sind bislang bescheiden, es gibt nur ein Frauenbataillon im Land. Ein DW-Korrespondent hat es besucht.",2026-03-03
alleingelassen,alone,"Zu wenig Geld, zu viel Bürokratie, zu viele Bedrohungen: In Deutschland stemmen ehrenamtliche Bürgermeister einen schweren Job. Sie sind unverzichtbar für die Demokratie, fühlen sich aber zunehmend alleingelassen.",2026-03-03
erfolgsbilanz,Track record,"Verschiedene US-Präsidenten haben immer wieder ihr Militär entsandt, um unliebsame Machthaber im Ausland abzusetzen. Die Erfolgsbilanz ist gemischt - und hängt auch davon ab, was man als Erfolg betrachtet.",2026-03-03
ehrenamtliche,volunteer,"Zu wenig Geld, zu viel Bürokratie, zu viele Bedrohungen: In Deutschland stemmen ehrenamtliche Bürgermeister einen schweren Job. Sie sind unverzichtbar für die Demokratie, fühlen sich aber zunehmend alleingelassen.",2026-03-03
bürgermeister,Mayor,"Zu wenig Geld, zu viel Bürokratie, zu viele Bedrohungen: In Deutschland stemmen ehrenamtliche Bürgermeister einen schweren Job. Sie sind unverzichtbar für die Demokratie, fühlen sich aber zunehmend alleingelassen.",2026-03-03
unverzichtbar,essential,"Zu wenig Geld, zu viel Bürokratie, zu viele Bedrohungen: In Deutschland stemmen ehrenamtliche Bürgermeister einen schweren Job. Sie sind unverzichtbar für die Demokratie, fühlen sich aber zunehmend alleingelassen.",2026-03-03
militärdienst,Military Service,"Seit bald drei Jahren versucht die armenische Regierung, Frauen für den Militärdienst zu gewinnen. Die Ergebnisse sind bislang bescheiden, es gibt nur ein Frauenbataillon im Land. Ein DW-Korrespondent hat es besucht.",2026-03-03
korrespondent,Correspondent,"Seit bald drei Jahren versucht die armenische Regierung, Frauen für den Militärdienst zu gewinnen. Die Ergebnisse sind bislang bescheiden, es gibt nur ein Frauenbataillon im Land. Ein DW-Korrespondent hat es besucht.",2026-03-03
medienkonzern,entertainment group,"Bisher galten die Sender der United Group als kritisch gegenüber Serbiens Präsidenten Aleksandar Vucic. Nach einem Deal mit der staatlichen Telekom wächst die Sorge, dass der Medienkonzern diese Haltung aufgeben könnte.",2026-03-03
verschiedene,Number,"Verschiedene US-Präsidenten haben immer wieder ihr Militär entsandt, um unliebsame Machthaber im Ausland abzusetzen. Die Erfolgsbilanz ist gemischt - und hängt auch davon ab, was man als Erfolg betrachtet.",2026-03-03
bundesstaat,State,"Das FBI prüft nach einer Schießerei im US-Bundesstaat Texas Hinweise auf einen terroristischen Hintergrund. Ein Mann hatte in einer Bar in Austin auf Passanten und
Insassen geschossen, drei Menschen starben.",2026-03-03
flugverkehr,Air transport,"Wegen des Iran-Kriegs ist der Flugverkehr in der Region teilweise zum Erliegen gekommen. Tausende Menschen sitzen in der Region fest, darunter auch zahlreiche deutsche Touristen.",2026-03-03
bedrohungen,Threats,"Zu wenig Geld, zu viel Bürokratie, zu viele Bedrohungen: In Deutschland stemmen ehrenamtliche Bürgermeister einen schweren Job. Sie sind unverzichtbar für die Demokratie, fühlen sich aber zunehmend alleingelassen.",2026-03-03
staatlichen,state,"Bisher galten die Sender der United Group als kritisch gegenüber Serbiens Präsidenten Aleksandar Vucic. Nach einem Deal mit der staatlichen Telekom wächst die Sorge, dass der Medienkonzern diese Haltung aufgeben könnte.",2026-03-03
unliebsame,unpleasant,"Verschiedene US-Präsidenten haben immer wieder ihr Militär entsandt, um unliebsame Machthaber im Ausland abzusetzen. Die Erfolgsbilanz ist gemischt - und hängt auch davon ab, was man als Erfolg betrachtet.",2026-03-03
machthaber,ruler,"Verschiedene US-Präsidenten haben immer wieder ihr Militär entsandt, um unliebsame Machthaber im Ausland abzusetzen. Die Erfolgsbilanz ist gemischt - und hängt auch davon ab, was man als Erfolg betrachtet.",2026-03-03
abzusetzen,to be discontinued,"Verschiedene US-Präsidenten haben immer wieder ihr Militär entsandt, um unliebsame Machthaber im Ausland abzusetzen. Die Erfolgsbilanz ist gemischt - und hängt auch davon ab, was man als Erfolg betrachtet.",2026-03-03
betrachtet,.,"Verschiedene US-Präsidenten haben immer wieder ihr Militär entsandt, um unliebsame Machthaber im Ausland abzusetzen. Die Erfolgsbilanz ist gemischt - und hängt auch davon ab, was man als Erfolg betrachtet.",2026-03-03
