German,English,Context,Date
sicherheitsbehörden,safety authorities,Der Verfassungsschutz hat sich angeblich für ein Datenanalyse-Programm aus Frankreich entschieden. Wie reagieren andere Sicherheitsbehörden?,2026-05-14
marschflugkörpern,cruise missiles,Die USA haben die Stationierung von Tomahawk-Marschflugkörpern in Deutschland abgesagt. Nun sucht die Bundesregierung Alternativen. Können Drohnen Teil der Lösung sein?,2026-05-14
nachweisbarkeit,Traceability,"Wie oft Täter ihr Opfer vor einer Vergewaltigung mit chemischen Substanzen wehrlos machen, ist unbekannt - es gibt keine offizielle Statistik. Auch die kurze Nachweisbarkeit der Stoffe im Blut erschwert den Beweis.",2026-05-14
parteigenossen,party members,"Der Premier tritt kämpferisch auf. Parteigenossen positionieren sich - für und gegen den Regierungschef. Ein Minister führt in 10 Downing Street Gespräche, deren Inhalt nicht für die Presse bestimmt ist.",2026-05-14
selbsternannte,self-proclaimed,"Weil der selbsternannte ""Anarcho-Kapitalist"" Javier Milei die Universitäten zwingen will, den Gürtel enger zu schnallen, gehen Zehntausende Menschen in Buenos Aires auf die Straße.",2026-05-14
stationierung,stationing,Die USA haben die Stationierung von Tomahawk-Marschflugkörpern in Deutschland abgesagt. Nun sucht die Bundesregierung Alternativen. Können Drohnen Teil der Lösung sein?,2026-05-14
staatsbesuchs,state visit,US-Präsident Trump wird zum Auftakt seines Staatsbesuchs in China mit militärischen Ehren empfangen. In den USA billigt der Senat den neuen Notenbankchef Warsh. Der DW-Nachrichtenüberblick.,2026-05-14
militärischen,military,US-Präsident Trump wird zum Auftakt seines Staatsbesuchs in China mit militärischen Ehren empfangen. In den USA billigt der Senat den neuen Notenbankchef Warsh. Der DW-Nachrichtenüberblick.,2026-05-14
notenbankchef,head of the central bank,US-Präsident Trump wird zum Auftakt seines Staatsbesuchs in China mit militärischen Ehren empfangen. In den USA billigt der Senat den neuen Notenbankchef Warsh. Der DW-Nachrichtenüberblick.,2026-05-14
positionieren,positioning,"Der Premier tritt kämpferisch auf. Parteigenossen positionieren sich - für und gegen den Regierungschef. Ein Minister führt in 10 Downing Street Gespräche, deren Inhalt nicht für die Presse bestimmt ist.",2026-05-14
universitäten,universities,"Weil der selbsternannte ""Anarcho-Kapitalist"" Javier Milei die Universitäten zwingen will, den Gürtel enger zu schnallen, gehen Zehntausende Menschen in Buenos Aires auf die Straße.",2026-05-14
alternativen,Alternatives,Die USA haben die Stationierung von Tomahawk-Marschflugkörpern in Deutschland abgesagt. Nun sucht die Bundesregierung Alternativen. Können Drohnen Teil der Lösung sein?,2026-05-14
insbesondere,in particular,Kurz vor dem Besuch von US-Präsident Trump in China nimmt Pekings Führung Pakistan in die Pflicht. Insbesondere die von Iran abgeriegelte Straße von Hormus bereitet den Chinesen Sorgen.,2026-05-14
abgeriegelte,locked,Kurz vor dem Besuch von US-Präsident Trump in China nimmt Pekings Führung Pakistan in die Pflicht. Insbesondere die von Iran abgeriegelte Straße von Hormus bereitet den Chinesen Sorgen.,2026-05-14
datenanalyse,Data analysis,Der Verfassungsschutz hat sich angeblich für ein Datenanalyse-Programm aus Frankreich entschieden. Wie reagieren andere Sicherheitsbehörden?,2026-05-14
stationiert,on both sides.,Noch sind US-Atombomben in Deutschland stationiert. Aber Donald Trumps Abkehr von Europa schwächt die nukleare Abschreckung. Könnte Frankreich aushelfen?,2026-05-14
kämpferisch,Pugilistic,"Der Premier tritt kämpferisch auf. Parteigenossen positionieren sich - für und gegen den Regierungschef. Ein Minister führt in 10 Downing Street Gespräche, deren Inhalt nicht für die Presse bestimmt ist.",2026-05-14
ausstattung,equipment,Peter Magyar zeigt in Facebook-Videos die prunkvolle Ausstattung von Viktor Orbans Amtssitz. Ungarn blickt schockiert auf den Luxus der abgewählten Machtelite. Derweil steckt sich der neue Premier hohe Ziele.,2026-05-14
abgewählten,deselected,Peter Magyar zeigt in Facebook-Videos die prunkvolle Ausstattung von Viktor Orbans Amtssitz. Ungarn blickt schockiert auf den Luxus der abgewählten Machtelite. Derweil steckt sich der neue Premier hohe Ziele.,2026-05-14
atombomben,Atomic Bombs,Noch sind US-Atombomben in Deutschland stationiert. Aber Donald Trumps Abkehr von Europa schwächt die nukleare Abschreckung. Könnte Frankreich aushelfen?,2026-05-14
chemischen,chemical,"Wie oft Täter ihr Opfer vor einer Vergewaltigung mit chemischen Substanzen wehrlos machen, ist unbekannt - es gibt keine offizielle Statistik. Auch die kurze Nachweisbarkeit der Stoffe im Blut erschwert den Beweis.",2026-05-14
substanzen,Substances,"Wie oft Täter ihr Opfer vor einer Vergewaltigung mit chemischen Substanzen wehrlos machen, ist unbekannt - es gibt keine offizielle Statistik. Auch die kurze Nachweisbarkeit der Stoffe im Blut erschwert den Beweis.",2026-05-14
kapitalist,capitalist,"Weil der selbsternannte ""Anarcho-Kapitalist"" Javier Milei die Universitäten zwingen will, den Gürtel enger zu schnallen, gehen Zehntausende Menschen in Buenos Aires auf die Straße.",2026-05-14
prunkvolle,ostentatious,Peter Magyar zeigt in Facebook-Videos die prunkvolle Ausstattung von Viktor Orbans Amtssitz. Ungarn blickt schockiert auf den Luxus der abgewählten Machtelite. Derweil steckt sich der neue Premier hohe Ziele.,2026-05-14
schockiert,shocked,Peter Magyar zeigt in Facebook-Videos die prunkvolle Ausstattung von Viktor Orbans Amtssitz. Ungarn blickt schockiert auf den Luxus der abgewählten Machtelite. Derweil steckt sich der neue Premier hohe Ziele.,2026-05-14
