German,English,Context,Date
protestbewegungen,protest movements,"Vom kaiserlichen China bis zum modernen Indien: Wie Protestbewegungen die Möglichkeiten und Symbole ihrer Zeit nutzen, um ihrem Widerstand Ausdruck zu verleihen.",2026-08-03
unglücksursache,cause of misfortune,Bei einem touristischen Rundflug über die weltberühmten Nazca-Linien ist ein Kleinflugzeug abgestürzt und in Brand geraten. Unter den 13 Todesopfern sind auch zwei Deutsche. Die Unglücksursache wird untersucht.,2026-08-03
diskreditieren,discredit,"Vor den Wahlen in Berlin, Sachsen-Anhalt, Mecklenburg-Vorpommern und Niedersachsen kursieren Dutzende Fake-Inhalte, die Kandidaten diskreditieren und Deutschland als gespalten darstellen sollen. Was steckt dahinter?",2026-08-03
schuldvorwürfe,allegations of guilt,Die Regierung in Rabat weist Schuldvorwürfe nach dem Ansturm auf die spanische Exklave Ceuta zurück. In Spanien herrscht allerdings Einigkeit: Marokkanische Grenzschützer hatten weggeschaut.,2026-08-03
niedersachsen,lower saxony,"Vor den Wahlen in Berlin, Sachsen-Anhalt, Mecklenburg-Vorpommern und Niedersachsen kursieren Dutzende Fake-Inhalte, die Kandidaten diskreditieren und Deutschland als gespalten darstellen sollen. Was steckt dahinter?",2026-08-03
marokkanische,moroccan,Die Regierung in Rabat weist Schuldvorwürfe nach dem Ansturm auf die spanische Exklave Ceuta zurück. In Spanien herrscht allerdings Einigkeit: Marokkanische Grenzschützer hatten weggeschaut.,2026-08-03
touristischen,tourist,Bei einem touristischen Rundflug über die weltberühmten Nazca-Linien ist ein Kleinflugzeug abgestürzt und in Brand geraten. Unter den 13 Todesopfern sind auch zwei Deutsche. Die Unglücksursache wird untersucht.,2026-08-03
weltberühmten,world-famous,Bei einem touristischen Rundflug über die weltberühmten Nazca-Linien ist ein Kleinflugzeug abgestürzt und in Brand geraten. Unter den 13 Todesopfern sind auch zwei Deutsche. Die Unglücksursache wird untersucht.,2026-08-03
kleinflugzeug,small aircraft,Bei einem touristischen Rundflug über die weltberühmten Nazca-Linien ist ein Kleinflugzeug abgestürzt und in Brand geraten. Unter den 13 Todesopfern sind auch zwei Deutsche. Die Unglücksursache wird untersucht.,2026-08-03
evangelischen,protestant,Wenn der Organist auf der gleichen Orgel die katholische Messe und dann den evangelischen Gottesdienst begleitet: In den Kirchen in Deutschland zeigt sich eine neue Entwicklung.,2026-08-03
kaiserlichen,imperial,"Vom kaiserlichen China bis zum modernen Indien: Wie Protestbewegungen die Möglichkeiten und Symbole ihrer Zeit nutzen, um ihrem Widerstand Ausdruck zu verleihen.",2026-08-03
mecklenburg,Mecklenburg,"Vor den Wahlen in Berlin, Sachsen-Anhalt, Mecklenburg-Vorpommern und Niedersachsen kursieren Dutzende Fake-Inhalte, die Kandidaten diskreditieren und Deutschland als gespalten darstellen sollen. Was steckt dahinter?",2026-08-03
weggeschaut,looked away,Die Regierung in Rabat weist Schuldvorwürfe nach dem Ansturm auf die spanische Exklave Ceuta zurück. In Spanien herrscht allerdings Einigkeit: Marokkanische Grenzschützer hatten weggeschaut.,2026-08-03
vorpommern,Vorpommern,"Vor den Wahlen in Berlin, Sachsen-Anhalt, Mecklenburg-Vorpommern und Niedersachsen kursieren Dutzende Fake-Inhalte, die Kandidaten diskreditieren und Deutschland als gespalten darstellen sollen. Was steckt dahinter?",2026-08-03
darstellen,represent.,"Vor den Wahlen in Berlin, Sachsen-Anhalt, Mecklenburg-Vorpommern und Niedersachsen kursieren Dutzende Fake-Inhalte, die Kandidaten diskreditieren und Deutschland als gespalten darstellen sollen. Was steckt dahinter?",2026-08-03
sprengsatz,explosive device,"Berichten zufolge könnte die Attacke einer privaten Feier mit ranghohen Militärs gegolten haben. Unklar ist, ob die Frau, die den Sprengsatz trug, von der Bombe wusste. Die Ermittlungen dauern an.",2026-08-03
einigkeit,Unity:,Die Regierung in Rabat weist Schuldvorwürfe nach dem Ansturm auf die spanische Exklave Ceuta zurück. In Spanien herrscht allerdings Einigkeit: Marokkanische Grenzschützer hatten weggeschaut.,2026-08-03
ranghohen,high-ranking,"Berichten zufolge könnte die Attacke einer privaten Feier mit ranghohen Militärs gegolten haben. Unklar ist, ob die Frau, die den Sprengsatz trug, von der Bombe wusste. Die Ermittlungen dauern an.",2026-08-03
verleihen,It is a fixed election.,"Vom kaiserlichen China bis zum modernen Indien: Wie Protestbewegungen die Möglichkeiten und Symbole ihrer Zeit nutzen, um ihrem Widerstand Ausdruck zu verleihen.",2026-08-03
