German,English,Context,Date
sprengkopfattrappe,dummy warhead,Chinas Militär startete die Rakete - mit einer Sprengkopfattrappe bestückt - von einem Atom-U-Boot aus. Parallel dazu begannen vor der chinesischen Küste gemeinsame Marinemanöver mit russischen Kriegsschiffen.,2026-07-07
übereinstimmungen,Matches,"Marine Le Pen oder Jordan Bardella? Die Bundesregierung muss sich an den Gedanken gewöhnen, dass die extreme Rechte Frankreich regieren könnte. Der RN-Parteichef sieht ""ideologische Übereinstimmungen"" mit Kanzler Merz.",2026-07-07
berufungsgerichts,court of Appeal,"Rechtspopulistin Marine Le Pen strebt schon lange nach der Präsidentschaft. Doch ob sie kandidieren darf, hängt vom Urteil eines Berufungsgerichts ab. Der 30-jährige Aufsteiger Jordan Bardella wittert seine Chance.",2026-07-07
wiederhergestellt,restored,"Auf der Karibikinsel Kuba wird die Stromversorgung nur langsam wiederhergestellt, zunächst für kritische Infrastruktur. Projektile schlagen in einen Tanker in der Straße von Hormus ein. Der DW-Nachrichtenüberblick.",2026-07-07
rechtspopulistin,right-wing populist,"Rechtspopulistin Marine Le Pen strebt schon lange nach der Präsidentschaft. Doch ob sie kandidieren darf, hängt vom Urteil eines Berufungsgerichts ab. Der 30-jährige Aufsteiger Jordan Bardella wittert seine Chance.",2026-07-07
berufungsgericht,Appellate Court,Ein Berufungsgericht in Paris rollt das Verfahren um veruntreute EU-Gelder neu auf. Der Ausgang des Prozesses gegen die Rechtspopulistin Marine Le Pen könnte Einfluss auf Frankreichs Präsidentenwahl 2027 haben.,2026-07-07
stromversorgung,power supply,"Auf der Karibikinsel Kuba wird die Stromversorgung nur langsam wiederhergestellt, zunächst für kritische Infrastruktur. Projektile schlagen in einen Tanker in der Straße von Hormus ein. Der DW-Nachrichtenüberblick.",2026-07-07
kriegsschiffen,Naval Ships,Chinas Militär startete die Rakete - mit einer Sprengkopfattrappe bestückt - von einem Atom-U-Boot aus. Parallel dazu begannen vor der chinesischen Küste gemeinsame Marinemanöver mit russischen Kriegsschiffen.,2026-07-07
normalisieren,normalize,"Der Schiffsverkehr in der Straße von Hormus sollte sich nach dem Rahmenabkommen zwischen Iran und den USA normalisieren. Doch vor der Küste Omans wurde wieder ein Tanker von einem ""unbekannten Projektil"" getroffen.",2026-07-07
marinemanöver,naval manoeuvre,Chinas Militär startete die Rakete - mit einer Sprengkopfattrappe bestückt - von einem Atom-U-Boot aus. Parallel dazu begannen vor der chinesischen Küste gemeinsame Marinemanöver mit russischen Kriegsschiffen.,2026-07-07
