German,English,Context,Date
verfassungsänderungen,"Amendment, Constitutional","Mehr Befugnisse für Staatschef Tokajew, weniger Kontrolle durch das Parlament: In einem Referendum wurden weitreichende Verfassungsänderungen mit deutlicher Mehrheit gebilligt.",2026-03-17
regierungskoalition,government coalition,So gerade eben noch erfüllt Deutschland sein Klimaziel für das vergangene Jahr. Bundes-Umweltminister Carsten Schneider fordert mehr Tempo bis 2030 – und riskiert damit neuen Streit in der Regierungskoalition.,2026-03-17
mitgliederschwund,membership shrinkage,"Viele Austritte und Todesfälle, vergleichsweise wenige Taufen und Eintritte. Der Mitgliederschwund bei den großen Kirchen schreitet rasant voran.",2026-03-17
rechtspopulisten,right-wing populists,US-Präsident Trump fordert jetzt eine Beteiligung der NATO bei der Absicherung der Straße von Hormus. Bei der Kommunalwahl in Frankreich gibt es einen Erfolg für die Rechtspopulisten. Das Wichtigste in Kürze.,2026-03-17
ausgezeichneter,excellent,"Ein ""sehr erfolgreicher Mann"", ein ""ausgezeichneter Anführer"", der einen ""großartigen Job"" mache - wie schon beim Antrittsbesuch im Juni umschmeichelte der US-Präsident den Bundeskanzler.",2026-03-17
vergleichsweise,comparatively,"Viele Austritte und Todesfälle, vergleichsweise wenige Taufen und Eintritte. Der Mitgliederschwund bei den großen Kirchen schreitet rasant voran.",2026-03-17
vielvölkerstaat,multi-ethnic state,"China ist ein Vielvölkerstaat. Die Regierung in Peking will eine einheitliche Identität durchsetzen. Das neue Gesetz über die ""ethnische Einheit"" löst aber bei Exil-Gruppen von Minderheiten Kritik aus.",2026-03-17
antrittsbesuch,Inaugural visit,"Ein ""sehr erfolgreicher Mann"", ein ""ausgezeichneter Anführer"", der einen ""großartigen Job"" mache - wie schon beim Antrittsbesuch im Juni umschmeichelte der US-Präsident den Bundeskanzler.",2026-03-17
umschmeichelte,flattered,"Ein ""sehr erfolgreicher Mann"", ein ""ausgezeichneter Anführer"", der einen ""großartigen Job"" mache - wie schon beim Antrittsbesuch im Juni umschmeichelte der US-Präsident den Bundeskanzler.",2026-03-17
erfolgreicher,Successful,"Ein ""sehr erfolgreicher Mann"", ein ""ausgezeichneter Anführer"", der einen ""großartigen Job"" mache - wie schon beim Antrittsbesuch im Juni umschmeichelte der US-Präsident den Bundeskanzler.",2026-03-17
weitreichende,far-reaching,"Mehr Befugnisse für Staatschef Tokajew, weniger Kontrolle durch das Parlament: In einem Referendum wurden weitreichende Verfassungsänderungen mit deutlicher Mehrheit gebilligt.",2026-03-17
abstiegsangst,fear of relegation,Stuttgart sammelt Punkte im Kampf um die Champions-League. In Bremen ist die Abstiegsangst zurück und Bayern München legt nach dem Topspiel gegen Leverkusen Einspruch ein. Der Rückblick auf den 26. Bundesliga-Spieltag.,2026-03-17
kommunalwahl,Local elections,US-Präsident Trump fordert jetzt eine Beteiligung der NATO bei der Absicherung der Straße von Hormus. Bei der Kommunalwahl in Frankreich gibt es einen Erfolg für die Rechtspopulisten. Das Wichtigste in Kürze.,2026-03-17
einheitliche,uniform,"China ist ein Vielvölkerstaat. Die Regierung in Peking will eine einheitliche Identität durchsetzen. Das neue Gesetz über die ""ethnische Einheit"" löst aber bei Exil-Gruppen von Minderheiten Kritik aus.",2026-03-17
verständnis,Profession,"Bundeskanzler Friedrich Merz geht durch den Iran-Krieg erneut auf Distanz zum US-Präsidenten, nachdem er lange Verständnis gezeigt hatte. Von einer Beteiligung Deutschlands an diesem Krieg will er nichts wissen.",2026-03-17
belehrungen,Cautionary remarks,Keine deutschen Belehrungen mehr: Seit den Angriffen der USA und Israels auf den Iran scheint Bundeskanzler Friedrich Merz das Völkerrecht weniger wichtig zu sein. Steckt eine neue Strategie dahinter?,2026-03-17
völkerrecht,Public International Law,Keine deutschen Belehrungen mehr: Seit den Angriffen der USA und Israels auf den Iran scheint Bundeskanzler Friedrich Merz das Völkerrecht weniger wichtig zu sein. Steckt eine neue Strategie dahinter?,2026-03-17
großartigen,great,"Ein ""sehr erfolgreicher Mann"", ein ""ausgezeichneter Anführer"", der einen ""großartigen Job"" mache - wie schon beim Antrittsbesuch im Juni umschmeichelte der US-Präsident den Bundeskanzler.",2026-03-17
absicherung,Protection,US-Präsident Trump fordert jetzt eine Beteiligung der NATO bei der Absicherung der Straße von Hormus. Bei der Kommunalwahl in Frankreich gibt es einen Erfolg für die Rechtspopulisten. Das Wichtigste in Kürze.,2026-03-17
durchsetzen,Enforce,"China ist ein Vielvölkerstaat. Die Regierung in Peking will eine einheitliche Identität durchsetzen. Das neue Gesetz über die ""ethnische Einheit"" löst aber bei Exil-Gruppen von Minderheiten Kritik aus.",2026-03-17
todesfälle,Cases of death,"Viele Austritte und Todesfälle, vergleichsweise wenige Taufen und Eintritte. Der Mitgliederschwund bei den großen Kirchen schreitet rasant voran.",2026-03-17
befugnisse,Powers,"Mehr Befugnisse für Staatschef Tokajew, weniger Kontrolle durch das Parlament: In einem Referendum wurden weitreichende Verfassungsänderungen mit deutlicher Mehrheit gebilligt.",2026-03-17
staatschef,head of state,"Mehr Befugnisse für Staatschef Tokajew, weniger Kontrolle durch das Parlament: In einem Referendum wurden weitreichende Verfassungsänderungen mit deutlicher Mehrheit gebilligt.",2026-03-17
referendum,Referendum,"Mehr Befugnisse für Staatschef Tokajew, weniger Kontrolle durch das Parlament: In einem Referendum wurden weitreichende Verfassungsänderungen mit deutlicher Mehrheit gebilligt.",2026-03-17
deutlicher,clearer,"Mehr Befugnisse für Staatschef Tokajew, weniger Kontrolle durch das Parlament: In einem Referendum wurden weitreichende Verfassungsänderungen mit deutlicher Mehrheit gebilligt.",2026-03-17
vergangene,past,So gerade eben noch erfüllt Deutschland sein Klimaziel für das vergangene Jahr. Bundes-Umweltminister Carsten Schneider fordert mehr Tempo bis 2030 – und riskiert damit neuen Streit in der Regierungskoalition.,2026-03-17
austritte,Cancellations,"Viele Austritte und Todesfälle, vergleichsweise wenige Taufen und Eintritte. Der Mitgliederschwund bei den großen Kirchen schreitet rasant voran.",2026-03-17
eintritte,Eintritte,"Viele Austritte und Todesfälle, vergleichsweise wenige Taufen und Eintritte. Der Mitgliederschwund bei den großen Kirchen schreitet rasant voran.",2026-03-17
schreitet,steps,"Viele Austritte und Todesfälle, vergleichsweise wenige Taufen und Eintritte. Der Mitgliederschwund bei den großen Kirchen schreitet rasant voran.",2026-03-17
kontrolle,control,"Mehr Befugnisse für Staatschef Tokajew, weniger Kontrolle durch das Parlament: In einem Referendum wurden weitreichende Verfassungsänderungen mit deutlicher Mehrheit gebilligt.",2026-03-17
gebilligt,(recast).,"Mehr Befugnisse für Staatschef Tokajew, weniger Kontrolle durch das Parlament: In einem Referendum wurden weitreichende Verfassungsänderungen mit deutlicher Mehrheit gebilligt.",2026-03-17
stuttgart,stuttgart,Stuttgart sammelt Punkte im Kampf um die Champions-League. In Bremen ist die Abstiegsangst zurück und Bayern München legt nach dem Topspiel gegen Leverkusen Einspruch ein. Der Rückblick auf den 26. Bundesliga-Spieltag.,2026-03-17
einspruch,Objection,Stuttgart sammelt Punkte im Kampf um die Champions-League. In Bremen ist die Abstiegsangst zurück und Bayern München legt nach dem Topspiel gegen Leverkusen Einspruch ein. Der Rückblick auf den 26. Bundesliga-Spieltag.,2026-03-17
