German,English,Context,Date
karnevalswagenbauer,carnival wagon builder,"Das Gericht in Russland erklärte, der Karnevalswagenbauer habe religiöse Gefühle verletzt und Falschnachrichten über die russischen Streitkräfte verbreitet. Hintergrund ist Tillys satirische Kritik an Kremlchef Putin.",2026-04-03
falschnachrichten,Fake news,"Das Gericht in Russland erklärte, der Karnevalswagenbauer habe religiöse Gefühle verletzt und Falschnachrichten über die russischen Streitkräfte verbreitet. Hintergrund ist Tillys satirische Kritik an Kremlchef Putin.",2026-04-03
lebenswichtigen,vital,Blockaden in der Straße von Hormus machen den Südkaukasus zur lebenswichtigen Handelsroute zwischen Asien und Europa. Aserbaidschan profitiert strategisch von dieser Verschiebung im Schatten des Iran-Konflikts.,2026-04-03
logistikrouten,Logistics Routes,Seit Jahrzehnten verharrten die Länder in Feindschaft und schotteten sich ab. Nach der jüngsten Annäherung hofft die türkische Wirtschaft auf gute Geschäfte. Neue Logistikrouten könnten der Region Aufschwung bringen.,2026-04-03
strafmaßnahmen,Penalties,Die USA heben Strafmaßnahmen gegen Delcy Rodríguez auf und setzen damit ihren Kurs der Annäherung fort. Trotz wirtschaftlicher Öffnung bleibt ein politischer Wandel in Venezuela bislang aber aus.,2026-04-03
vermeintlichen,supposed,"US-Präsident Donald Trump versucht, Südafrika diplomatisch auszubooten und will weiße Südafrikaner vor einem vermeintlichen Genozid retten. Auch neue Entwicklungen vertiefen den Graben zwischen beiden Ländern.",2026-04-03
aserbaidschan,Azerbaijan,Blockaden in der Straße von Hormus machen den Südkaukasus zur lebenswichtigen Handelsroute zwischen Asien und Europa. Aserbaidschan profitiert strategisch von dieser Verschiebung im Schatten des Iran-Konflikts.,2026-04-03
entwicklungen,Developments,"US-Präsident Donald Trump versucht, Südafrika diplomatisch auszubooten und will weiße Südafrikaner vor einem vermeintlichen Genozid retten. Auch neue Entwicklungen vertiefen den Graben zwischen beiden Ländern.",2026-04-03
verschiebung,Displacement,Blockaden in der Straße von Hormus machen den Südkaukasus zur lebenswichtigen Handelsroute zwischen Asien und Europa. Aserbaidschan profitiert strategisch von dieser Verschiebung im Schatten des Iran-Konflikts.,2026-04-03
dauereinsatz,Continuous use,"Wetter-Alarm in der Ägäis: Die Feuerwehr ist im Dauereinsatz, Flüge wurden gestrichen, der Fährbetrieb weitgehend gestoppt - und der Himmel leuchtet plötzlich orangerot. Noch gibt es keine Entwarnung.",2026-04-03
diplomatisch,Diplomatic,"US-Präsident Donald Trump versucht, Südafrika diplomatisch auszubooten und will weiße Südafrikaner vor einem vermeintlichen Genozid retten. Auch neue Entwicklungen vertiefen den Graben zwischen beiden Ländern.",2026-04-03
südafrikaner,south African,"US-Präsident Donald Trump versucht, Südafrika diplomatisch auszubooten und will weiße Südafrikaner vor einem vermeintlichen Genozid retten. Auch neue Entwicklungen vertiefen den Graben zwischen beiden Ländern.",2026-04-03
feindschaft,Inimical,Seit Jahrzehnten verharrten die Länder in Feindschaft und schotteten sich ab. Nach der jüngsten Annäherung hofft die türkische Wirtschaft auf gute Geschäfte. Neue Logistikrouten könnten der Region Aufschwung bringen.,2026-04-03
südkaukasus,Transcaucasia,Blockaden in der Straße von Hormus machen den Südkaukasus zur lebenswichtigen Handelsroute zwischen Asien und Europa. Aserbaidschan profitiert strategisch von dieser Verschiebung im Schatten des Iran-Konflikts.,2026-04-03
strategisch,strategic,Blockaden in der Straße von Hormus machen den Südkaukasus zur lebenswichtigen Handelsroute zwischen Asien und Europa. Aserbaidschan profitiert strategisch von dieser Verschiebung im Schatten des Iran-Konflikts.,2026-04-03
armenisches,armenian,"An der Grenze zu Aserbaidschan, die mitten durch ein armenisches Dorf verläuft, steht nun eine Mauer. Wie verändert sie das Leben der Menschen und wie sicher ist der Frieden in der Region? Ein DW-Reporter war vor Ort.",2026-04-03
