German,English,Context,Date
wirtschaftsflaute,economic downturn,Ist der Iran im Schatten von Krieg und Wirtschaftsflaute auf dem Weg zur Militärherrschaft durch die Revolutionsgarde? Will der Oberste Führer Modschtaba Chamenei die Zivilregierung schwächen?,2026-06-15
militärherrschaft,military rule,Ist der Iran im Schatten von Krieg und Wirtschaftsflaute auf dem Weg zur Militärherrschaft durch die Revolutionsgarde? Will der Oberste Führer Modschtaba Chamenei die Zivilregierung schwächen?,2026-06-15
gesellschaftliche,social,"Strenge Regeln allein erklären Singapurs Sauberkeit nicht. Historische Kampagnen, gesellschaftliche Normen und ein starker Staat haben gemeinsam eine Kultur der öffentlichen Hygiene geschaffen.",2026-06-15
premierminister,Prime Minister,Die britische Regierung plant ein Social-Media-Verbot für Kinder unter 16 Jahren. Das Gesetz soll 2027 greifen. Premierminister Keir Starmer spricht von einem bedeutenden Schritt.,2026-06-15
zivilregierung,civilian government,Ist der Iran im Schatten von Krieg und Wirtschaftsflaute auf dem Weg zur Militärherrschaft durch die Revolutionsgarde? Will der Oberste Führer Modschtaba Chamenei die Zivilregierung schwächen?,2026-06-15
entschärfung,MITIGATION,Seeminen stellen im Iran-Krieg eine große Gefahr für Schiffe im Persischen Golf dar. Räumung und Entschärfung sind riskant - und bisher können Unterwasser-Drohnen nur einen Teil der Arbeit übernehmen.,2026-06-15
unterwasser,Underwater,Seeminen stellen im Iran-Krieg eine große Gefahr für Schiffe im Persischen Golf dar. Räumung und Entschärfung sind riskant - und bisher können Unterwasser-Drohnen nur einen Teil der Arbeit übernehmen.,2026-06-15
sauberkeit,cleanliness,"Strenge Regeln allein erklären Singapurs Sauberkeit nicht. Historische Kampagnen, gesellschaftliche Normen und ein starker Staat haben gemeinsam eine Kultur der öffentlichen Hygiene geschaffen.",2026-06-15
geschaffen,art.,"Strenge Regeln allein erklären Singapurs Sauberkeit nicht. Historische Kampagnen, gesellschaftliche Normen und ein starker Staat haben gemeinsam eine Kultur der öffentlichen Hygiene geschaffen.",2026-06-15
norwegens,Dabei macht...,"Vorwürfe der Vergewaltigung, Drogen, Gewalt: Im Prozess gegen den Sohn von Norwegens Kronprinzessin hat das Gericht in Oslo sein Urteil verkündet. Marius Borg Høiby kann ​Berufung einlegen.",2026-06-15
