German,English,Context,Date
samstagnachmittag,Saturday afternoon.,Für 32 Stunden sollen die Waffen von diesem Samstagnachmittag an schweigen - auf Vorschlag des russischen Staatschefs Putin. Die ukrainische Führung plädiert nochmals für eine längerfristige Feuerpause.,2026-04-12
längerfristige,Longer term,Für 32 Stunden sollen die Waffen von diesem Samstagnachmittag an schweigen - auf Vorschlag des russischen Staatschefs Putin. Die ukrainische Führung plädiert nochmals für eine längerfristige Feuerpause.,2026-04-12
delegationen,delegations,Hochrangige Delegationen aus den USA und Iran sprechen in Pakistan über ein Ende des Iran-Kriegs. Artemis-Astronauten sind wieder zurück auf der Erde. Das Wichtigste in Kürze.,2026-04-12
differenzen,differences,Nach 21 Stunden Verhandlungen bleiben zentrale Differenzen ungelöst. Vor allem im Streit um das iranische Atomprogramm konnte kein Durchbruch erzielt werden. Beide Seiten weisen sich gegenseitig die Schuld zu.,2026-04-12
staatschefs,heads of state,Für 32 Stunden sollen die Waffen von diesem Samstagnachmittag an schweigen - auf Vorschlag des russischen Staatschefs Putin. Die ukrainische Führung plädiert nochmals für eine längerfristige Feuerpause.,2026-04-12
feuerpause,fire break,Für 32 Stunden sollen die Waffen von diesem Samstagnachmittag an schweigen - auf Vorschlag des russischen Staatschefs Putin. Die ukrainische Führung plädiert nochmals für eine längerfristige Feuerpause.,2026-04-12
meisterten,mastered,"Sie haben Dinge gesehen, die vor ihnen niemand sah - und sie haben den Weg bereitet für Größeres, das noch kommen soll. Die Astronauten der Mond-Mission ""Artemis 2"" meisterten auch den letzten Abschnitt ihrer Reise.",2026-04-12
festgelegt,set,"Israel hat seine Grenzen nie offiziell festgelegt, aber Siedler und Minister liebäugeln schon lange mit der Idee, das Land zu erweitern. Was steckt hinter dem Konzept ""Großisrael""?",2026-04-12
liebäugeln,flirting,"Israel hat seine Grenzen nie offiziell festgelegt, aber Siedler und Minister liebäugeln schon lange mit der Idee, das Land zu erweitern. Was steckt hinter dem Konzept ""Großisrael""?",2026-04-12
großisrael,greater Israel,"Israel hat seine Grenzen nie offiziell festgelegt, aber Siedler und Minister liebäugeln schon lange mit der Idee, das Land zu erweitern. Was steckt hinter dem Konzept ""Großisrael""?",2026-04-12
vorschlag,Default,Für 32 Stunden sollen die Waffen von diesem Samstagnachmittag an schweigen - auf Vorschlag des russischen Staatschefs Putin. Die ukrainische Führung plädiert nochmals für eine längerfristige Feuerpause.,2026-04-12
abschnitt,Section,"Sie haben Dinge gesehen, die vor ihnen niemand sah - und sie haben den Weg bereitet für Größeres, das noch kommen soll. Die Astronauten der Mond-Mission ""Artemis 2"" meisterten auch den letzten Abschnitt ihrer Reise.",2026-04-12
erweitern,enlarge,"Israel hat seine Grenzen nie offiziell festgelegt, aber Siedler und Minister liebäugeln schon lange mit der Idee, das Land zu erweitern. Was steckt hinter dem Konzept ""Großisrael""?",2026-04-12
ungelöst,unresolved,Nach 21 Stunden Verhandlungen bleiben zentrale Differenzen ungelöst. Vor allem im Streit um das iranische Atomprogramm konnte kein Durchbruch erzielt werden. Beide Seiten weisen sich gegenseitig die Schuld zu.,2026-04-12
plädiert,pleads,Für 32 Stunden sollen die Waffen von diesem Samstagnachmittag an schweigen - auf Vorschlag des russischen Staatschefs Putin. Die ukrainische Führung plädiert nochmals für eine längerfristige Feuerpause.,2026-04-12
nochmals,Again,Für 32 Stunden sollen die Waffen von diesem Samstagnachmittag an schweigen - auf Vorschlag des russischen Staatschefs Putin. Die ukrainische Führung plädiert nochmals für eine längerfristige Feuerpause.,2026-04-12
bereitet,uncomfortable?,"Sie haben Dinge gesehen, die vor ihnen niemand sah - und sie haben den Weg bereitet für Größeres, das noch kommen soll. Die Astronauten der Mond-Mission ""Artemis 2"" meisterten auch den letzten Abschnitt ihrer Reise.",2026-04-12
größeres,larger,"Sie haben Dinge gesehen, die vor ihnen niemand sah - und sie haben den Weg bereitet für Größeres, das noch kommen soll. Die Astronauten der Mond-Mission ""Artemis 2"" meisterten auch den letzten Abschnitt ihrer Reise.",2026-04-12
