German,English,Context,Date
staatsbürgerschaftsgesetze,citizenship laws,"Weil sie seit Jahren auf die Bearbeitung ihrer Golden-Visa-Anträge warten, wollen Investoren gerichtlich gegen Portugal vorgehen. Die Änderung der Staatsbürgerschaftsgesetze Anfang Mai sorgt für zusätzlichen Ärger.",2026-06-30
luftfahrtgeschichte,aviation history,Das Verschwinden eines Passagierjets der Malaysia Airlines im Jahr 2014 gehört zu den größten Rätseln der Luftfahrtgeschichte. Und es soll noch gelöst werden.,2026-06-30
arbeitskräftemangel,Workforce shortages,Japan kämpft mit Arbeitskräftemangel und braucht dringend qualifizierte Fachkräfte aus dem Ausland. Doch die konservative Regierung in Tokio verschärft das Zuwanderungsrecht.,2026-06-30
riesenenttäuschung,huge disappointment,Im Sechzehntelfinale der Fußball-Weltmeisterschaft wird Paraguay für das DFB-Team der erwartet unangenehme Gegner. Wie bereits 2018 und 2022 endet die WM für Deutschland vorzeitig und mit einer Riesenenttäuschung.,2026-06-30
sechzehntelfinale,sixteenth-final,Im Sechzehntelfinale der Fußball-Weltmeisterschaft wird Paraguay für das DFB-Team der erwartet unangenehme Gegner. Wie bereits 2018 und 2022 endet die WM für Deutschland vorzeitig und mit einer Riesenenttäuschung.,2026-06-30
zuwanderungsrecht,immigration law,Japan kämpft mit Arbeitskräftemangel und braucht dringend qualifizierte Fachkräfte aus dem Ausland. Doch die konservative Regierung in Tokio verschärft das Zuwanderungsrecht.,2026-06-30
gewaltverbrechen,violent offence,"Stade ist bekannt für seinen historischen Hafen und die hübsche Altstadt. Nun sorgt dort vor den Toren Hamburgs ein Gewaltverbrechen für Schlagzeilen, bei dem sechs Menschen sterben.",2026-06-30
bundespräsident,President of the Federal Republic of Germany,Der Bundespräsident sieht die internationale Politik zunehmend von Regelbrüchen geprägt. Auch deshalb steht für Frank-Walter Steinmeier fest: Deutschland sollte sein UN-Engagement keinesfalls zurückfahren.,2026-06-30
multimillionär,multi-millionaire,Einer der reichsten Unternehmer aus der Ukraine soll bei einer Explosion verletzt worden sein. Der in Monaco lebende Multimillionär unterliegt Sanktionen aus Kyjiw.,2026-06-30
passagierjets,passenger jets,Das Verschwinden eines Passagierjets der Malaysia Airlines im Jahr 2014 gehört zu den größten Rätseln der Luftfahrtgeschichte. Und es soll noch gelöst werden.,2026-06-30
qualifizierte,Skilled,Japan kämpft mit Arbeitskräftemangel und braucht dringend qualifizierte Fachkräfte aus dem Ausland. Doch die konservative Regierung in Tokio verschärft das Zuwanderungsrecht.,2026-06-30
verschwinden,do I disappear ?,Das Verschwinden eines Passagierjets der Malaysia Airlines im Jahr 2014 gehört zu den größten Rätseln der Luftfahrtgeschichte. Und es soll noch gelöst werden.,2026-06-30
regelbrüchen,rule breaks,Der Bundespräsident sieht die internationale Politik zunehmend von Regelbrüchen geprägt. Auch deshalb steht für Frank-Walter Steinmeier fest: Deutschland sollte sein UN-Engagement keinesfalls zurückfahren.,2026-06-30
zurückfahren,travel back,Der Bundespräsident sieht die internationale Politik zunehmend von Regelbrüchen geprägt. Auch deshalb steht für Frank-Walter Steinmeier fest: Deutschland sollte sein UN-Engagement keinesfalls zurückfahren.,2026-06-30
keinesfalls,under no circumstances,Der Bundespräsident sieht die internationale Politik zunehmend von Regelbrüchen geprägt. Auch deshalb steht für Frank-Walter Steinmeier fest: Deutschland sollte sein UN-Engagement keinesfalls zurückfahren.,2026-06-30
bearbeitung,machining,"Weil sie seit Jahren auf die Bearbeitung ihrer Golden-Visa-Anträge warten, wollen Investoren gerichtlich gegen Portugal vorgehen. Die Änderung der Staatsbürgerschaftsgesetze Anfang Mai sorgt für zusätzlichen Ärger.",2026-06-30
gerichtlich,on all matters that fall within the scope of his assigned responsibilities,"Weil sie seit Jahren auf die Bearbeitung ihrer Golden-Visa-Anträge warten, wollen Investoren gerichtlich gegen Portugal vorgehen. Die Änderung der Staatsbürgerschaftsgesetze Anfang Mai sorgt für zusätzlichen Ärger.",2026-06-30
realpolitik,realpolitik,"Um Straftäter leichter nach Afghanistan abschieben zu können, lässt die Bundesregierung Diplomaten der Taliban ins Land. Einfach Realpolitik oder Türöffner für Extremisten, wie Menschenrechtsorganisationen kritisieren?",2026-06-30
extremisten,er starb.,"Um Straftäter leichter nach Afghanistan abschieben zu können, lässt die Bundesregierung Diplomaten der Taliban ins Land. Einfach Realpolitik oder Türöffner für Extremisten, wie Menschenrechtsorganisationen kritisieren?",2026-06-30
unterliegt,corporation tax,Einer der reichsten Unternehmer aus der Ukraine soll bei einer Explosion verletzt worden sein. Der in Monaco lebende Multimillionär unterliegt Sanktionen aus Kyjiw.,2026-06-30
steinmeier,Steinbrück,Der Bundespräsident sieht die internationale Politik zunehmend von Regelbrüchen geprägt. Auch deshalb steht für Frank-Walter Steinmeier fest: Deutschland sollte sein UN-Engagement keinesfalls zurückfahren.,2026-06-30
engagement,engagement,Der Bundespräsident sieht die internationale Politik zunehmend von Regelbrüchen geprägt. Auch deshalb steht für Frank-Walter Steinmeier fest: Deutschland sollte sein UN-Engagement keinesfalls zurückfahren.,2026-06-30
fachkräfte,Specialist personnel,Japan kämpft mit Arbeitskräftemangel und braucht dringend qualifizierte Fachkräfte aus dem Ausland. Doch die konservative Regierung in Tokio verschärft das Zuwanderungsrecht.,2026-06-30
scheitert,fails,Julian Nagelsmann will trotz der WM-Pleite bis 2028 Trainer der Fußball-Nationalmannschaft bleiben. US-Präsident Trump scheitert beim Obersten Gericht mit Briefwahl-Verschärfung. Der DW-Nachrichtenüberblick:,2026-06-30
briefwahl,Postal ballot,Julian Nagelsmann will trotz der WM-Pleite bis 2028 Trainer der Fußball-Nationalmannschaft bleiben. US-Präsident Trump scheitert beim Obersten Gericht mit Briefwahl-Verschärfung. Der DW-Nachrichtenüberblick:,2026-06-30
reichsten,richest,Einer der reichsten Unternehmer aus der Ukraine soll bei einer Explosion verletzt worden sein. Der in Monaco lebende Multimillionär unterliegt Sanktionen aus Kyjiw.,2026-06-30
