German,English,Context,Date
raumfahrtwirtschaft,aerospace economics,Indien will seinen Anteil an der weltweiten Raumfahrtwirtschaft ausbauen. Der erfolgreiche Start der Vikram-1-Rakete gilt als wichtiger Schritt.,2026-07-19
eskalationsspirale,Escalation spiral,Nach dem Tod zweier US-Soldaten infolge iranischen Beschusses und nach nächtelangen US-Bombardements im Iran droht eine Eskalationsspirale. Beide Seiten fühlen sich nicht mehr an ihr Rahmenabkommen gebunden.,2026-07-19
schwarznasenschafe,black-nosed sheep,Bei einem Blitzeinschlag in den Schweizer Alpen sind im Kanton Wallis 97 Schwarznasenschafe umgekommen. Rund 80 Tiere überlebten.,2026-07-19
emissionshandels,emissions trading,Die EU-Kommission hat ihre Vorschläge für eine Lockerung des europäischen Emissionshandels vorgestellt. Dabei weicht sie von ihren vorherigen Klimaschutz-Plänen ab. Kritiker befürchten eine Verwässerung.,2026-07-19
einzuschüchtern,intimidate,"Die Forderungen nach Rache für den Tod von Ajatollah Ali Chamenei werden im Iran lauter. Mit scharfer Rhetorik versucht die Führung, die eigenen Anhänger zu mobilisieren und ihre Gegner einzuschüchtern.",2026-07-19
gasproduzenten,gas producers,"Öl- und Gasproduzenten in der Golfregion suchen nach Alternativen zur Straße von Hormus, da der Schiffsverkehr dort erneut ins Visier geraten ist. Aber kann der Iran nicht auch die Pipelines ins Visier nehmen?",2026-07-19
blitzeinschlag,Lightning strike,Bei einem Blitzeinschlag in den Schweizer Alpen sind im Kanton Wallis 97 Schwarznasenschafe umgekommen. Rund 80 Tiere überlebten.,2026-07-19
bombardements,bombardments,Nach dem Tod zweier US-Soldaten infolge iranischen Beschusses und nach nächtelangen US-Bombardements im Iran droht eine Eskalationsspirale. Beide Seiten fühlen sich nicht mehr an ihr Rahmenabkommen gebunden.,2026-07-19
nächtelangen,night-long,Nach dem Tod zweier US-Soldaten infolge iranischen Beschusses und nach nächtelangen US-Bombardements im Iran droht eine Eskalationsspirale. Beide Seiten fühlen sich nicht mehr an ihr Rahmenabkommen gebunden.,2026-07-19
mobilisieren,large shake.,"Die Forderungen nach Rache für den Tod von Ajatollah Ali Chamenei werden im Iran lauter. Mit scharfer Rhetorik versucht die Führung, die eigenen Anhänger zu mobilisieren und ihre Gegner einzuschüchtern.",2026-07-19
vermittelten,mediated,Als Teil der von den USA vermittelten Waffenruhe soll die Hamas die zivile Verwaltung des Gazastreifens an palästinensische Technokraten abgeben. Wie wirkt sich das auf das Leben der Menschen im Gazastreifen aus?,2026-07-19
technokraten,technocrats,Als Teil der von den USA vermittelten Waffenruhe soll die Hamas die zivile Verwaltung des Gazastreifens an palästinensische Technokraten abgeben. Wie wirkt sich das auf das Leben der Menschen im Gazastreifen aus?,2026-07-19
verwässerung,Dilution,Die EU-Kommission hat ihre Vorschläge für eine Lockerung des europäischen Emissionshandels vorgestellt. Dabei weicht sie von ihren vorherigen Klimaschutz-Plänen ab. Kritiker befürchten eine Verwässerung.,2026-07-19
vorgestellt,on - wall,Die EU-Kommission hat ihre Vorschläge für eine Lockerung des europäischen Emissionshandels vorgestellt. Dabei weicht sie von ihren vorherigen Klimaschutz-Plänen ab. Kritiker befürchten eine Verwässerung.,2026-07-19
beschusses,bombardment,Nach dem Tod zweier US-Soldaten infolge iranischen Beschusses und nach nächtelangen US-Bombardements im Iran droht eine Eskalationsspirale. Beide Seiten fühlen sich nicht mehr an ihr Rahmenabkommen gebunden.,2026-07-19
vorherigen,Get Previous,Die EU-Kommission hat ihre Vorschläge für eine Lockerung des europäischen Emissionshandels vorgestellt. Dabei weicht sie von ihren vorherigen Klimaschutz-Plänen ab. Kritiker befürchten eine Verwässerung.,2026-07-19
umgekommen,perished,Bei einem Blitzeinschlag in den Schweizer Alpen sind im Kanton Wallis 97 Schwarznasenschafe umgekommen. Rund 80 Tiere überlebten.,2026-07-19
überlebten,survived,Bei einem Blitzeinschlag in den Schweizer Alpen sind im Kanton Wallis 97 Schwarznasenschafe umgekommen. Rund 80 Tiere überlebten.,2026-07-19
gebunden,in terms of price.,Nach dem Tod zweier US-Soldaten infolge iranischen Beschusses und nach nächtelangen US-Bombardements im Iran droht eine Eskalationsspirale. Beide Seiten fühlen sich nicht mehr an ihr Rahmenabkommen gebunden.,2026-07-19
