German,English,Context,Date
erdölexportierender,petroleum exporting,Die Vereinigten Arabischen Emirate haben vor wenigen Tagen ihren Austritt aus der Organisation erdölexportierender Länder erklärt. Jetzt wollen die verbleibenden Mitgliedstaaten ihre Öl-Produktion weiter erhöhen.,2026-05-04
bildungsministerin,minister of Education,"Bildungsministerin Karin Prien reformiert das Programm ""Demokratie leben!"" und löst bei vielen Betroffenen Empörung aus. Schwächt die Christdemokratin den Kampf gegen Rechtsextremismus?",2026-05-04
rechtsextremismus,Right-wing extremism,"Bildungsministerin Karin Prien reformiert das Programm ""Demokratie leben!"" und löst bei vielen Betroffenen Empörung aus. Schwächt die Christdemokratin den Kampf gegen Rechtsextremismus?",2026-05-04
christdemokratin,christian Democrat,"Bildungsministerin Karin Prien reformiert das Programm ""Demokratie leben!"" und löst bei vielen Betroffenen Empörung aus. Schwächt die Christdemokratin den Kampf gegen Rechtsextremismus?",2026-05-04
maßgeschneiderte,Custom Made,Online-Broker erkennen zunehmend das Potenzial von Anlegerinnen. Maßgeschneiderte Produkte und Werbe-Kampagnen nehmen zu. Kann das die Kluft zwischen Frauen und Männern beim Investieren schließen?,2026-05-04
kindersoldaten,Children fighting,"In sozialen Medien werden Sudans Kindersoldaten von Millionen von Followern gefeiert - ein gefährlicher Trend, warnen Psychologen und andere Experten.",2026-05-04
konfliktregion,conflict region,"In der sudanesischen Stadt Al‑Faschir in der Konfliktregion Darfur könnten im vergangenen Oktober rund 70.000 Menschen getötet worden sein, warnen Experten. Ein UN‑Ermittler sieht deutliche Merkmale eines Völkermords.",2026-05-04
entsprechendes,appropriate,"Das Minensuchboot ""Fulda"" verlässt Kiel und fährt zunächst ins Mittelmeer. Dort wartet es auf ein entsprechendes Mandat. US-Präsident Trump kündigt einen Einsatz in der Straße von Hormus an. Der DW-Nachrichtenüberblick.",2026-05-04
sudanesischen,sudanese,"In der sudanesischen Stadt Al‑Faschir in der Konfliktregion Darfur könnten im vergangenen Oktober rund 70.000 Menschen getötet worden sein, warnen Experten. Ein UN‑Ermittler sieht deutliche Merkmale eines Völkermords.",2026-05-04
minensuchboot,minesweeper,"Das Minensuchboot ""Fulda"" verlässt Kiel und fährt zunächst ins Mittelmeer. Dort wartet es auf ein entsprechendes Mandat. US-Präsident Trump kündigt einen Einsatz in der Straße von Hormus an. Der DW-Nachrichtenüberblick.",2026-05-04
