German,English,Context,Date
kommissionspräsidentin,chairman of the committee,"Die EU-Kommissionspräsidentin schwärmt in den höchsten Tönen von der Kernenergie. Frankreichs Präsident Macron leistet Schützenhilfe. Doch Bundesumweltminister Schneider spricht von einer ""rückwärtsgewandten Strategie"".",2026-03-11
wohnungsbesichtigung,Apartment inspection:,"Eine Frau bekommt wegen ihres ausländischen Namens keine Wohnungsbesichtigung. Als sie es mit einem deutschen Namen versucht, hat sie den Termin - ein klarer Fall von Diskriminierung, sagt der Bundesgerichtshof.",2026-03-11
bundesumweltminister,federal Environment Minister,"Die EU-Kommissionspräsidentin schwärmt in den höchsten Tönen von der Kernenergie. Frankreichs Präsident Macron leistet Schützenhilfe. Doch Bundesumweltminister Schneider spricht von einer ""rückwärtsgewandten Strategie"".",2026-03-11
rückwärtsgewandten,backward-facing,"Die EU-Kommissionspräsidentin schwärmt in den höchsten Tönen von der Kernenergie. Frankreichs Präsident Macron leistet Schützenhilfe. Doch Bundesumweltminister Schneider spricht von einer ""rückwärtsgewandten Strategie"".",2026-03-11
diskriminierungen,discrimination,"Im Supermarkt, bei der Wohnungssuche, bei der Arbeit: Millionen Menschen erleben in Deutschland Diskriminierungen. Eine neue Studie zeigt das Ausmaß.",2026-03-11
bundesgerichtshof,Federal Court of Justice,"Eine Frau bekommt wegen ihres ausländischen Namens keine Wohnungsbesichtigung. Als sie es mit einem deutschen Namen versucht, hat sie den Termin - ein klarer Fall von Diskriminierung, sagt der Bundesgerichtshof.",2026-03-11
diskriminierung,Discrimination,"Eine Frau bekommt wegen ihres ausländischen Namens keine Wohnungsbesichtigung. Als sie es mit einem deutschen Namen versucht, hat sie den Termin - ein klarer Fall von Diskriminierung, sagt der Bundesgerichtshof.",2026-03-11
antiziganismus,Antigypsyism/Anti-Roma discrimination (IHRA),Im aktuellen Jahresbericht 2024 über Antiziganismus in Deutschland stehen alarmierende Zahlen. Auch die Rolle der Medien wird kritisch beleuchtet. Kleinere Erfolge gibt es aber auch.,2026-03-11
wohnungssuche,Looking for accommodation,"Im Supermarkt, bei der Wohnungssuche, bei der Arbeit: Millionen Menschen erleben in Deutschland Diskriminierungen. Eine neue Studie zeigt das Ausmaß.",2026-03-11
ausländischen,foreign companies,"Eine Frau bekommt wegen ihres ausländischen Namens keine Wohnungsbesichtigung. Als sie es mit einem deutschen Namen versucht, hat sie den Termin - ein klarer Fall von Diskriminierung, sagt der Bundesgerichtshof.",2026-03-11
schützenhilfe,Wingman,"Die EU-Kommissionspräsidentin schwärmt in den höchsten Tönen von der Kernenergie. Frankreichs Präsident Macron leistet Schützenhilfe. Doch Bundesumweltminister Schneider spricht von einer ""rückwärtsgewandten Strategie"".",2026-03-11
vorstandschef,chief Executive Officer,"Der Volkswagen-Konzern will sparen, bis es wehtut - und das längst nicht nur beim Personal. ""Wir werden jeden Stein umdrehen"", verspricht Vorstandschef Oliver Blume.",2026-03-11
einrichtungen,Facilities,"Ermittler werfen dem Verdächtigen vor, an der Beschaffung von Waffen beteiligt gewesen zu sein. Diese sollten offenbar für Anschläge auf israelische und jüdische Einrichtungen in Deutschland und Europa genutzt werden.",2026-03-11
fußballerinen,soccer players,Wegen eines stillen Protests gerieten sie in Gefahr - nun dürfen fünf iranische Fußballerinen in Australien bleiben. Der Ölpreis sinkt nach Trump-Äußerungen zum Iran-Krieg. Das Wichtigste in Kürze.,2026-03-11
alarmierende,alarming,Im aktuellen Jahresbericht 2024 über Antiziganismus in Deutschland stehen alarmierende Zahlen. Auch die Rolle der Medien wird kritisch beleuchtet. Kleinere Erfolge gibt es aber auch.,2026-03-11
erfolgreiche,THE SUCCESSFUL,"Warum verlassen Migranten Deutschland wieder? Eine neue Studie zeigt, dass andere Länder für ökonomisch erfolgreiche Ausländer attraktiver sind. Diskriminierung spielt eine große Rolle, aber es gibt auch andere Gründe.",2026-03-11
verdächtigen,Presumption,"Ermittler werfen dem Verdächtigen vor, an der Beschaffung von Waffen beteiligt gewesen zu sein. Diese sollten offenbar für Anschläge auf israelische und jüdische Einrichtungen in Deutschland und Europa genutzt werden.",2026-03-11
attraktiver,more attractive,"Warum verlassen Migranten Deutschland wieder? Eine neue Studie zeigt, dass andere Länder für ökonomisch erfolgreiche Ausländer attraktiver sind. Diskriminierung spielt eine große Rolle, aber es gibt auch andere Gründe.",2026-03-11
kernenergie,Nuclear,"Die EU-Kommissionspräsidentin schwärmt in den höchsten Tönen von der Kernenergie. Frankreichs Präsident Macron leistet Schützenhilfe. Doch Bundesumweltminister Schneider spricht von einer ""rückwärtsgewandten Strategie"".",2026-03-11
frankreichs,france,"Die EU-Kommissionspräsidentin schwärmt in den höchsten Tönen von der Kernenergie. Frankreichs Präsident Macron leistet Schützenhilfe. Doch Bundesumweltminister Schneider spricht von einer ""rückwärtsgewandten Strategie"".",2026-03-11
beschaffung,procurement,"Ermittler werfen dem Verdächtigen vor, an der Beschaffung von Waffen beteiligt gewesen zu sein. Diese sollten offenbar für Anschläge auf israelische und jüdische Einrichtungen in Deutschland und Europa genutzt werden.",2026-03-11
trockensten,driest,Das Death Valley im Wilden Westen der USA ist einer der heißesten und trockensten Orte der Welt. Doch nun ist das Leben in der Wüste geradezu explodiert.,2026-03-11
beleuchtet,Illuminated,Im aktuellen Jahresbericht 2024 über Antiziganismus in Deutschland stehen alarmierende Zahlen. Auch die Rolle der Medien wird kritisch beleuchtet. Kleinere Erfolge gibt es aber auch.,2026-03-11
