German,English,Context,Date
menschenrechtsorganisation,human rights organization,"Das Oberste Gericht Russlands hat die Menschenrechtsorganisation ""Memorial"" als ""extremistisch"" gebrandmarkt. Eine neue Stufe der Repressionen in Russland, sagen Beobachter.",2026-04-11
ausgelaufenes,expired,"Rund 50 Schiffe stecken fest, wichtige Zufahrten sind gesperrt: Nach einem Zwischenfall beim Betanken breitet sich ausgelaufenes Öl in dem belgischen Hafen aus. Es beeinträchtigt Betrieb sowie Umwelt gleichermaßen.",2026-04-11
gleichermaßen,Equally,"Rund 50 Schiffe stecken fest, wichtige Zufahrten sind gesperrt: Nach einem Zwischenfall beim Betanken breitet sich ausgelaufenes Öl in dem belgischen Hafen aus. Es beeinträchtigt Betrieb sowie Umwelt gleichermaßen.",2026-04-11
kurzfristigen,short-term,"Ein technisches Problem zwingt die deutsche Firma Isar Aerospace zum kurzfristigen Stopp der ""Spectrum""-Mission. Für Europas Raumfahrt ist das ein Dämpfer - doch das Unternehmen hält an seinem Kurs Richtung Orbit fest.",2026-04-11
extremistisch,extremist,"Das Oberste Gericht Russlands hat die Menschenrechtsorganisation ""Memorial"" als ""extremistisch"" gebrandmarkt. Eine neue Stufe der Repressionen in Russland, sagen Beobachter.",2026-04-11
beeinflussen,they influence,Drei wichtige Ereignisse haben das Verhältnis zwischen dem Iran und den USA in den vergangenen Jahrzehnten geprägt. Sie beeinflussen noch immer die Politik und die öffentliche Meinung in beiden Ländern.,2026-04-11
gebrandmarkt,Branded,"Das Oberste Gericht Russlands hat die Menschenrechtsorganisation ""Memorial"" als ""extremistisch"" gebrandmarkt. Eine neue Stufe der Repressionen in Russland, sagen Beobachter.",2026-04-11
öffentliche,publics,Drei wichtige Ereignisse haben das Verhältnis zwischen dem Iran und den USA in den vergangenen Jahrzehnten geprägt. Sie beeinflussen noch immer die Politik und die öffentliche Meinung in beiden Ländern.,2026-04-11
technisches,technical,"Ein technisches Problem zwingt die deutsche Firma Isar Aerospace zum kurzfristigen Stopp der ""Spectrum""-Mission. Für Europas Raumfahrt ist das ein Dämpfer - doch das Unternehmen hält an seinem Kurs Richtung Orbit fest.",2026-04-11
versprechen,promise,"Luxus, Sonne, Sicherheit - das war das Versprechen Dubais. Doch seit dem Iran-Krieg fragen sich Viele: Ist diese Illusion endgültig vorbei?",2026-04-11
ereignisse,events,Drei wichtige Ereignisse haben das Verhältnis zwischen dem Iran und den USA in den vergangenen Jahrzehnten geprägt. Sie beeinflussen noch immer die Politik und die öffentliche Meinung in beiden Ländern.,2026-04-11
verhältnis,ratio,Drei wichtige Ereignisse haben das Verhältnis zwischen dem Iran und den USA in den vergangenen Jahrzehnten geprägt. Sie beeinflussen noch immer die Politik und die öffentliche Meinung in beiden Ländern.,2026-04-11
wochenende,weekend,"Orthodoxe Christen feiern Ostern und Russlands Waffen sollen deshalb an diesem Wochenende im Ukraine-Krieg schweigen. Die deutsche ""Spectrum""-Rakete bleibt weiter am Boden. Das Wichtigste in Kürze.",2026-04-11
schweigen,keep silent,"Wenn die Waffen an der Straße von Hormus schweigen, und die Meerenge wieder geöffnet ist, wird sich zeigen, wie schnell sich die Lieferketten für Energie, Düngemittel und andere Güter erholen können.",2026-04-11
zufahrten,Access roads,"Rund 50 Schiffe stecken fest, wichtige Zufahrten sind gesperrt: Nach einem Zwischenfall beim Betanken breitet sich ausgelaufenes Öl in dem belgischen Hafen aus. Es beeinträchtigt Betrieb sowie Umwelt gleichermaßen.",2026-04-11
aerospace,Aerospace,"Ein technisches Problem zwingt die deutsche Firma Isar Aerospace zum kurzfristigen Stopp der ""Spectrum""-Mission. Für Europas Raumfahrt ist das ein Dämpfer - doch das Unternehmen hält an seinem Kurs Richtung Orbit fest.",2026-04-11
schkolnyj,shkolnyj,"Der Russe Ilja Schkolnyj verurteilt den Ukraine-Krieg und unterstützt die Opposition in Russland. Die deutschen Behörden sehen darin aber keinen Grund für Asyl. Wie geht es in dem Fall weiter, der für Aufsehen sorgt?",2026-04-11
endgültig,Definitive,"Luxus, Sonne, Sicherheit - das war das Versprechen Dubais. Doch seit dem Iran-Krieg fragen sich Viele: Ist diese Illusion endgültig vorbei?",2026-04-11
christian,christian,"Christian Schwarz-Schillings Leben war von Passion und Politik geprägt. Vor allem sein Wirken für Bosnien und Herzegowina zeigt, wie Macht und Menschlichkeit doch zueinander passen können. Eine Gastkolumne.",2026-04-11
wichtige,important,Drei wichtige Ereignisse haben das Verhältnis zwischen dem Iran und den USA in den vergangenen Jahrzehnten geprägt. Sie beeinflussen noch immer die Politik und die öffentliche Meinung in beiden Ländern.,2026-04-11
