German,English,Context,Date
präsidentenbeleidigung,presidential insult,"DW-Korrespondent Alican Uludağ sitzt seit drei Monaten in der Türkei in Haft. Es geht unter anderem um angebliche ""Präsidentenbeleidigung"". Nun soll er erstmals vor Gericht erscheinen - allerdings nur per Videoschalte.",2026-05-21
sicherheitsstandards,Safety Standards,"In Berlin wird ein infizierter US-amerikanischer Arzt unter höchsten Sicherheitsstandards behandelt – in spezialisierten Isolierstationen, die weltweit zu den am besten ausgestatteten zählen.",2026-05-21
bevölkerungsschutz,Civil protection,Militärische und zivile Verteidigung gemeinsam denken? Die Bundesregierung schmiedet einen Pakt für Bevölkerungsschutz. Und der kostet viel Geld.,2026-05-21
isolierstationen,isolation stations,"In Berlin wird ein infizierter US-amerikanischer Arzt unter höchsten Sicherheitsstandards behandelt – in spezialisierten Isolierstationen, die weltweit zu den am besten ausgestatteten zählen.",2026-05-21
zurückzugewinnen,reclaim,"Als letzte Fraktion im Bundestag wollen jetzt auch CDU und CSU auf eine Erhöhung der Diäten verzichten, der Gelder für die Abgeordneten. Eine Maßnahme, um Vertrauen in der Bevölkerung zurückzugewinnen.",2026-05-21
judenfeindlichen,anti-Jewish,"Der schlimmste Fall war ein Mordversuch. Experten berichten für das Jahr 2025 von rund 2200 ""judenfeindlichen Vorfällen"" in der deutschen Hauptstadt.",2026-05-21
spezialisierten,specialised,"In Berlin wird ein infizierter US-amerikanischer Arzt unter höchsten Sicherheitsstandards behandelt – in spezialisierten Isolierstationen, die weltweit zu den am besten ausgestatteten zählen.",2026-05-21
machtverteilung,power distribution,Nach monatelangem Ringen haben sich Deutschland und Frankreich über die künftige Machtverteilung beim Rüstungskonzern KNDS verständigt. Beide Seiten sollen den gleichen Einfluss bekommen.,2026-05-21
rüstungskonzern,armaments company,Nach monatelangem Ringen haben sich Deutschland und Frankreich über die künftige Machtverteilung beim Rüstungskonzern KNDS verständigt. Beide Seiten sollen den gleichen Einfluss bekommen.,2026-05-21
amerikanischer,AMERICAN,"In Berlin wird ein infizierter US-amerikanischer Arzt unter höchsten Sicherheitsstandards behandelt – in spezialisierten Isolierstationen, die weltweit zu den am besten ausgestatteten zählen.",2026-05-21
