German,English,Context,Date
glaubensgemeinschaft,Religious organization,"Mit rund 800.000 Angehörigen sind die Aleviten die viertgrößte Glaubensgemeinschaft in Deutschland. In der Türkei häufig angefeindet versuchen sie hier, ihren Glauben und ihre Kultur in die heutige Zeit zu übertragen.",2026-05-28
wirtschaftswachstum,Economic Growth,Der Iran-Krieg hat die Hoffnung auf Wirtschaftswachstum zunichte gemacht. Das setzt Deutschland auch bei Rente und Gesundheit unter Druck.,2026-05-28
eingeschlossenen,included,Ein Wassereinbruch hatte die Gruppe überrascht. Nun konnten Helfer durch enge Gänge zu den Eingeschlossenen vordringen. Doch zwei weitere Männer werden noch vermisst.,2026-05-28
wassereinbruch,Water penetration:,Ein Wassereinbruch hatte die Gruppe überrascht. Nun konnten Helfer durch enge Gänge zu den Eingeschlossenen vordringen. Doch zwei weitere Männer werden noch vermisst.,2026-05-28
raubüberfälle,robberies,"Im Prozess ging es um Raubüberfälle, mit denen Klette und deren Komplizen wohl das Leben im Untergrund finanzieren wollten. Das Urteil ist noch nicht rechtskräftig.",2026-05-28
rechtskräftig,legally valid,"Im Prozess ging es um Raubüberfälle, mit denen Klette und deren Komplizen wohl das Leben im Untergrund finanzieren wollten. Das Urteil ist noch nicht rechtskräftig.",2026-05-28
zurückgegeben,is returned.,"Die Landreform in Simbabwe rückt wieder in den Fokus, da einigen weißen Bauern Land zurückgegeben wird. Viele schwarze Bauern fühlen sich betrogen. Warum ändert sich die Politik, und was bedeutet das für den Landbesitz?",2026-05-28
begünstigten,Beneficiary,"Die Mittel für Entwicklungshilfe und damit auch für Seuchen-Vorbeugung schrumpfen weltweit. Hilfsorganisationen in Deutschland kritisieren, die Kürzungen begünstigten die Ausbreitung des Ebola-Virus im Ostkongo.",2026-05-28
israelischer,israeli,"Mohammed Odeh sei für die Ermordung und Entführung zahlreicher israelischer Bürger verantwortlich gewesen, erklärt Ministerpräsident Benjamin Netanjahu. Auch der Kampf gegen die Hisbollah-Miliz im Libanon geht weiter.",2026-05-28
importzöllen,import duties,Die Staaten der Europäischen Union haben der Abschaffung von Importzöllen auf zahlreiche US-Waren zugestimmt. US-Präsident Trump hatte eine Frist zum 4. Juli gesetzt.,2026-05-28
zahlreicher,numerous,"Mohammed Odeh sei für die Ermordung und Entführung zahlreicher israelischer Bürger verantwortlich gewesen, erklärt Ministerpräsident Benjamin Netanjahu. Auch der Kampf gegen die Hisbollah-Miliz im Libanon geht weiter.",2026-05-28
abschaffung,Abolition,Die Staaten der Europäischen Union haben der Abschaffung von Importzöllen auf zahlreiche US-Waren zugestimmt. US-Präsident Trump hatte eine Frist zum 4. Juli gesetzt.,2026-05-28
angehörigen,End summary.,"Mit rund 800.000 Angehörigen sind die Aleviten die viertgrößte Glaubensgemeinschaft in Deutschland. In der Türkei häufig angefeindet versuchen sie hier, ihren Glauben und ihre Kultur in die heutige Zeit zu übertragen.",2026-05-28
viertgrößte,fourth largest,"Mit rund 800.000 Angehörigen sind die Aleviten die viertgrößte Glaubensgemeinschaft in Deutschland. In der Türkei häufig angefeindet versuchen sie hier, ihren Glauben und ihre Kultur in die heutige Zeit zu übertragen.",2026-05-28
angefeindet,hostile,"Mit rund 800.000 Angehörigen sind die Aleviten die viertgrößte Glaubensgemeinschaft in Deutschland. In der Türkei häufig angefeindet versuchen sie hier, ihren Glauben und ihre Kultur in die heutige Zeit zu übertragen.",2026-05-28
vorbeugung,Prevention,"Die Mittel für Entwicklungshilfe und damit auch für Seuchen-Vorbeugung schrumpfen weltweit. Hilfsorganisationen in Deutschland kritisieren, die Kürzungen begünstigten die Ausbreitung des Ebola-Virus im Ostkongo.",2026-05-28
schrumpfen,dwindle,"Die Mittel für Entwicklungshilfe und damit auch für Seuchen-Vorbeugung schrumpfen weltweit. Hilfsorganisationen in Deutschland kritisieren, die Kürzungen begünstigten die Ausbreitung des Ebola-Virus im Ostkongo.",2026-05-28
vordringen,penetrate the body.,Ein Wassereinbruch hatte die Gruppe überrascht. Nun konnten Helfer durch enge Gänge zu den Eingeschlossenen vordringen. Doch zwei weitere Männer werden noch vermisst.,2026-05-28
entführung,Swiss law on child abduction,"Mohammed Odeh sei für die Ermordung und Entführung zahlreicher israelischer Bürger verantwortlich gewesen, erklärt Ministerpräsident Benjamin Netanjahu. Auch der Kampf gegen die Hisbollah-Miliz im Libanon geht weiter.",2026-05-28
untergrund,Base,"Im Prozess ging es um Raubüberfälle, mit denen Klette und deren Komplizen wohl das Leben im Untergrund finanzieren wollten. Das Urteil ist noch nicht rechtskräftig.",2026-05-28
gesundheit,health,Der Iran-Krieg hat die Hoffnung auf Wirtschaftswachstum zunichte gemacht. Das setzt Deutschland auch bei Rente und Gesundheit unter Druck.,2026-05-28
übertragen,transfer,"Mit rund 800.000 Angehörigen sind die Aleviten die viertgrößte Glaubensgemeinschaft in Deutschland. In der Türkei häufig angefeindet versuchen sie hier, ihren Glauben und ihre Kultur in die heutige Zeit zu übertragen.",2026-05-28
landreform,land reform,"Die Landreform in Simbabwe rückt wieder in den Fokus, da einigen weißen Bauern Land zurückgegeben wird. Viele schwarze Bauern fühlen sich betrogen. Warum ändert sich die Politik, und was bedeutet das für den Landbesitz?",2026-05-28
landbesitz,land ownership,"Die Landreform in Simbabwe rückt wieder in den Fokus, da einigen weißen Bauern Land zurückgegeben wird. Viele schwarze Bauern fühlen sich betrogen. Warum ändert sich die Politik, und was bedeutet das für den Landbesitz?",2026-05-28
kürzungen,Reductions,"Die Mittel für Entwicklungshilfe und damit auch für Seuchen-Vorbeugung schrumpfen weltweit. Hilfsorganisationen in Deutschland kritisieren, die Kürzungen begünstigten die Ausbreitung des Ebola-Virus im Ostkongo.",2026-05-28
ermordung,- murder,"Mohammed Odeh sei für die Ermordung und Entführung zahlreicher israelischer Bürger verantwortlich gewesen, erklärt Ministerpräsident Benjamin Netanjahu. Auch der Kampf gegen die Hisbollah-Miliz im Libanon geht weiter.",2026-05-28
komplizen,ACCOMPLICES…,"Im Prozess ging es um Raubüberfälle, mit denen Klette und deren Komplizen wohl das Leben im Untergrund finanzieren wollten. Das Urteil ist noch nicht rechtskräftig.",2026-05-28
ostkongo,eastern Congo,"Die Mittel für Entwicklungshilfe und damit auch für Seuchen-Vorbeugung schrumpfen weltweit. Hilfsorganisationen in Deutschland kritisieren, die Kürzungen begünstigten die Ausbreitung des Ebola-Virus im Ostkongo.",2026-05-28
