German,English,Context,Date
weltpressefreiheitsindex,world press freedom index,"Der Weltpressefreiheitsindex 2026 zeichnet ein düsteres Bild: Mittlerweile werden drei von vier Ländern weltweit als ""problematisch"" oder schlechter eingestuft. Rund ein Dutzend Länder widersetzen sich diesem Trend.",2026-04-30
entwicklungshilfe,Development Aid,"Die Bundesregierung kürzt auch 2027 bei der Entwicklungshilfe und löst bei Hilfsorganisationen Entsetzen aus: ""Die Welt brennt und Deutschland spart bei der Feuerwehr.""",2026-04-30
gesundheitswesens,healthcare,Nach heftigem Streit legt die Regierung ihre neuen Haushaltspläne vor - und eine Reform des Gesundheitswesens gleich mit.,2026-04-30
mitgliedstaaten,MEMBER STATESVOTES,Das Ringen um den nächsten langfristigen EU-Haushalt hat begonnen. Die EU-Institutionen haben sich positioniert und wollen deutlich mehr Geld - maßgeblich sind jedoch die 27 Mitgliedstaaten. Wo droht Ärger?,2026-04-30
haushaltspläne,BUDGETS,Nach heftigem Streit legt die Regierung ihre neuen Haushaltspläne vor - und eine Reform des Gesundheitswesens gleich mit.,2026-04-30
nichtständigen,temporary,Deutschland bewirbt sich um einen nichtständigen Sitz im mächtigen UN-Sicherheitsrat. In New York sprach Außenminister Johann Wadephul mit der DW über Deutschlands Chancen auf eine Wahl.,2026-04-30
sicherheitsrat,Security Council:,Deutschland bewirbt sich um einen nichtständigen Sitz im mächtigen UN-Sicherheitsrat. In New York sprach Außenminister Johann Wadephul mit der DW über Deutschlands Chancen auf eine Wahl.,2026-04-30
problematisch,Problematic,"Der Weltpressefreiheitsindex 2026 zeichnet ein düsteres Bild: Mittlerweile werden drei von vier Ländern weltweit als ""problematisch"" oder schlechter eingestuft. Rund ein Dutzend Länder widersetzen sich diesem Trend.",2026-04-30
internetseite,Website,"Eine neue Internetseite nennt Journalisten beim Namen, die Trumps Regierung für Lügner hält. Experten warnen: Das mache die Presse angreifbar und setze die Demokratie in den USA unter Druck.",2026-04-30
langfristigen,Long term,Das Ringen um den nächsten langfristigen EU-Haushalt hat begonnen. Die EU-Institutionen haben sich positioniert und wollen deutlich mehr Geld - maßgeblich sind jedoch die 27 Mitgliedstaaten. Wo droht Ärger?,2026-04-30
institutionen,Institutions,Das Ringen um den nächsten langfristigen EU-Haushalt hat begonnen. Die EU-Institutionen haben sich positioniert und wollen deutlich mehr Geld - maßgeblich sind jedoch die 27 Mitgliedstaaten. Wo droht Ärger?,2026-04-30
mittlerweile,a highly efficient tool here.,"Der Weltpressefreiheitsindex 2026 zeichnet ein düsteres Bild: Mittlerweile werden drei von vier Ländern weltweit als ""problematisch"" oder schlechter eingestuft. Rund ein Dutzend Länder widersetzen sich diesem Trend.",2026-04-30
positioniert,positioned.,Das Ringen um den nächsten langfristigen EU-Haushalt hat begonnen. Die EU-Institutionen haben sich positioniert und wollen deutlich mehr Geld - maßgeblich sind jedoch die 27 Mitgliedstaaten. Wo droht Ärger?,2026-04-30
widersetzen,they oppose,"Der Weltpressefreiheitsindex 2026 zeichnet ein düsteres Bild: Mittlerweile werden drei von vier Ländern weltweit als ""problematisch"" oder schlechter eingestuft. Rund ein Dutzend Länder widersetzen sich diesem Trend.",2026-04-30
lebenswerks,life's work,"Viktor Orban steht vor den Trümmern seines Lebenswerks. Sein System beginnt zu zerfallen, seine eigene politische und persönliche Zukunft ist offen. Er selbst sieht sich nach wie vor als Anführer der ""nationalen Seite"".",2026-04-30
persönliche,personal,"Viktor Orban steht vor den Trümmern seines Lebenswerks. Sein System beginnt zu zerfallen, seine eigene politische und persönliche Zukunft ist offen. Er selbst sieht sich nach wie vor als Anführer der ""nationalen Seite"".",2026-04-30
eingestuft,.,"Der Weltpressefreiheitsindex 2026 zeichnet ein düsteres Bild: Mittlerweile werden drei von vier Ländern weltweit als ""problematisch"" oder schlechter eingestuft. Rund ein Dutzend Länder widersetzen sich diesem Trend.",2026-04-30
ermöglicht,makes it possible,"Die App sichert den Zugang zu unabhängigen Informationen in Regionen, in denen digitale Freiheit eingeschränkt ist. Die App ermöglicht Nutzenden einen sicheren Weg zu DW-Inhalten – selbst unter strengster Zensur.",2026-04-30
strengster,strictest,"Die App sichert den Zugang zu unabhängigen Informationen in Regionen, in denen digitale Freiheit eingeschränkt ist. Die App ermöglicht Nutzenden einen sicheren Weg zu DW-Inhalten – selbst unter strengster Zensur.",2026-04-30
erreichbar,available,Immer mehr Websites und Messenger sind in Russland nicht mehr erreichbar. Die Menschen suchen Tipps gegen die staatlichen Sperren. Was wird vom russischen Internet übrig bleiben? Die DW hat mit Experten gesprochen.,2026-04-30
angreifbar,Attackable,"Eine neue Internetseite nennt Journalisten beim Namen, die Trumps Regierung für Lügner hält. Experten warnen: Das mache die Presse angreifbar und setze die Demokratie in den USA unter Druck.",2026-04-30
maßgeblich,10 min. 36 sec.,Das Ringen um den nächsten langfristigen EU-Haushalt hat begonnen. Die EU-Institutionen haben sich positioniert und wollen deutlich mehr Geld - maßgeblich sind jedoch die 27 Mitgliedstaaten. Wo droht Ärger?,2026-04-30
nutzenden,user,"Die App sichert den Zugang zu unabhängigen Informationen in Regionen, in denen digitale Freiheit eingeschränkt ist. Die App ermöglicht Nutzenden einen sicheren Weg zu DW-Inhalten – selbst unter strengster Zensur.",2026-04-30
messenger,messenger,Immer mehr Websites und Messenger sind in Russland nicht mehr erreichbar. Die Menschen suchen Tipps gegen die staatlichen Sperren. Was wird vom russischen Internet übrig bleiben? Die DW hat mit Experten gesprochen.,2026-04-30
entsetzen,Disgust,"Die Bundesregierung kürzt auch 2027 bei der Entwicklungshilfe und löst bei Hilfsorganisationen Entsetzen aus: ""Die Welt brennt und Deutschland spart bei der Feuerwehr.""",2026-04-30
mächtigen,mighty,Deutschland bewirbt sich um einen nichtständigen Sitz im mächtigen UN-Sicherheitsrat. In New York sprach Außenminister Johann Wadephul mit der DW über Deutschlands Chancen auf eine Wahl.,2026-04-30
zerfallen,decay,"Viktor Orban steht vor den Trümmern seines Lebenswerks. Sein System beginnt zu zerfallen, seine eigene politische und persönliche Zukunft ist offen. Er selbst sieht sich nach wie vor als Anführer der ""nationalen Seite"".",2026-04-30
zeichnet,.,"Der Weltpressefreiheitsindex 2026 zeichnet ein düsteres Bild: Mittlerweile werden drei von vier Ländern weltweit als ""problematisch"" oder schlechter eingestuft. Rund ein Dutzend Länder widersetzen sich diesem Trend.",2026-04-30
düsteres,gloomy,"Der Weltpressefreiheitsindex 2026 zeichnet ein düsteres Bild: Mittlerweile werden drei von vier Ländern weltweit als ""problematisch"" oder schlechter eingestuft. Rund ein Dutzend Länder widersetzen sich diesem Trend.",2026-04-30
regionen,Regions,"Die App sichert den Zugang zu unabhängigen Informationen in Regionen, in denen digitale Freiheit eingeschränkt ist. Die App ermöglicht Nutzenden einen sicheren Weg zu DW-Inhalten – selbst unter strengster Zensur.",2026-04-30
digitale,digital,"Die App sichert den Zugang zu unabhängigen Informationen in Regionen, in denen digitale Freiheit eingeschränkt ist. Die App ermöglicht Nutzenden einen sicheren Weg zu DW-Inhalten – selbst unter strengster Zensur.",2026-04-30
freiheit,freedom,"Die App sichert den Zugang zu unabhängigen Informationen in Regionen, in denen digitale Freiheit eingeschränkt ist. Die App ermöglicht Nutzenden einen sicheren Weg zu DW-Inhalten – selbst unter strengster Zensur.",2026-04-30
sicheren,secure,"Die App sichert den Zugang zu unabhängigen Informationen in Regionen, in denen digitale Freiheit eingeschränkt ist. Die App ermöglicht Nutzenden einen sicheren Weg zu DW-Inhalten – selbst unter strengster Zensur.",2026-04-30
inhalten,content,"Die App sichert den Zugang zu unabhängigen Informationen in Regionen, in denen digitale Freiheit eingeschränkt ist. Die App ermöglicht Nutzenden einen sicheren Weg zu DW-Inhalten – selbst unter strengster Zensur.",2026-04-30
websites,Websites,Immer mehr Websites und Messenger sind in Russland nicht mehr erreichbar. Die Menschen suchen Tipps gegen die staatlichen Sperren. Was wird vom russischen Internet übrig bleiben? Die DW hat mit Experten gesprochen.,2026-04-30
heftigem,fierce,Nach heftigem Streit legt die Regierung ihre neuen Haushaltspläne vor - und eine Reform des Gesundheitswesens gleich mit.,2026-04-30
