German,English,Context,Date
naturkatastrophe,Natural disasters,Die offizielle Zahl dürfte weiter steigen: Noch immer werden Tausende Menschen nach der Naturkatastrophe in dem südamerikanischen Land vermisst. Anwohner üben Kritik an den Behörden.,2026-08-05
kriegswirtschaft,WAR ECONOMY,"Die Ukraine nimmt den russischen Online-Händler Wildberries ins Visier. Ziel der Drohnenangriffe ist nicht nur die Unterbrechung des Front-Nachschubs, sondern auch der Schlag gegen Russlands Kriegswirtschaft.",2026-08-05
jahrhunderten,centuries,Lehmiger und sandiger Untergrund ließen das berühmte Bauwerk vor Jahrhunderten in Schräglage gehen. Jetzt gab es einen ungewollten Stresstest - viele Menschen gerieten in Panik.,2026-08-05
unterbrechung,interruption,"Die Ukraine nimmt den russischen Online-Händler Wildberries ins Visier. Ziel der Drohnenangriffe ist nicht nur die Unterbrechung des Front-Nachschubs, sondern auch der Schlag gegen Russlands Kriegswirtschaft.",2026-08-05
mobilmachung,Mobilization,Die ukrainische Führung und unabhängige russische Medien sprechen von einer möglichen weiteren Mobilmachung in Russland. Die Behörden des Landes bestreiten dies. Müssen die Russen bald mit einer Einberufung rechnen?,2026-08-05
aktienmärkte,Stock markets,"Ungezählte Male setzte der US-Präsident Ultimaten, die ins Leere liefen, räumte ""letzte"" Fristen ein, und gab dann Entwarnung - auch, um die Aktienmärkte zu beruhigen. Der Iran führt die US-Militärmacht vor.",2026-08-05
militärmacht,Miltary Might,"Ungezählte Male setzte der US-Präsident Ultimaten, die ins Leere liefen, räumte ""letzte"" Fristen ein, und gab dann Entwarnung - auch, um die Aktienmärkte zu beruhigen. Der Iran führt die US-Militärmacht vor.",2026-08-05
einberufung,Convocation,Die ukrainische Führung und unabhängige russische Medien sprechen von einer möglichen weiteren Mobilmachung in Russland. Die Behörden des Landes bestreiten dies. Müssen die Russen bald mit einer Einberufung rechnen?,2026-08-05
ungewollten,unwanted,Lehmiger und sandiger Untergrund ließen das berühmte Bauwerk vor Jahrhunderten in Schräglage gehen. Jetzt gab es einen ungewollten Stresstest - viele Menschen gerieten in Panik.,2026-08-05
wohngebiete,Residential Areas,Rund um die Großstadt Spokane im US-Bundesstaat Washington kämpfen Feuerwehren weiter gegen drei gewaltige Brände. Ganze Wohngebiete sind bereits verwüstet.,2026-08-05
bestreiten,deny,Die ukrainische Führung und unabhängige russische Medien sprechen von einer möglichen weiteren Mobilmachung in Russland. Die Behörden des Landes bestreiten dies. Müssen die Russen bald mit einer Einberufung rechnen?,2026-08-05
schräglage,oblique presentation,Lehmiger und sandiger Untergrund ließen das berühmte Bauwerk vor Jahrhunderten in Schräglage gehen. Jetzt gab es einen ungewollten Stresstest - viele Menschen gerieten in Panik.,2026-08-05
ungezählte,uncounted,"Ungezählte Male setzte der US-Präsident Ultimaten, die ins Leere liefen, räumte ""letzte"" Fristen ein, und gab dann Entwarnung - auch, um die Aktienmärkte zu beruhigen. Der Iran führt die US-Militärmacht vor.",2026-08-05
nachschubs,replenishment,"Die Ukraine nimmt den russischen Online-Händler Wildberries ins Visier. Ziel der Drohnenangriffe ist nicht nur die Unterbrechung des Front-Nachschubs, sondern auch der Schlag gegen Russlands Kriegswirtschaft.",2026-08-05
gewaltige,Grand {0},Rund um die Großstadt Spokane im US-Bundesstaat Washington kämpfen Feuerwehren weiter gegen drei gewaltige Brände. Ganze Wohngebiete sind bereits verwüstet.,2026-08-05
verwüstet,Ravaged,Rund um die Großstadt Spokane im US-Bundesstaat Washington kämpfen Feuerwehren weiter gegen drei gewaltige Brände. Ganze Wohngebiete sind bereits verwüstet.,2026-08-05
ultimaten,ultimatums,"Ungezählte Male setzte der US-Präsident Ultimaten, die ins Leere liefen, räumte ""letzte"" Fristen ein, und gab dann Entwarnung - auch, um die Aktienmärkte zu beruhigen. Der Iran führt die US-Militärmacht vor.",2026-08-05
besetzte,== Notes ==,Gezielte Schläge gegen Energie und Logistik: Die Ukraine verschärft ihre Angriffe auf die von Russland besetzte Krim. Was will Kyjiw damit für den weiteren Kriegsverlauf erreichen?,2026-08-05
