German,English,Context,Date
verallgemeinerungen,Generalities,Der Bundeskanzler stellt einen Zusammenhang her zwischen Gewalt gegen Frauen und Migration. Stärkt er Vorurteile? Fachleute warnen vor fragwürdigen Verallgemeinerungen.,2026-03-28
transatlantische,transatlantic,"Die Afrikanische Union fordert von den UN, die transatlantische Sklaverei als schwerstes Verbrechen gegen die Menschlichkeit anzuerkennen. Ghanas Präsident Mahama treibt die Initiative voran - doch wie tragfähig ist sie?",2026-03-28
wirtschaftliche,economic,Die wirtschaftliche Krise bei der Deutschen Bahn dauert an. Dennoch spricht Konzernchefin Palla von einer sich abzeichnenden Trendwende.,2026-03-28
westeuropäische,supporting DG's,"Westeuropäische Länder planen, Migranten in Lagern auf dem Westbalkan unterzubringen. Die Länder dort stehen unter Druck, sich als verlässliche Partner Europas zu profilieren. Doch vor Ort sind die Projekte umstritten.",2026-03-28
internationale,International,"In Kuba nimmt die Not der Menschen zu, auch wegen des zunehmenden Drucks durch die USA. Eine internationale Hilfsflotte bringt dringend benötigte Güter ins Land. Nun sind zwei Boote der Flotte verschwunden.",2026-03-28
unterzubringen,laws.,"Westeuropäische Länder planen, Migranten in Lagern auf dem Westbalkan unterzubringen. Die Länder dort stehen unter Druck, sich als verlässliche Partner Europas zu profilieren. Doch vor Ort sind die Projekte umstritten.",2026-03-28
konzernchefin,group CEO,Die wirtschaftliche Krise bei der Deutschen Bahn dauert an. Dennoch spricht Konzernchefin Palla von einer sich abzeichnenden Trendwende.,2026-03-28
abzeichnenden,signatory,Die wirtschaftliche Krise bei der Deutschen Bahn dauert an. Dennoch spricht Konzernchefin Palla von einer sich abzeichnenden Trendwende.,2026-03-28
nierenspenden,kidney donations,"Das US-Verteidigungsministerium denkt über mehr Soldaten für einen ""endgültigen Schlag"" gegen den Iran nach. Der Bundestag erleichtert Nierenspenden. Das Wichtigste in Kürze.",2026-03-28
anzuerkennen,to acknowledge,"Die Afrikanische Union fordert von den UN, die transatlantische Sklaverei als schwerstes Verbrechen gegen die Menschlichkeit anzuerkennen. Ghanas Präsident Mahama treibt die Initiative voran - doch wie tragfähig ist sie?",2026-03-28
festsitzende,stuck,Der seit Montag auf einer Sandbank vor der Gemeinde Timmendorfer Strand festsitzende Buckelwal ist wieder frei. Er schwimmt in der Ostsee. Doch in Sicherheit ist er noch lange nicht.,2026-03-28
verschwunden,disappeared,"In Kuba nimmt die Not der Menschen zu, auch wegen des zunehmenden Drucks durch die USA. Eine internationale Hilfsflotte bringt dringend benötigte Güter ins Land. Nun sind zwei Boote der Flotte verschwunden.",2026-03-28
verlässliche,reliable,"Westeuropäische Länder planen, Migranten in Lagern auf dem Westbalkan unterzubringen. Die Länder dort stehen unter Druck, sich als verlässliche Partner Europas zu profilieren. Doch vor Ort sind die Projekte umstritten.",2026-03-28
fragwürdigen,questionable,Der Bundeskanzler stellt einen Zusammenhang her zwischen Gewalt gegen Frauen und Migration. Stärkt er Vorurteile? Fachleute warnen vor fragwürdigen Verallgemeinerungen.,2026-03-28
zunehmenden,increases,"In Kuba nimmt die Not der Menschen zu, auch wegen des zunehmenden Drucks durch die USA. Eine internationale Hilfsflotte bringt dringend benötigte Güter ins Land. Nun sind zwei Boote der Flotte verschwunden.",2026-03-28
hilfsflotte,auxiliary fleet,"In Kuba nimmt die Not der Menschen zu, auch wegen des zunehmenden Drucks durch die USA. Eine internationale Hilfsflotte bringt dringend benötigte Güter ins Land. Nun sind zwei Boote der Flotte verschwunden.",2026-03-28
endgültigen,Submission of,"Das US-Verteidigungsministerium denkt über mehr Soldaten für einen ""endgültigen Schlag"" gegen den Iran nach. Der Bundestag erleichtert Nierenspenden. Das Wichtigste in Kürze.",2026-03-28
erleichtert,relieves,"Das US-Verteidigungsministerium denkt über mehr Soldaten für einen ""endgültigen Schlag"" gegen den Iran nach. Der Bundestag erleichtert Nierenspenden. Das Wichtigste in Kürze.",2026-03-28
profilieren,and science.,"Westeuropäische Länder planen, Migranten in Lagern auf dem Westbalkan unterzubringen. Die Länder dort stehen unter Druck, sich als verlässliche Partner Europas zu profilieren. Doch vor Ort sind die Projekte umstritten.",2026-03-28
opposition,Opposition,Deutschland enthält sich bei einem UN-Beschluss zum Sklavenhandel. So wie alle EU-Staaten. Die Opposition spricht von einem schwachen Bild.,2026-03-28
westbalkan,Western Balkans,"Westeuropäische Länder planen, Migranten in Lagern auf dem Westbalkan unterzubringen. Die Länder dort stehen unter Druck, sich als verlässliche Partner Europas zu profilieren. Doch vor Ort sind die Projekte umstritten.",2026-03-28
vorurteile,bias,Der Bundeskanzler stellt einen Zusammenhang her zwischen Gewalt gegen Frauen und Migration. Stärkt er Vorurteile? Fachleute warnen vor fragwürdigen Verallgemeinerungen.,2026-03-28
beschluss,Decision,Deutschland enthält sich bei einem UN-Beschluss zum Sklavenhandel. So wie alle EU-Staaten. Die Opposition spricht von einem schwachen Bild.,2026-03-28
sklaverei,Slavery,"Die Afrikanische Union fordert von den UN, die transatlantische Sklaverei als schwerstes Verbrechen gegen die Menschlichkeit anzuerkennen. Ghanas Präsident Mahama treibt die Initiative voran - doch wie tragfähig ist sie?",2026-03-28
tragfähig,supportive,"Die Afrikanische Union fordert von den UN, die transatlantische Sklaverei als schwerstes Verbrechen gegen die Menschlichkeit anzuerkennen. Ghanas Präsident Mahama treibt die Initiative voran - doch wie tragfähig ist sie?",2026-03-28
buckelwal,Humpback Whale,Der seit Montag auf einer Sandbank vor der Gemeinde Timmendorfer Strand festsitzende Buckelwal ist wieder frei. Er schwimmt in der Ostsee. Doch in Sicherheit ist er noch lange nicht.,2026-03-28
benötigte,required,"In Kuba nimmt die Not der Menschen zu, auch wegen des zunehmenden Drucks durch die USA. Eine internationale Hilfsflotte bringt dringend benötigte Güter ins Land. Nun sind zwei Boote der Flotte verschwunden.",2026-03-28
