German,English,Context,Date
ministerpräsident,Prime Minister,Nach einer Aufholjagd zum Ende des Wahlkampfs haben die Grünen die Landtagswahl in Baden-Württemberg gewonnen. Neuer Ministerpräsident dürfte jetzt Cem Özdemir werden.,2026-03-09
oberbürgermeister,Mayor,Der Mammutprozess gegen Istanbuls Ex-Oberbürgermeister beginnt. Dem größten politischen Gegner von Präsident Recep Tayyip Erdogan drohen bis zu 2430 Jahre Haft. Doch die Vorwürfe sind zweifelhaft.,2026-03-09
südamerikanischen,South American,In Kolumbien sind rund 41 Millionen Bürger zur Wahl eines neuen Parlaments aufgerufen. Die Abstimmung ist für die Parteien in dem südamerikanischen Land ein wichtiger Stimmungstest vor der Präsidentenwahl im Mai.,2026-03-09
südwestdeutschen,southwest German,Kopf an Kopf: Bei der Landtagswahl im südwestdeutschen Bundesland Baden-Württemberg liegen die Grünen hauchdünn vor der CDU. Für die SPD ist die Wahl ein Desaster. Die AfD kann ihr Ergebnis verdoppeln.,2026-03-09
kriegsverbrechen,- war crimes;,"In Instagram-Posts werden NS-Täter glorifiziert - Kriegsverbrechen und die Beteiligung am Holocaust dagegen verschwiegen. Opferverbände sprechen von einem ""Anschlag auf die Würde der Überlebenden"".",2026-03-09
rundfunkbeiträge,Broadcast contributions,Die Initiatoren wollten den öffentlichen Rundfunk SRG in der Schweiz deutlich schwächen und hatten eine Volksabstimmung erzwungen. Das Ziel: weniger Rundfunkbeiträge. Doch die Wähler entschieden anders.,2026-03-09
gründungstreffen,founding meeting,US-Präsident Trump hat mit mehreren Staaten in Lateinamerika und der Karibik eine Initiative zum Kampf gegen Drogenkartelle ins Leben gerufen. Beim Gründungstreffen in Florida wiederholte er zudem Drohungen gegen Kuba.,2026-03-09
präsidentenwahl,presidential election,In Kolumbien sind rund 41 Millionen Bürger zur Wahl eines neuen Parlaments aufgerufen. Die Abstimmung ist für die Parteien in dem südamerikanischen Land ein wichtiger Stimmungstest vor der Präsidentenwahl im Mai.,2026-03-09
angriffskriegs,war of aggression,Weltweit steigen Waffenexporte spürbar an. Die Angst Europas angesichts der russischen Angriffskriegs schlägt durch. So der aktuelle Bericht des schwedischen SIPRI-Instituts.,2026-03-09
drogenkartelle,drug cartels,US-Präsident Trump hat mit mehreren Staaten in Lateinamerika und der Karibik eine Initiative zum Kampf gegen Drogenkartelle ins Leben gerufen. Beim Gründungstreffen in Florida wiederholte er zudem Drohungen gegen Kuba.,2026-03-09
waffenexporte,arms exports,Weltweit steigen Waffenexporte spürbar an. Die Angst Europas angesichts der russischen Angriffskriegs schlägt durch. So der aktuelle Bericht des schwedischen SIPRI-Instituts.,2026-03-09
opferverbände,is issued:,"In Instagram-Posts werden NS-Täter glorifiziert - Kriegsverbrechen und die Beteiligung am Holocaust dagegen verschwiegen. Opferverbände sprechen von einem ""Anschlag auf die Würde der Überlebenden"".",2026-03-09
mammutprozess,mammoth process,Der Mammutprozess gegen Istanbuls Ex-Oberbürgermeister beginnt. Dem größten politischen Gegner von Präsident Recep Tayyip Erdogan drohen bis zu 2430 Jahre Haft. Doch die Vorwürfe sind zweifelhaft.,2026-03-09
stimmungstest,mood test,In Kolumbien sind rund 41 Millionen Bürger zur Wahl eines neuen Parlaments aufgerufen. Die Abstimmung ist für die Parteien in dem südamerikanischen Land ein wichtiger Stimmungstest vor der Präsidentenwahl im Mai.,2026-03-09
lateinamerika,Latin America,US-Präsident Trump hat mit mehreren Staaten in Lateinamerika und der Karibik eine Initiative zum Kampf gegen Drogenkartelle ins Leben gerufen. Beim Gründungstreffen in Florida wiederholte er zudem Drohungen gegen Kuba.,2026-03-09
schwedischen,swedish,Weltweit steigen Waffenexporte spürbar an. Die Angst Europas angesichts der russischen Angriffskriegs schlägt durch. So der aktuelle Bericht des schwedischen SIPRI-Instituts.,2026-03-09
glorifiziert,glorified,"In Instagram-Posts werden NS-Täter glorifiziert - Kriegsverbrechen und die Beteiligung am Holocaust dagegen verschwiegen. Opferverbände sprechen von einem ""Anschlag auf die Würde der Überlebenden"".",2026-03-09
verschwiegen,[],"In Instagram-Posts werden NS-Täter glorifiziert - Kriegsverbrechen und die Beteiligung am Holocaust dagegen verschwiegen. Opferverbände sprechen von einem ""Anschlag auf die Würde der Überlebenden"".",2026-03-09
überlebenden,survivors,"In Instagram-Posts werden NS-Täter glorifiziert - Kriegsverbrechen und die Beteiligung am Holocaust dagegen verschwiegen. Opferverbände sprechen von einem ""Anschlag auf die Würde der Überlebenden"".",2026-03-09
öffentlichen,public,Die Initiatoren wollten den öffentlichen Rundfunk SRG in der Schweiz deutlich schwächen und hatten eine Volksabstimmung erzwungen. Das Ziel: weniger Rundfunkbeiträge. Doch die Wähler entschieden anders.,2026-03-09
politischen,political,Der Mammutprozess gegen Istanbuls Ex-Oberbürgermeister beginnt. Dem größten politischen Gegner von Präsident Recep Tayyip Erdogan drohen bis zu 2430 Jahre Haft. Doch die Vorwürfe sind zweifelhaft.,2026-03-09
zweifelhaft,dubious,Der Mammutprozess gegen Istanbuls Ex-Oberbürgermeister beginnt. Dem größten politischen Gegner von Präsident Recep Tayyip Erdogan drohen bis zu 2430 Jahre Haft. Doch die Vorwürfe sind zweifelhaft.,2026-03-09
initiatoren,Initiators,Die Initiatoren wollten den öffentlichen Rundfunk SRG in der Schweiz deutlich schwächen und hatten eine Volksabstimmung erzwungen. Das Ziel: weniger Rundfunkbeiträge. Doch die Wähler entschieden anders.,2026-03-09
