German,English,Context,Date
wirtschaftsschutzstudie,economic protection study,"Cyberangriffe, Spionage, Sabotage - deutsche Unternehmen geraten immer stärker unter Druck. Wie könnten sie sicher besser schützen? Tipps gibt es in der Bitkom-Wirtschaftsschutzstudie.",2026-09-04
anschlagsversuche,attack Attempts,In jüngster Zeit haben Anschlagsversuche und Sabotageakte stark zugenommen. Nun wurde an einem Umspannwerk in Dormagen in Nordrhein-Westfalen ein verdächtiger Gegenstand entdeckt. Es gibt ein Bekennerschreiben.,2026-09-04
bekennerschreiben,letter of endorsement,In jüngster Zeit haben Anschlagsversuche und Sabotageakte stark zugenommen. Nun wurde an einem Umspannwerk in Dormagen in Nordrhein-Westfalen ein verdächtiger Gegenstand entdeckt. Es gibt ein Bekennerschreiben.,2026-09-04
kraftwerksblöcke,power plant blocks,Innerhalb kürzester Zeit gibt es zwei Angriffe auf die Stromversorgung in Deutschland. In Brandenburg wird inzwischen wegen Terrorverdachts ermittelt. In Bergheim bei Köln gehen fünf Braunkohle-Kraftwerksblöcke vom Netz.,2026-09-04
geschäftsleuten,Geschäftsleuten.,"Um die US-Sanktionen zu umgehen, hat der Iran über Jahrzehnte ein komplexes Netzwerk aus Geschäftsleuten und Unternehmen aufgebaut. Ein Milliardär, der einst zum Tode verurteilt wurde, steht wieder im Mittelpunkt.",2026-09-04
pilotprojekte,Pilot projects,Für alle Kinder von der Vorschule bis zur achten Klasse soll ein einjähriges Moratorium gelten. In High Schools sind hingegen Pilotprojekte mit Künstlicher Intelligenz im Unterricht geplant.,2026-09-04
konzernumbau,group conversion,Mehr als eine Woche waren zwei Männer nach der Sturzflut im Himalaya in einem Tunnel gefangen - nun wurden sie gerettet. VW stellt die Weichen für einen historischen Konzernumbau. Der DW-Nachrichtenüberblick.,2026-09-04
umspannwerk,Substation,In jüngster Zeit haben Anschlagsversuche und Sabotageakte stark zugenommen. Nun wurde an einem Umspannwerk in Dormagen in Nordrhein-Westfalen ein verdächtiger Gegenstand entdeckt. Es gibt ein Bekennerschreiben.,2026-09-04
einjähriges,one year,Für alle Kinder von der Vorschule bis zur achten Klasse soll ein einjähriges Moratorium gelten. In High Schools sind hingegen Pilotprojekte mit Künstlicher Intelligenz im Unterricht geplant.,2026-09-04
gegenstand,Object,In jüngster Zeit haben Anschlagsversuche und Sabotageakte stark zugenommen. Nun wurde an einem Umspannwerk in Dormagen in Nordrhein-Westfalen ein verdächtiger Gegenstand entdeckt. Es gibt ein Bekennerschreiben.,2026-09-04
braunkohle,Lignite,Innerhalb kürzester Zeit gibt es zwei Angriffe auf die Stromversorgung in Deutschland. In Brandenburg wird inzwischen wegen Terrorverdachts ermittelt. In Bergheim bei Köln gehen fünf Braunkohle-Kraftwerksblöcke vom Netz.,2026-09-04
freispruch,court's decision involving an acquittal or nonsuit,Freispruch im Mordfall Daphne Caruana Galizia in Malta. Der Geschäftsmann Yorgen Fenech ist entlastet. Fast neun Jahre nach dem Anschlag bleibt weiter offen: Wer gab den Mord in Auftrag?,2026-09-04
moratorium,arrangement with creditors for extension of time of payment,Für alle Kinder von der Vorschule bis zur achten Klasse soll ein einjähriges Moratorium gelten. In High Schools sind hingegen Pilotprojekte mit Künstlicher Intelligenz im Unterricht geplant.,2026-09-04
kürzester,shortest,Innerhalb kürzester Zeit gibt es zwei Angriffe auf die Stromversorgung in Deutschland. In Brandenburg wird inzwischen wegen Terrorverdachts ermittelt. In Bergheim bei Köln gehen fünf Braunkohle-Kraftwerksblöcke vom Netz.,2026-09-04
entlastet,relieved,Freispruch im Mordfall Daphne Caruana Galizia in Malta. Der Geschäftsmann Yorgen Fenech ist entlastet. Fast neun Jahre nach dem Anschlag bleibt weiter offen: Wer gab den Mord in Auftrag?,2026-09-04
