German,English,Context,Date
unregelmäßigkeiten,Irregularities,"Während der 57-Jährige versucht, peruanischer Präsident zu werden, erreicht ihn eine unangenehme Nachricht: Er muss sich wegen möglicher Unregelmäßigkeiten bei der Finanzierung seiner Partei vor Gericht verantworten.",2026-06-07
vertrauensverlusts,loss of trust,"Keiko Fujimori oder Roberto Sánchez: Die Stichwahl am 7. Juni findet inmitten einer tiefen politischen Krise, wachsender Unsicherheit und eines massiven Vertrauensverlusts in die Institutionen statt.",2026-06-07
vereinfachungen,SIMPLIFICATIONS,"In Madrid will Leo XIV. Hunderttausenden Menschen begegnen. Zum Auftakt seines Besuchs warnt er vor ""fruchtlosen Vereinfachungen"" - und vor einem Rückgang des kritischen Denkens.",2026-06-07
einflussreiche,influential,"Vor dem Besuch von Chinas Staatschef Xi pocht Nordkorea auf seinen Status als Atommacht. Forderungen nach Verhandlungen seien ""Tagträume"" feindlicher Mächte, lässt die einflussreiche Schwester von Machthaber Kim wissen.",2026-06-07
tiefgreifenden,in-depth,Zum dritten Mal in weniger als 16 Monaten wählt das Kosovo ein neues Parlament. Der Wahlkampf war geprägt von den tiefgreifenden politischen Konflikten im Land.,2026-06-07
kontrollieren,control,"Zur Eindämmung der illegalen Migration kontrollieren derzeit mehrere Schengen-Staaten ihre Grenzen, darunter Deutschland. EU-Migrationskommissar Brunner ist das ein Dorn im Auge. Ein Abbau der Kontrollen sei angebracht.",2026-06-07
lebensgefahr,Danger of death,"Die Polizei geht von mindestens zwei beteiligten Schützen aus, die möglicherweise aufeinander feuerten. Zwei Opfer schweben in Lebensgefahr, die Fahndung nach den Tätern läuft auf Hochtouren.",2026-06-07
peruanischer,peruvian,"Während der 57-Jährige versucht, peruanischer Präsident zu werden, erreicht ihn eine unangenehme Nachricht: Er muss sich wegen möglicher Unregelmäßigkeiten bei der Finanzierung seiner Partei vor Gericht verantworten.",2026-06-07
finanzierung,funding,"Während der 57-Jährige versucht, peruanischer Präsident zu werden, erreicht ihn eine unangenehme Nachricht: Er muss sich wegen möglicher Unregelmäßigkeiten bei der Finanzierung seiner Partei vor Gericht verantworten.",2026-06-07
feindlicher,hostile,"Vor dem Besuch von Chinas Staatschef Xi pocht Nordkorea auf seinen Status als Atommacht. Forderungen nach Verhandlungen seien ""Tagträume"" feindlicher Mächte, lässt die einflussreiche Schwester von Machthaber Kim wissen.",2026-06-07
