German,English,Context,Date
menschenrechtsverletzungen,Human Rights,Die Wahl in Russland gilt als Referendum über den Ukraine-Krieg. Ein UN-Bericht wirft den USA Kriegsverbrechen im Iran vor und Teheran Menschenrechtsverletzungen im eigenen Land. Der DW-Nachrichtenüberblick.,2026-09-18
strafgerichtshofs,criminal court,"Erneut haben die USA Sanktionen gegen Mitglieder des Internationalen Strafgerichtshofs in Den Haag verhängt. Zuletzt nannte US-Außenminister Marco Rubio das Gericht ""korrupt"" und ""politisiert"".",2026-09-18
befreiungsarmee,liberation Army,Der frühere kosovarische Präsident Hashim Thaci ist zusammen mit anderen früheren Führern der Befreiungsarmee Kosovos in Den Haag wegen Kriegsverbrechen verurteilt worden. Die Reaktionen auf das Urteil gehen auseinander.,2026-09-18
kolonialmächte,colonial powers,"Die UN-Resolution, flächentreue Weltkarten zu benutzen, ist ein Erfolg für afrikanische Länder. Doch hier passiert noch viel mehr, um aus dem ideologischen Schatten der ehemaligen Kolonialmächte zu treten.",2026-09-18
ideologischen,ideological,"Die UN-Resolution, flächentreue Weltkarten zu benutzen, ist ein Erfolg für afrikanische Länder. Doch hier passiert noch viel mehr, um aus dem ideologischen Schatten der ehemaligen Kolonialmächte zu treten.",2026-09-18
flächentreue,area fidelity,"Die UN-Resolution, flächentreue Weltkarten zu benutzen, ist ein Erfolg für afrikanische Länder. Doch hier passiert noch viel mehr, um aus dem ideologischen Schatten der ehemaligen Kolonialmächte zu treten.",2026-09-18
kosovarische,kosovar,Der frühere kosovarische Präsident Hashim Thaci ist zusammen mit anderen früheren Führern der Befreiungsarmee Kosovos in Den Haag wegen Kriegsverbrechen verurteilt worden. Die Reaktionen auf das Urteil gehen auseinander.,2026-09-18
spritpreisen,fuel prices,"Mit den Spritpreisen steigt auch das Interesse an Elektroautos. Doch Elektromobilität lässt nicht nur schädliche CO2-Emissionen sinken, sondern auch die Steuereinnahmen. Wie reagiert die Politik auf das Paradox?",2026-09-18
politisiert,politicised,"Erneut haben die USA Sanktionen gegen Mitglieder des Internationalen Strafgerichtshofs in Den Haag verhängt. Zuletzt nannte US-Außenminister Marco Rubio das Gericht ""korrupt"" und ""politisiert"".",2026-09-18
überfüllung,Overfilling,Im vergangenen Jahr musste die Wiesn kurzzeitig wegen Überfüllung geschlossen werden. Das will die Stadt München diesmal verhindern - auch mit KI. Was man sonst noch über das Oktoberfest wissen muss.,2026-09-18
oktoberfest,Oktoberfest,Im vergangenen Jahr musste die Wiesn kurzzeitig wegen Überfüllung geschlossen werden. Das will die Stadt München diesmal verhindern - auch mit KI. Was man sonst noch über das Oktoberfest wissen muss.,2026-09-18
weltkarten,World Maps///,"Die UN-Resolution, flächentreue Weltkarten zu benutzen, ist ein Erfolg für afrikanische Länder. Doch hier passiert noch viel mehr, um aus dem ideologischen Schatten der ehemaligen Kolonialmächte zu treten.",2026-09-18
kurzzeitig,short time,Im vergangenen Jahr musste die Wiesn kurzzeitig wegen Überfüllung geschlossen werden. Das will die Stadt München diesmal verhindern - auch mit KI. Was man sonst noch über das Oktoberfest wissen muss.,2026-09-18
schädliche,noxious,"Mit den Spritpreisen steigt auch das Interesse an Elektroautos. Doch Elektromobilität lässt nicht nur schädliche CO2-Emissionen sinken, sondern auch die Steuereinnahmen. Wie reagiert die Politik auf das Paradox?",2026-09-18
emissionen,Emissions,"Mit den Spritpreisen steigt auch das Interesse an Elektroautos. Doch Elektromobilität lässt nicht nur schädliche CO2-Emissionen sinken, sondern auch die Steuereinnahmen. Wie reagiert die Politik auf das Paradox?",2026-09-18
zugleich,simultaneously.,Eine unabhängige UN-Kommission sieht bei zwei US-Angriffen im Iran Hinweise auf Kriegsverbrechen. Zugleich wirft sie Teheran Verbrechen gegen die Menschlichkeit bei der Niederschlagung von Protesten vor.,2026-09-18
verhängt,imposed,"Erneut haben die USA Sanktionen gegen Mitglieder des Internationalen Strafgerichtshofs in Den Haag verhängt. Zuletzt nannte US-Außenminister Marco Rubio das Gericht ""korrupt"" und ""politisiert"".",2026-09-18
