German,English,Context,Date
amtsenthebungsverfahren,Impeachment,"Südafrikas Präsident Cyril Ramaphosa droht erneut ein Amtsenthebungsverfahren. Hintergrund ist ein Urteil des Verfassungsgerichts, das einen Parlamentsbeschluss zu Beweisen im Bargeldskandal von 2022 gekippt hat.",2026-05-16
verfassungsgerichts,constitutional Court,"Südafrikas Präsident Cyril Ramaphosa droht erneut ein Amtsenthebungsverfahren. Hintergrund ist ein Urteil des Verfassungsgerichts, das einen Parlamentsbeschluss zu Beweisen im Bargeldskandal von 2022 gekippt hat.",2026-05-16
parlamentsbeschluss,parliamentary resolution,"Südafrikas Präsident Cyril Ramaphosa droht erneut ein Amtsenthebungsverfahren. Hintergrund ist ein Urteil des Verfassungsgerichts, das einen Parlamentsbeschluss zu Beweisen im Bargeldskandal von 2022 gekippt hat.",2026-05-16
hochschulabschluss,Degree,"Portugals Krankenschwestern und Pfleger haben Hochschulabschluss und sind sehr gut ausgebildet, doch sie verdienen schlecht. Viele gehen deshalb ins Ausland, wo sie sehr willkommen sind.",2026-05-16
krankenschwestern,Nurses,"Portugals Krankenschwestern und Pfleger haben Hochschulabschluss und sind sehr gut ausgebildet, doch sie verdienen schlecht. Viele gehen deshalb ins Ausland, wo sie sehr willkommen sind.",2026-05-16
staatspräsidentin,president,Die moldauische Staatspräsidentin Maia Sandu plädiert immer öfter für eine Wiedervereinigung mit Rumänien. Dort reagiert Staatschef Nicusor Dan offen - und überraschend unpaternalistisch. Wie realistisch ist das Projekt?,2026-05-16
wiedervereinigung,Reunion.,Die moldauische Staatspräsidentin Maia Sandu plädiert immer öfter für eine Wiedervereinigung mit Rumänien. Dort reagiert Staatschef Nicusor Dan offen - und überraschend unpaternalistisch. Wie realistisch ist das Projekt?,2026-05-16
unpaternalistisch,unpaternalistic,Die moldauische Staatspräsidentin Maia Sandu plädiert immer öfter für eine Wiedervereinigung mit Rumänien. Dort reagiert Staatschef Nicusor Dan offen - und überraschend unpaternalistisch. Wie realistisch ist das Projekt?,2026-05-16
belastungsgrenze,Stress limits,Neu-Delhi pflegt sorgfältig ausbalancierte Beziehungen zu den rivalisierenden Staaten im Nahen Osten. Doch diese diplomatische Strategie könnte an ihre Belastungsgrenze stoßen.,2026-05-16
rivalisierenden,rival,Neu-Delhi pflegt sorgfältig ausbalancierte Beziehungen zu den rivalisierenden Staaten im Nahen Osten. Doch diese diplomatische Strategie könnte an ihre Belastungsgrenze stoßen.,2026-05-16
bargeldskandal,cash scandal,"Südafrikas Präsident Cyril Ramaphosa droht erneut ein Amtsenthebungsverfahren. Hintergrund ist ein Urteil des Verfassungsgerichts, das einen Parlamentsbeschluss zu Beweisen im Bargeldskandal von 2022 gekippt hat.",2026-05-16
ausbalancierte,balanced,Neu-Delhi pflegt sorgfältig ausbalancierte Beziehungen zu den rivalisierenden Staaten im Nahen Osten. Doch diese diplomatische Strategie könnte an ihre Belastungsgrenze stoßen.,2026-05-16
katholikentag,katholikentag,Begleitet von Protesten ist Bundeskanzler Merz beim Deutschen Katholikentag in Würzburg aufgetreten. Es kam zu einem offenen und kontroversen Gespräch mit und vor jungen Leuten.,2026-05-16
diplomatische,diplomatic,Neu-Delhi pflegt sorgfältig ausbalancierte Beziehungen zu den rivalisierenden Staaten im Nahen Osten. Doch diese diplomatische Strategie könnte an ihre Belastungsgrenze stoßen.,2026-05-16
gegenseitiger,mutual,Trotz scharfer gegenseitiger Vorwürfe im Zusammenhang mit dem Iran-Krieg suchen Kanzler Merz und US-Präsident Trump wieder den direkten Austausch. Bei dem Gespräch ging es auch um die Ukraine und die NATO.,2026-05-16
kontroversen,Controversies,Begleitet von Protesten ist Bundeskanzler Merz beim Deutschen Katholikentag in Würzburg aufgetreten. Es kam zu einem offenen und kontroversen Gespräch mit und vor jungen Leuten.,2026-05-16
beeindrucken,Impress,Sie sprachen über die globalen Brennpunkte. Doch Trump und Xi konnten die Welt nicht mit konkreten Beschlüssen beeindrucken. Nur in der Taiwan-Frage war China sehr deutlich.,2026-05-16
ausgebildet,qualified,"Portugals Krankenschwestern und Pfleger haben Hochschulabschluss und sind sehr gut ausgebildet, doch sie verdienen schlecht. Viele gehen deshalb ins Ausland, wo sie sehr willkommen sind.",2026-05-16
aufgetreten,occured,Begleitet von Protesten ist Bundeskanzler Merz beim Deutschen Katholikentag in Würzburg aufgetreten. Es kam zu einem offenen und kontroversen Gespräch mit und vor jungen Leuten.,2026-05-16
brennpunkte,Combustion points,Sie sprachen über die globalen Brennpunkte. Doch Trump und Xi konnten die Welt nicht mit konkreten Beschlüssen beeindrucken. Nur in der Taiwan-Frage war China sehr deutlich.,2026-05-16
beschlüssen,resolutions,Sie sprachen über die globalen Brennpunkte. Doch Trump und Xi konnten die Welt nicht mit konkreten Beschlüssen beeindrucken. Nur in der Taiwan-Frage war China sehr deutlich.,2026-05-16
moldauische,moldovan,Die moldauische Staatspräsidentin Maia Sandu plädiert immer öfter für eine Wiedervereinigung mit Rumänien. Dort reagiert Staatschef Nicusor Dan offen - und überraschend unpaternalistisch. Wie realistisch ist das Projekt?,2026-05-16
realistisch,Realistic,Die moldauische Staatspräsidentin Maia Sandu plädiert immer öfter für eine Wiedervereinigung mit Rumänien. Dort reagiert Staatschef Nicusor Dan offen - und überraschend unpaternalistisch. Wie realistisch ist das Projekt?,2026-05-16
einrichtung,establishment,"Insgesamt 36 Staaten und die EU sind für die Einrichtung eines Tribunals, das die Verbrechen des russischen Angriffskriegs ahnden soll. In Kyjiw wurde nach dem jüngsten Großangriff ein Tag der Trauer ausgerufen.",2026-05-16
