German,English,Context,Date
terrororganisation,terrorist organization,"Das Kammergericht Berlin hat vier Männer als Mitglieder der Terrororganisation Hamas verurteilt. Sie hatten Waffenlager angelegt, die für Anschläge auf jüdische und israelische Einrichtungen genutzt werden sollten.",2026-03-26
milliardenschweren,billions,Ungarns Premier Viktor Orban blockierte beim vergangenen EU-Gipfel entgegen vorheriger Absprachen einen milliardenschweren Ukraine-Kredit. Nun droht Brüssel mit Konsequenzen - aber wie könnten die aussehen?,2026-03-26
regierungsbildung,government formation,Die Sozialdemokraten in Dänemark stehen vor einer schwierigen Regierungsbildung. Die USA haben einen 15-Punkte-Plan für den Iran. Meta muss eine Millionenstrafe zahlen. Das Wichtigste in Kürze.,2026-03-26
millionenstrafe,million fine,Die Sozialdemokraten in Dänemark stehen vor einer schwierigen Regierungsbildung. Die USA haben einen 15-Punkte-Plan für den Iran. Meta muss eine Millionenstrafe zahlen. Das Wichtigste in Kürze.,2026-03-26
untersuchungen,inquiries,Zwei Drohnen sind aus Russland in den estnischen und lettischen Luftraum eingedrungen. Untersuchungen zufolge handelte es sich um fehlgeleitete ukrainische Fluggeräte. Verletzt wurde niemand.,2026-03-26
fußballerinnen,female footballers,Die Fußballerinnen des VfL Wolfsburg zeigen im Viertelfinal-Hinspiel der Champions League gegen Olympique Lyon eine starke Leistung und schaffen eine Überraschung - obwohl mit Alexandra Popp ihre Topspielerin fehlt.,2026-03-26
weitreichendes,far-reaching,"In Damaskus wurde ein weitreichendes Alkoholverbot erlassen. Kritiker erklären, es gehe um mehr als nur um den Genuss von Bier. Zur Debatte stehen die bürgerlichen Freiheiten.",2026-03-26
explodierende,Exploding,"Gefragt nach Gewalt gegen Frauen beklagt Bundeskanzler Merz ""explodierende"" Gewalt in Deutschland. Die komme zu einem ""beachtlichen Teil"" von Migranten, sagt er und löst Unruhe im Parlament aus.",2026-03-26
kammergericht,Kammergericht,"Das Kammergericht Berlin hat vier Männer als Mitglieder der Terrororganisation Hamas verurteilt. Sie hatten Waffenlager angelegt, die für Anschläge auf jüdische und israelische Einrichtungen genutzt werden sollten.",2026-03-26
fehlgeleitete,misdirected,Zwei Drohnen sind aus Russland in den estnischen und lettischen Luftraum eingedrungen. Untersuchungen zufolge handelte es sich um fehlgeleitete ukrainische Fluggeräte. Verletzt wurde niemand.,2026-03-26
alkoholverbot,ALCOHOL BAN,"In Damaskus wurde ein weitreichendes Alkoholverbot erlassen. Kritiker erklären, es gehe um mehr als nur um den Genuss von Bier. Zur Debatte stehen die bürgerlichen Freiheiten.",2026-03-26
beachtlichen,considerable,"Gefragt nach Gewalt gegen Frauen beklagt Bundeskanzler Merz ""explodierende"" Gewalt in Deutschland. Die komme zu einem ""beachtlichen Teil"" von Migranten, sagt er und löst Unruhe im Parlament aus.",2026-03-26
umstrittenen,controversial,"Mit seinen umstrittenen Äußerungen zu Migration und zur Gefährdung von Frauen hat der Bundeskanzler polarisiert. Viele Frauen fordern nun, Merz solle tatsächlich etwas tun für ihre Sicherheit – und stellen Forderungen.",2026-03-26
jugendlichen,young people,"Die Zahl der Kinder und Jugendlichen, die keinen Zugang zu Bildung haben, ist das siebte Jahr in Folge gestiegen. Auch in Deutschland sieht die UNESCO in ihrem jüngsten Bericht Probleme.",2026-03-26
eingedrungen,intruded,Zwei Drohnen sind aus Russland in den estnischen und lettischen Luftraum eingedrungen. Untersuchungen zufolge handelte es sich um fehlgeleitete ukrainische Fluggeräte. Verletzt wurde niemand.,2026-03-26
viertelfinal,quarter-final,Die Fußballerinnen des VfL Wolfsburg zeigen im Viertelfinal-Hinspiel der Champions League gegen Olympique Lyon eine starke Leistung und schaffen eine Überraschung - obwohl mit Alexandra Popp ihre Topspielerin fehlt.,2026-03-26
überraschung,Surprise...,Die Fußballerinnen des VfL Wolfsburg zeigen im Viertelfinal-Hinspiel der Champions League gegen Olympique Lyon eine starke Leistung und schaffen eine Überraschung - obwohl mit Alexandra Popp ihre Topspielerin fehlt.,2026-03-26
topspielerin,top player,Die Fußballerinnen des VfL Wolfsburg zeigen im Viertelfinal-Hinspiel der Champions League gegen Olympique Lyon eine starke Leistung und schaffen eine Überraschung - obwohl mit Alexandra Popp ihre Topspielerin fehlt.,2026-03-26
bürgerlichen,civil,"In Damaskus wurde ein weitreichendes Alkoholverbot erlassen. Kritiker erklären, es gehe um mehr als nur um den Genuss von Bier. Zur Debatte stehen die bürgerlichen Freiheiten.",2026-03-26
polarisiert,LINEAEFFE...,"Mit seinen umstrittenen Äußerungen zu Migration und zur Gefährdung von Frauen hat der Bundeskanzler polarisiert. Viele Frauen fordern nun, Merz solle tatsächlich etwas tun für ihre Sicherheit – und stellen Forderungen.",2026-03-26
waffenlager,Weaponry Storehouse,"Das Kammergericht Berlin hat vier Männer als Mitglieder der Terrororganisation Hamas verurteilt. Sie hatten Waffenlager angelegt, die für Anschläge auf jüdische und israelische Einrichtungen genutzt werden sollten.",2026-03-26
ukrainische,Ukranian,Zwei Drohnen sind aus Russland in den estnischen und lettischen Luftraum eingedrungen. Untersuchungen zufolge handelte es sich um fehlgeleitete ukrainische Fluggeräte. Verletzt wurde niemand.,2026-03-26
vergangenen,past,Ungarns Premier Viktor Orban blockierte beim vergangenen EU-Gipfel entgegen vorheriger Absprachen einen milliardenschweren Ukraine-Kredit. Nun droht Brüssel mit Konsequenzen - aber wie könnten die aussehen?,2026-03-26
gefährdung,Hazard,"Mit seinen umstrittenen Äußerungen zu Migration und zur Gefährdung von Frauen hat der Bundeskanzler polarisiert. Viele Frauen fordern nun, Merz solle tatsächlich etwas tun für ihre Sicherheit – und stellen Forderungen.",2026-03-26
mitglieder,users,"Das Kammergericht Berlin hat vier Männer als Mitglieder der Terrororganisation Hamas verurteilt. Sie hatten Waffenlager angelegt, die für Anschläge auf jüdische und israelische Einrichtungen genutzt werden sollten.",2026-03-26
verurteilt,sentenced,"Das Kammergericht Berlin hat vier Männer als Mitglieder der Terrororganisation Hamas verurteilt. Sie hatten Waffenlager angelegt, die für Anschläge auf jüdische und israelische Einrichtungen genutzt werden sollten.",2026-03-26
estnischen,estonian,Zwei Drohnen sind aus Russland in den estnischen und lettischen Luftraum eingedrungen. Untersuchungen zufolge handelte es sich um fehlgeleitete ukrainische Fluggeräte. Verletzt wurde niemand.,2026-03-26
lettischen,latvian,Zwei Drohnen sind aus Russland in den estnischen und lettischen Luftraum eingedrungen. Untersuchungen zufolge handelte es sich um fehlgeleitete ukrainische Fluggeräte. Verletzt wurde niemand.,2026-03-26
fluggeräte,Aircraft,Zwei Drohnen sind aus Russland in den estnischen und lettischen Luftraum eingedrungen. Untersuchungen zufolge handelte es sich um fehlgeleitete ukrainische Fluggeräte. Verletzt wurde niemand.,2026-03-26
blockierte,blocked,Ungarns Premier Viktor Orban blockierte beim vergangenen EU-Gipfel entgegen vorheriger Absprachen einen milliardenschweren Ukraine-Kredit. Nun droht Brüssel mit Konsequenzen - aber wie könnten die aussehen?,2026-03-26
vorheriger,previous,Ungarns Premier Viktor Orban blockierte beim vergangenen EU-Gipfel entgegen vorheriger Absprachen einen milliardenschweren Ukraine-Kredit. Nun droht Brüssel mit Konsequenzen - aber wie könnten die aussehen?,2026-03-26
absprachen,Arrangements:,Ungarns Premier Viktor Orban blockierte beim vergangenen EU-Gipfel entgegen vorheriger Absprachen einen milliardenschweren Ukraine-Kredit. Nun droht Brüssel mit Konsequenzen - aber wie könnten die aussehen?,2026-03-26
freiheiten,FREEDOMS,"In Damaskus wurde ein weitreichendes Alkoholverbot erlassen. Kritiker erklären, es gehe um mehr als nur um den Genuss von Bier. Zur Debatte stehen die bürgerlichen Freiheiten.",2026-03-26
migration,migration,"Mit seinen umstrittenen Äußerungen zu Migration und zur Gefährdung von Frauen hat der Bundeskanzler polarisiert. Viele Frauen fordern nun, Merz solle tatsächlich etwas tun für ihre Sicherheit – und stellen Forderungen.",2026-03-26
gestiegen,rose,"Die Zahl der Kinder und Jugendlichen, die keinen Zugang zu Bildung haben, ist das siebte Jahr in Folge gestiegen. Auch in Deutschland sieht die UNESCO in ihrem jüngsten Bericht Probleme.",2026-03-26
olympique,olympique,Die Fußballerinnen des VfL Wolfsburg zeigen im Viertelfinal-Hinspiel der Champions League gegen Olympique Lyon eine starke Leistung und schaffen eine Überraschung - obwohl mit Alexandra Popp ihre Topspielerin fehlt.,2026-03-26
alexandra,Alexandra,Die Fußballerinnen des VfL Wolfsburg zeigen im Viertelfinal-Hinspiel der Champions League gegen Olympique Lyon eine starke Leistung und schaffen eine Überraschung - obwohl mit Alexandra Popp ihre Topspielerin fehlt.,2026-03-26
