German,English,Context,Date
erdbeobachtungsprogramms,earth Observation Program,"Betrachte man allein Westeuropa, hätten die Temperaturen im vorigen Monat sogar höher gelegen als jemals mit modernen Methoden gemessen. Das sagen die Experten des EU-Erdbeobachtungsprogramms.",2026-07-10
bahnmitarbeitende,railway employees,Das Urteil im Prozess um einen getöteten Zugbegleiter wirft ein Schlaglicht auf die zunehmende Aggression gegen Bahnmitarbeitende. Woher kommt sie? Und was kann man dagegen tun?,2026-07-10
grenzkontrollen,Frontier controls,"Die Bundespolizei registrierte 2025 weniger Straftaten insgesamt, aber mehr Gewalt an Bahnhöfen, Flughäfen und Grenzen. Grenzkontrollen, Rückführungen und neue Aufgaben prägen die Jahresbilanz.",2026-07-10
innerdeutschen,domestic German,"Entlang der früheren innerdeutschen Grenze finden viele bedrohte Tierarten eine Heimat. Umweltminister Carsten Schneider (SPD) hat das ""Grüne Band"" besucht.",2026-07-10
bundespolizei,German Federal Police,"Die Bundespolizei registrierte 2025 weniger Straftaten insgesamt, aber mehr Gewalt an Bahnhöfen, Flughäfen und Grenzen. Grenzkontrollen, Rückführungen und neue Aufgaben prägen die Jahresbilanz.",2026-07-10
gegenschlägen,counter strikes,Der Streit um die Straße von Hormus spitzt sich wieder zu: Der Iran meldet Tote nach den US-Angriffen und reagiert mit Gegenschlägen auf Stützpunkte in der Golfregion. Beide Seiten drohen mit weiterer Eskalation.,2026-07-10
registrierte,Registered,"Die Bundespolizei registrierte 2025 weniger Straftaten insgesamt, aber mehr Gewalt an Bahnhöfen, Flughäfen und Grenzen. Grenzkontrollen, Rückführungen und neue Aufgaben prägen die Jahresbilanz.",2026-07-10
jahresbilanz,Year balance,"Die Bundespolizei registrierte 2025 weniger Straftaten insgesamt, aber mehr Gewalt an Bahnhöfen, Flughäfen und Grenzen. Grenzkontrollen, Rückführungen und neue Aufgaben prägen die Jahresbilanz.",2026-07-10
militärhilfe,military aid,Der Streit um die Geschichte hat Polen und Ukraine entzweit und gefährdet nun auch Warschaus Militärhilfe für Kyjiw. Die Opposition in Polen kritisiert die Abgabe von Patriot-Raketen als Gefährdung eigener Sicherheit.,2026-07-10
südspanien,South of Spain,Experten zufolge breiten sich die Ebola-Viren bei dem Ausbruch in der Demokratischen Republik Kongo so schnell aus wie nie zuvor. Mehrere Menschen sterben bei einem Waldbrand in Südspanien. Der DW-Nachrichtenüberblick.,2026-07-10
westeuropa,Western Europe and,"Betrachte man allein Westeuropa, hätten die Temperaturen im vorigen Monat sogar höher gelegen als jemals mit modernen Methoden gemessen. Das sagen die Experten des EU-Erdbeobachtungsprogramms.",2026-07-10
aggression,Aggression,Das Urteil im Prozess um einen getöteten Zugbegleiter wirft ein Schlaglicht auf die zunehmende Aggression gegen Bahnmitarbeitende. Woher kommt sie? Und was kann man dagegen tun?,2026-07-10
tierarten,Type of animal,"Entlang der früheren innerdeutschen Grenze finden viele bedrohte Tierarten eine Heimat. Umweltminister Carsten Schneider (SPD) hat das ""Grüne Band"" besucht.",2026-07-10
waldbrand,Wildfire,Experten zufolge breiten sich die Ebola-Viren bei dem Ausbruch in der Demokratischen Republik Kongo so schnell aus wie nie zuvor. Mehrere Menschen sterben bei einem Waldbrand in Südspanien. Der DW-Nachrichtenüberblick.,2026-07-10
bahnhöfen,stations,"Die Bundespolizei registrierte 2025 weniger Straftaten insgesamt, aber mehr Gewalt an Bahnhöfen, Flughäfen und Grenzen. Grenzkontrollen, Rückführungen und neue Aufgaben prägen die Jahresbilanz.",2026-07-10
betrachte,Look,"Betrachte man allein Westeuropa, hätten die Temperaturen im vorigen Monat sogar höher gelegen als jemals mit modernen Methoden gemessen. Das sagen die Experten des EU-Erdbeobachtungsprogramms.",2026-07-10
gefährdet,could be at risk.,Der Streit um die Geschichte hat Polen und Ukraine entzweit und gefährdet nun auch Warschaus Militärhilfe für Kyjiw. Die Opposition in Polen kritisiert die Abgabe von Patriot-Raketen als Gefährdung eigener Sicherheit.,2026-07-10
