German,English,Context,Date
lebensmittelverpackungen,Food Wraps,Ab Juli 2026 darf in der EU kein BPA mehr in Lebensmittelverpackungen sein. Bisphenole wie BPA können den Hormonhaushalt schädigen. Doch komplett BPA-frei ist die EU damit nicht. Wie wir uns vor dem Schadstoff schützen.,2026-06-19
gesundheitsproblemen,health problems,"Je heißer es wird, desto mehr Menschen kommen mit Gesundheitsproblemen ins Krankenhaus. Doch wie gut ist der Hitzeschutz für Patienten in den Kliniken selber?",2026-06-19
wirtschaftsreformen,ECONOMIC REFORM,Die kubanische Regierung legt einen 176-Punkte-Plan für Wirtschaftsreformen vor. Die EU verlängert die Russland-Sanktionen erstmals um ein Jahr. Der DW-Nachrichtenüberblick.,2026-06-19
vierwaldstättersee,Lake Lucerne,Die für Freitag geplanten Verhandlungen zwischen den USA und dem Iran finden nicht statt. Trotz herrlicher Aussicht auf die Schweizer Alpen und den Vierwaldstättersee blieben die Unterhändler fern.,2026-06-19
machtperspektive,power perspective,Auf ihrem Parteitag will sich die Linke als soziale Alternative zur dominierenden Politik in Deutschland präsentieren. Aber hat sie auch eine Machtperspektive? Ja und nein.,2026-06-19
rahmenabkommens,framework agreement,"Nach der Unterzeichnung des Rahmenabkommens zwischen den Vereinigten Staaten und dem Iran ist unklar, wie es nun weitergeht. Eigentlich sollten an diesem Freitag neue Gespräche beginnen, doch die wurden abgesagt.",2026-06-19
unterzeichnung,Signing,"Nach der Unterzeichnung des Rahmenabkommens zwischen den Vereinigten Staaten und dem Iran ist unklar, wie es nun weitergeht. Eigentlich sollten an diesem Freitag neue Gespräche beginnen, doch die wurden abgesagt.",2026-06-19
hormonhaushalt,hormonal balance,Ab Juli 2026 darf in der EU kein BPA mehr in Lebensmittelverpackungen sein. Bisphenole wie BPA können den Hormonhaushalt schädigen. Doch komplett BPA-frei ist die EU damit nicht. Wie wir uns vor dem Schadstoff schützen.,2026-06-19
dominierenden,dominant,Auf ihrem Parteitag will sich die Linke als soziale Alternative zur dominierenden Politik in Deutschland präsentieren. Aber hat sie auch eine Machtperspektive? Ja und nein.,2026-06-19
konkurrenten,Competitors,Den Markt der Künstlichen Intelligenz beherrschen amerikanische Firmen. Das wollen deutsche und französische Konkurrenten ändern und jetzt gemeinsam durchstarten. Sie fragen sich: Was sind dabei 12 Milliarden Euro wert?,2026-06-19
durchstarten,GET STARTED,Den Markt der Künstlichen Intelligenz beherrschen amerikanische Firmen. Das wollen deutsche und französische Konkurrenten ändern und jetzt gemeinsam durchstarten. Sie fragen sich: Was sind dabei 12 Milliarden Euro wert?,2026-06-19
hitzeschutz,HEAT PROTECTION,"Je heißer es wird, desto mehr Menschen kommen mit Gesundheitsproblemen ins Krankenhaus. Doch wie gut ist der Hitzeschutz für Patienten in den Kliniken selber?",2026-06-19
alternative,Alternative,Auf ihrem Parteitag will sich die Linke als soziale Alternative zur dominierenden Politik in Deutschland präsentieren. Aber hat sie auch eine Machtperspektive? Ja und nein.,2026-06-19
beherrschen,command,Den Markt der Künstlichen Intelligenz beherrschen amerikanische Firmen. Das wollen deutsche und französische Konkurrenten ändern und jetzt gemeinsam durchstarten. Sie fragen sich: Was sind dabei 12 Milliarden Euro wert?,2026-06-19
weitergeht,Questions ?,"Nach der Unterzeichnung des Rahmenabkommens zwischen den Vereinigten Staaten und dem Iran ist unklar, wie es nun weitergeht. Eigentlich sollten an diesem Freitag neue Gespräche beginnen, doch die wurden abgesagt.",2026-06-19
herrlicher,gorgeous,Die für Freitag geplanten Verhandlungen zwischen den USA und dem Iran finden nicht statt. Trotz herrlicher Aussicht auf die Schweizer Alpen und den Vierwaldstättersee blieben die Unterhändler fern.,2026-06-19
elektrisch,electrical,"Bessere Batterien, mehr Reichweite, günstiger Strom: Schon ein Viertel der Neuwagen fährt elektrisch. China führt, Europa und andere Regionen ziehen nach. Die Energiekrise durch den Irankrieg verstärkt den E-Trend.",2026-06-19
bisphenole,bisphenols,Ab Juli 2026 darf in der EU kein BPA mehr in Lebensmittelverpackungen sein. Bisphenole wie BPA können den Hormonhaushalt schädigen. Doch komplett BPA-frei ist die EU damit nicht. Wie wir uns vor dem Schadstoff schützen.,2026-06-19
schadstoff,Emissions,Ab Juli 2026 darf in der EU kein BPA mehr in Lebensmittelverpackungen sein. Bisphenole wie BPA können den Hormonhaushalt schädigen. Doch komplett BPA-frei ist die EU damit nicht. Wie wir uns vor dem Schadstoff schützen.,2026-06-19
ablehnend,Unwilling,Die deutschen Reaktionen auf die Einigung zwischen den USA und dem Iran sind zurückhaltend bis ablehnend. Und der Bundeskanzler mahnt Israel.,2026-06-19
batterien,batteries.,"Bessere Batterien, mehr Reichweite, günstiger Strom: Schon ein Viertel der Neuwagen fährt elektrisch. China führt, Europa und andere Regionen ziehen nach. Die Energiekrise durch den Irankrieg verstärkt den E-Trend.",2026-06-19
schädigen,damaged,Ab Juli 2026 darf in der EU kein BPA mehr in Lebensmittelverpackungen sein. Bisphenole wie BPA können den Hormonhaushalt schädigen. Doch komplett BPA-frei ist die EU damit nicht. Wie wir uns vor dem Schadstoff schützen.,2026-06-19
parteitag,Congress.,Auf ihrem Parteitag will sich die Linke als soziale Alternative zur dominierenden Politik in Deutschland präsentieren. Aber hat sie auch eine Machtperspektive? Ja und nein.,2026-06-19
kliniken,clinics,"Je heißer es wird, desto mehr Menschen kommen mit Gesundheitsproblemen ins Krankenhaus. Doch wie gut ist der Hitzeschutz für Patienten in den Kliniken selber?",2026-06-19
