German,English,Context,Date
luftfahrtbranche,( ) Aviation,Die Treibstoff-Versorgung der Luftfahrtbranche könnte zum Problem werden. Passagiere müssen demnächst nicht nur mit steigenden Preisen rechnen.,2026-05-11
gesetzesentwurf,bill,Es geht um eine mögliche Verkürzung der Haftstrafe für den verurteilten Ex-Präsidenten Jair Bolsonaro. Das Oberste Gericht in Brasilien blockt jetzt einen entsprechenden Gesetzesentwurf.,2026-05-11
energiemarktes,energy markets,"Der Konflikt legt die Schwächen des Energiemarktes offen. Die Golfstaaten wollen ihre Ölimperien sichern und suchen nach Wegen, die Straße von Hormus zu umgehen.",2026-05-11
justizreformen,judicial reforms,Dem einst mächtigen Architekten der umstrittenen polnischen Justizreformen droht in seiner Heimat ein Prozess mit drastischen Konsequenzen. Nun hat Zbigniew Ziobro Europa verlassen.,2026-05-11
justizminister,Acting Attorney General,Der Iran hält nichts vom Vorschlag des US-Präsidenten für ein Ende des Kriegs. Polens gesuchter Ex-Justizminister flüchtet in die Vereinigten Staaten. Der DW-Nachrichtenüberblick.,2026-05-11
entsprechenden,corresponding,Es geht um eine mögliche Verkürzung der Haftstrafe für den verurteilten Ex-Präsidenten Jair Bolsonaro. Das Oberste Gericht in Brasilien blockt jetzt einen entsprechenden Gesetzesentwurf.,2026-05-11
minenjagdboot,mine hunting boat,"Das deutsche Minenjagdboot ""Fulda"" hat Kurs aufs Mittelmeer genommen. Die Bundeswehr könnte bei der Minenräumung in der Straße von Hormus helfen - unter Bedingungen.",2026-05-11
taiwanstraße,taiwanstraße,"Die Krise um die Straße von Hormus lenkt den Blick auf andere maritime Nadelöhre. Experten warnen, dass die Kontrolle über Meerengen wie die Straße von Malakka oder die Taiwanstraße als Druckmittel genutzt werden könne.",2026-05-11
minenräumung,Demining,"Das deutsche Minenjagdboot ""Fulda"" hat Kurs aufs Mittelmeer genommen. Die Bundeswehr könnte bei der Minenräumung in der Straße von Hormus helfen - unter Bedingungen.",2026-05-11
schrittweise,Step by step,"Die ""MV Hondius"", auf der sich Passagiere und Crew-Mitglieder mit dem Hantavirus infiziert hatten, liegt in Teneriffas Hafen Granadilla. Urlauber und ein Teil der Besatzung werden nun schrittweise an Land gebracht.",2026-05-11
verurteilten,convicted,Es geht um eine mögliche Verkürzung der Haftstrafe für den verurteilten Ex-Präsidenten Jair Bolsonaro. Das Oberste Gericht in Brasilien blockt jetzt einen entsprechenden Gesetzesentwurf.,2026-05-11
erschreckend,startling,Eine Razzia zeigt: Deutschland hat eine erschreckend junge Neonazi-Szene. Aber die Betroffenen des Hasses wehren sich.,2026-05-11
druckmittel,Printing material,"Die Krise um die Straße von Hormus lenkt den Blick auf andere maritime Nadelöhre. Experten warnen, dass die Kontrolle über Meerengen wie die Straße von Malakka oder die Taiwanstraße als Druckmittel genutzt werden könne.",2026-05-11
