German,English,Context,Date
geheimdienstkoordinatorin,intelligence Coordinator,"Wegen der Gefahr eines Chemie-Unglücks sind zehntausende Menschen aufgefordert worden, ihre Häuser zu verlassen. US-Geheimdienstkoordinatorin Tulsi Gabbard hat ihren Rücktritt erklärt. Der DW-Nachrichtenüberblick.",2026-05-23
selbstaufopferung,self-sacrifice,"Über die Hälfte aller Veranstaltungen an belarussischen Schulen thematisieren Krieg, Tod und Selbstaufopferung. Mit welchen Maßnahmen Kinder militarisiert werden und welche Ziele das Lukaschenko-Regime verfolgt.",2026-05-23
wettbewerbsfähig,with a competitive edge,"Großkonzerne nutzen Künstliche Intelligenz häufiger als kleine Firmen. Doch um wettbewerbsfähig zu bleiben, entwickeln auch Mittelständler zunehmend Wege, wie sie KI im Arbeitsalltag nutzen können.",2026-05-23
lebensumfeldern,living environments,Ein Datenleck gewährt einen seltenen Einblick in Chinas Polizeiarbeit. Private Daten aus allen Lebensumfeldern werden gebündelt. Im Fokus stehen vor allem ausländische Journalisten.,2026-05-23
belarussischen,belarusian,"Über die Hälfte aller Veranstaltungen an belarussischen Schulen thematisieren Krieg, Tod und Selbstaufopferung. Mit welchen Maßnahmen Kinder militarisiert werden und welche Ziele das Lukaschenko-Regime verfolgt.",2026-05-23
mittelständler,medium-sized,"Großkonzerne nutzen Künstliche Intelligenz häufiger als kleine Firmen. Doch um wettbewerbsfähig zu bleiben, entwickeln auch Mittelständler zunehmend Wege, wie sie KI im Arbeitsalltag nutzen können.",2026-05-23
protasewitsch,protasevich,"Vor fünf Jahren zwang Belarus eine Ryanair-Maschine zur Landung in Minsk, um Roman Protasewitsch festzunehmen. Dasl hat bis heute westliche Sanktionen gegen Belarus zur Folge. Es gab aber eine überraschende Entwicklung.",2026-05-23
überraschende,Überraschende ...,"Vor fünf Jahren zwang Belarus eine Ryanair-Maschine zur Landung in Minsk, um Roman Protasewitsch festzunehmen. Dasl hat bis heute westliche Sanktionen gegen Belarus zur Folge. Es gab aber eine überraschende Entwicklung.",2026-05-23
thematisieren,Thematize,"Über die Hälfte aller Veranstaltungen an belarussischen Schulen thematisieren Krieg, Tod und Selbstaufopferung. Mit welchen Maßnahmen Kinder militarisiert werden und welche Ziele das Lukaschenko-Regime verfolgt.",2026-05-23
militarisiert,militarized,"Über die Hälfte aller Veranstaltungen an belarussischen Schulen thematisieren Krieg, Tod und Selbstaufopferung. Mit welchen Maßnahmen Kinder militarisiert werden und welche Ziele das Lukaschenko-Regime verfolgt.",2026-05-23
arbeitsalltag,WORKING LIFE,"Großkonzerne nutzen Künstliche Intelligenz häufiger als kleine Firmen. Doch um wettbewerbsfähig zu bleiben, entwickeln auch Mittelständler zunehmend Wege, wie sie KI im Arbeitsalltag nutzen können.",2026-05-23
polizeiarbeit,policing,Ein Datenleck gewährt einen seltenen Einblick in Chinas Polizeiarbeit. Private Daten aus allen Lebensumfeldern werden gebündelt. Im Fokus stehen vor allem ausländische Journalisten.,2026-05-23
festzunehmen,to be arrested,"Vor fünf Jahren zwang Belarus eine Ryanair-Maschine zur Landung in Minsk, um Roman Protasewitsch festzunehmen. Dasl hat bis heute westliche Sanktionen gegen Belarus zur Folge. Es gab aber eine überraschende Entwicklung.",2026-05-23
aufgefordert,prompted,"Wegen der Gefahr eines Chemie-Unglücks sind zehntausende Menschen aufgefordert worden, ihre Häuser zu verlassen. US-Geheimdienstkoordinatorin Tulsi Gabbard hat ihren Rücktritt erklärt. Der DW-Nachrichtenüberblick.",2026-05-23
großkonzerne,Large corporations,"Großkonzerne nutzen Künstliche Intelligenz häufiger als kleine Firmen. Doch um wettbewerbsfähig zu bleiben, entwickeln auch Mittelständler zunehmend Wege, wie sie KI im Arbeitsalltag nutzen können.",2026-05-23
ausreichend,sufficient,"Taiwan will Waffen in Milliardenhöhe von den USA kaufen. Doch der Deal hängt in der Schwebe. Ausreichend Munition für den Iran-Krieg sei vorrangig, heißt es von US-Seite. Ist das wirklich der Grund?",2026-05-23
zweitligist,second division team,"Der VfL Wolfsburg schafft im Heimspiel gegen Zweitligist SC Paderborn keinen Sieg. Im Rückspiel am Montag droht dem Volkswagen-Klub der Abstieg in die 2. Liga. Allerdings haben die ""Wölfe"" die Statistik auf ihrer Seite.",2026-05-23
parteichef,party chief,"Seine von der Justiz verfügte Absetzung als Parteichef der CHP werde er nicht ohne Widerspruch hinnehmen, sagte der türkische Oppositionsführer Özgür Özel. Das Urteil sei ein ""Putsch gegen das Volk"".",2026-05-23
vorrangig,They use,"Taiwan will Waffen in Milliardenhöhe von den USA kaufen. Doch der Deal hängt in der Schwebe. Ausreichend Munition für den Iran-Krieg sei vorrangig, heißt es von US-Seite. Ist das wirklich der Grund?",2026-05-23
absetzung,Discharge.,"Seine von der Justiz verfügte Absetzung als Parteichef der CHP werde er nicht ohne Widerspruch hinnehmen, sagte der türkische Oppositionsführer Özgür Özel. Das Urteil sei ein ""Putsch gegen das Volk"".",2026-05-23
hinnehmen,"everything,","Seine von der Justiz verfügte Absetzung als Parteichef der CHP werde er nicht ohne Widerspruch hinnehmen, sagte der türkische Oppositionsführer Özgür Özel. Das Urteil sei ein ""Putsch gegen das Volk"".",2026-05-23
heimspiel,Home,"Der VfL Wolfsburg schafft im Heimspiel gegen Zweitligist SC Paderborn keinen Sieg. Im Rückspiel am Montag droht dem Volkswagen-Klub der Abstieg in die 2. Liga. Allerdings haben die ""Wölfe"" die Statistik auf ihrer Seite.",2026-05-23
paderborn,Paderborn,"Der VfL Wolfsburg schafft im Heimspiel gegen Zweitligist SC Paderborn keinen Sieg. Im Rückspiel am Montag droht dem Volkswagen-Klub der Abstieg in die 2. Liga. Allerdings haben die ""Wölfe"" die Statistik auf ihrer Seite.",2026-05-23
datenleck,data leak,Ein Datenleck gewährt einen seltenen Einblick in Chinas Polizeiarbeit. Private Daten aus allen Lebensumfeldern werden gebündelt. Im Fokus stehen vor allem ausländische Journalisten.,2026-05-23
