German,English,Context,Date
bundesjustizministerin,federal Minister of Justice,"Bundesjustizministerin Hubig will den Einsatz von K.o.-Tropfen bei einem sexuellen Übergriff härter bestrafen. Nur Symbolpolitik, sagen viele Kritikerinnen.",2026-05-26
selbstverteidigung,Self-defence,"Das US-Militär spricht nach den jüngsten Attacken von einem Akt der ""Selbstverteidigung"" zum Schutz vor Bedrohungen. Die Ebola-Epidemie in der DR Kongo wird sich laut WHO noch verschlimmern. Der DW-Nachrichtenüberblick.",2026-05-26
friedenssichernde,peace-keeping,Den Vereinten Nationen fehlen Milliarden US-Dollar. In Krisengebieten gibt es immer weniger friedenssichernde Truppen. SIPRI-Forscher sehen eine gefährliche Abwärtsspirale.,2026-05-26
gerichtsbeschluss,COURT ORDER,Mit Gewalt hat die Polizei in Ankara einen Gerichtsbeschluss gegen die Oppositionspartei CHP durchgesetzt. In einem anderen Fall zeigt der Staatsapparat Milde.,2026-05-26
krisengebieten,crisis areas,Den Vereinten Nationen fehlen Milliarden US-Dollar. In Krisengebieten gibt es immer weniger friedenssichernde Truppen. SIPRI-Forscher sehen eine gefährliche Abwärtsspirale.,2026-05-26
abwärtsspirale,Downward Spiral,Den Vereinten Nationen fehlen Milliarden US-Dollar. In Krisengebieten gibt es immer weniger friedenssichernde Truppen. SIPRI-Forscher sehen eine gefährliche Abwärtsspirale.,2026-05-26
symbolpolitik,symbol policy,"Bundesjustizministerin Hubig will den Einsatz von K.o.-Tropfen bei einem sexuellen Übergriff härter bestrafen. Nur Symbolpolitik, sagen viele Kritikerinnen.",2026-05-26
kritikerinnen,critics,"Bundesjustizministerin Hubig will den Einsatz von K.o.-Tropfen bei einem sexuellen Übergriff härter bestrafen. Nur Symbolpolitik, sagen viele Kritikerinnen.",2026-05-26
verschlimmern,you did not worsen,"Das US-Militär spricht nach den jüngsten Attacken von einem Akt der ""Selbstverteidigung"" zum Schutz vor Bedrohungen. Die Ebola-Epidemie in der DR Kongo wird sich laut WHO noch verschlimmern. Der DW-Nachrichtenüberblick.",2026-05-26
staatsapparat,state apparatus,Mit Gewalt hat die Polizei in Ankara einen Gerichtsbeschluss gegen die Oppositionspartei CHP durchgesetzt. In einem anderen Fall zeigt der Staatsapparat Milde.,2026-05-26
künstlichen,artificial,"Papst Leo XIV. widmet seine erste Enzyklika einem Mega-Thema: ""Über den Schutz des Menschen in der Zeit der Künstlichen Intelligenz"". Wo mahnt der US-amerikanische Papst, wo sieht er Chancen?",2026-05-26
verbreiten,happy.,"Immer wieder werden Frauen in Clubs, bei Festivals oder Veranstaltungen mit Nadeln gestochen - wie beim Fête de la Musique in Frankreich. ""Needle Spiking"" soll vor allem Angst verbreiten.",2026-05-26
ungewissen,uncertain,Im Rückspiel der Bundesliga-Relegation setzt sich überraschend Zweitligist Paderborn durch. Volkswagen-Klub VfL Wolfsburg muss die Fußball-Bundesliga nach 29 Jahren verlassen und geht einer ungewissen Zukunft entgegen.,2026-05-26
greifbarer,more tangible,Ist ein Ende des Krieges zwischen den USA und Iran in greifbarer Nähe? Vermittler Pakistan und der mächtige Nachbar China führen Gespräche. Auch US-Präsident Trump meldet sich wieder zu Wort.,2026-05-26
vermittler,Intermediaries,Ist ein Ende des Krieges zwischen den USA und Iran in greifbarer Nähe? Vermittler Pakistan und der mächtige Nachbar China führen Gespräche. Auch US-Präsident Trump meldet sich wieder zu Wort.,2026-05-26
sexuellen,sexual,"Bundesjustizministerin Hubig will den Einsatz von K.o.-Tropfen bei einem sexuellen Übergriff härter bestrafen. Nur Symbolpolitik, sagen viele Kritikerinnen.",2026-05-26
übergriff,Assault,"Bundesjustizministerin Hubig will den Einsatz von K.o.-Tropfen bei einem sexuellen Übergriff härter bestrafen. Nur Symbolpolitik, sagen viele Kritikerinnen.",2026-05-26
bestrafen,do I not punish ?,"Bundesjustizministerin Hubig will den Einsatz von K.o.-Tropfen bei einem sexuellen Übergriff härter bestrafen. Nur Symbolpolitik, sagen viele Kritikerinnen.",2026-05-26
festivals,Festivals,"Immer wieder werden Frauen in Clubs, bei Festivals oder Veranstaltungen mit Nadeln gestochen - wie beim Fête de la Musique in Frankreich. ""Needle Spiking"" soll vor allem Angst verbreiten.",2026-05-26
gestochen,among others.,"Immer wieder werden Frauen in Clubs, bei Festivals oder Veranstaltungen mit Nadeln gestochen - wie beim Fête de la Musique in Frankreich. ""Needle Spiking"" soll vor allem Angst verbreiten.",2026-05-26
enzyklika,Encyclical,"Papst Leo XIV. widmet seine erste Enzyklika einem Mega-Thema: ""Über den Schutz des Menschen in der Zeit der Künstlichen Intelligenz"". Wo mahnt der US-amerikanische Papst, wo sieht er Chancen?",2026-05-26
