German,English,Context,Date
fremdenfeindliche,xenophobic,"In Südafrika nehmen fremdenfeindliche Übergriffe weiter zu. Die Regierung von Cyril Ramaphosa verurteilt die Gewalt, doch Kritiker bemängeln Untätigkeit und eine politische Rhetorik, die Spannungen weiter verschärft.",2026-05-30
rohstofflieferant,raw material supplier,"Nicht erst beim Besuch von Wirtschaftsministerin Katherina Reiche wurde sichtbar, wie abhängig die deutsche Wirtschaft von China als Absatzmarkt und Rohstofflieferant ist. Das hat Peking wiederholt demonstriert.",2026-05-30
batteriespeicher,Battery storage,Sonne und Wind liefern viel Energie – doch oft zur falschen Zeit. Mehr Batteriespeicher können Preise stabilisieren und Strom aus Kohle und Öl ersetzen. Warum der Speicher-Ausbau in Europa noch stockt.,2026-05-30
jugendbegegnung,youth encounter,"Russland und China haben für 2026 und 2027 die Initiative ""Gemeinsame Bildungsjahre"" ins Leben gerufen: Sprachkurse, Jugendbegegnung, Auslandsstudium. Doch die Partnerschaft sei nicht stabil, glauben Experten.",2026-05-30
auslandsstudium,Study abroad in the United States,"Russland und China haben für 2026 und 2027 die Initiative ""Gemeinsame Bildungsjahre"" ins Leben gerufen: Sprachkurse, Jugendbegegnung, Auslandsstudium. Doch die Partnerschaft sei nicht stabil, glauben Experten.",2026-05-30
gaskraftwerke,Gas-fired power plants,"CDU-Wirtschaftsministerin Reiche will den Klimaschutz bezahlbar machen, sagt sie. Sie will Gaskraftwerke bauen und erlaubt bei neuen Heizungen in Deutschland wieder Öl und Gas.",2026-05-30
gescheiterten,failed,Der frühere Bundesverkehrsminister Andreas Scheuer kommt vor Gericht. Er soll im Zusammenhang mit der gescheiterten Maut für ausländische PKW gelogen haben. Worum geht es?,2026-05-30
bildungsjahre,years of education,"Russland und China haben für 2026 und 2027 die Initiative ""Gemeinsame Bildungsjahre"" ins Leben gerufen: Sprachkurse, Jugendbegegnung, Auslandsstudium. Doch die Partnerschaft sei nicht stabil, glauben Experten.",2026-05-30
untätigkeit,Inactivity,"In Südafrika nehmen fremdenfeindliche Übergriffe weiter zu. Die Regierung von Cyril Ramaphosa verurteilt die Gewalt, doch Kritiker bemängeln Untätigkeit und eine politische Rhetorik, die Spannungen weiter verschärft.",2026-05-30
sprachkurse,Language courses,"Russland und China haben für 2026 und 2027 die Initiative ""Gemeinsame Bildungsjahre"" ins Leben gerufen: Sprachkurse, Jugendbegegnung, Auslandsstudium. Doch die Partnerschaft sei nicht stabil, glauben Experten.",2026-05-30
absatzmarkt,Sales market,"Nicht erst beim Besuch von Wirtschaftsministerin Katherina Reiche wurde sichtbar, wie abhängig die deutsche Wirtschaft von China als Absatzmarkt und Rohstofflieferant ist. Das hat Peking wiederholt demonstriert.",2026-05-30
zugenommen,Increased,Die Spannungen zwischen den USA und Kuba haben zuletzt massiv zugenommen. Nun gab es eine seltene Begegnung in Guantánamo. Russlands Präsident Putin droht Armenien. Der DW-Nachrichtenüberblick.,2026-05-30
bezahlbar,Affordable,"CDU-Wirtschaftsministerin Reiche will den Klimaschutz bezahlbar machen, sagt sie. Sie will Gaskraftwerke bauen und erlaubt bei neuen Heizungen in Deutschland wieder Öl und Gas.",2026-05-30
heizungen,Heating,"CDU-Wirtschaftsministerin Reiche will den Klimaschutz bezahlbar machen, sagt sie. Sie will Gaskraftwerke bauen und erlaubt bei neuen Heizungen in Deutschland wieder Öl und Gas.",2026-05-30
begegnung,Meeting,Die Spannungen zwischen den USA und Kuba haben zuletzt massiv zugenommen. Nun gab es eine seltene Begegnung in Guantánamo. Russlands Präsident Putin droht Armenien. Der DW-Nachrichtenüberblick.,2026-05-30
bemängeln,complain,"In Südafrika nehmen fremdenfeindliche Übergriffe weiter zu. Die Regierung von Cyril Ramaphosa verurteilt die Gewalt, doch Kritiker bemängeln Untätigkeit und eine politische Rhetorik, die Spannungen weiter verschärft.",2026-05-30
ersetzen,I replace,Sonne und Wind liefern viel Energie – doch oft zur falschen Zeit. Mehr Batteriespeicher können Preise stabilisieren und Strom aus Kohle und Öl ersetzen. Warum der Speicher-Ausbau in Europa noch stockt.,2026-05-30
