German,English,Context,Date
milliardenschwere,billions,Neun Jahre nach der Ankündigung ist das milliardenschwere Rüstungsprojekt FCAS endgültig gescheitert. Nun sucht Berlin neue Partner für ein europäisches Luftkampfsystem.,2026-06-09
rüstungsprojekt,armaments project,Neun Jahre nach der Ankündigung ist das milliardenschwere Rüstungsprojekt FCAS endgültig gescheitert. Nun sucht Berlin neue Partner für ein europäisches Luftkampfsystem.,2026-06-09
luftkampfsystem,air combat system,Neun Jahre nach der Ankündigung ist das milliardenschwere Rüstungsprojekt FCAS endgültig gescheitert. Nun sucht Berlin neue Partner für ein europäisches Luftkampfsystem.,2026-06-09
landkampfsystem,land combat system,Es geht um mehr als nur einen neuen Panzer. Deutschland und Frankreich wollen ein ganzes Landkampfsystem entwickeln. Letzte Streitigkeiten über das genaue Vorgehen wurden nun ausgeräumt.,2026-06-09
kampfjetprojekt,fighter jet project,Der IStGH in Den Haag untersucht seit gut einem Jahr Vorwürfe des sexuellen Fehlverhaltens gegen Chefankläger Khan. Das deutsch-französische Kampfjetprojekt FCAS ist gescheitert. Der DW-Nachrichtenüberblick.,2026-06-09
friedensprozess,peace process,"Nach Monaten diplomatischer Stagnation wollen Deutschland, Frankreich, Großbritannien und die Ukraine den Friedensprozess wieder beleben. Präsident Putin wird zu Waffenruhe und Verhandlungen aufgefordert.",2026-06-09
fehlverhaltens,misconduct,Der IStGH in Den Haag untersucht seit gut einem Jahr Vorwürfe des sexuellen Fehlverhaltens gegen Chefankläger Khan. Das deutsch-französische Kampfjetprojekt FCAS ist gescheitert. Der DW-Nachrichtenüberblick.,2026-06-09
autokratischen,autocratic,"Afrikas junge Bevölkerung sieht sich häufig alten, autokratischen Machthabern gegenüber. Mit bloßen demokratischen Ritualen will sie sich nicht zufriedengeben - und sucht nach anderen Wegen. Da ist Kreativität gefragt.",2026-06-09
zufriedengeben,satisfy,"Afrikas junge Bevölkerung sieht sich häufig alten, autokratischen Machthabern gegenüber. Mit bloßen demokratischen Ritualen will sie sich nicht zufriedengeben - und sucht nach anderen Wegen. Da ist Kreativität gefragt.",2026-06-09
kriegsführung,Warfare,NATO-Kampfjets haben eine Drohne über Lettland abgeschossen. Das Flugobjekt soll durch russische elektronische Kriegsführung fehlgeleitet worden sein. Auch in der Republik Moldau explodierte eine Drohne.,2026-06-09
chefankläger,CHIEF PROSCUTOR,Der IStGH in Den Haag untersucht seit gut einem Jahr Vorwürfe des sexuellen Fehlverhaltens gegen Chefankläger Khan. Das deutsch-französische Kampfjetprojekt FCAS ist gescheitert. Der DW-Nachrichtenüberblick.,2026-06-09
deeskalation,Deescalation,Nach der jüngsten Eskalation wollen Iran und Israel ihre Angriffe vorerst einstellen. Zuvor hatten sich beide Seiten trotz Waffenruhe erneut attackiert. US-Präsident Donald Trump drängte auf Deeskalation.,2026-06-09
fehlgeleitet,"“<g id=""1"">Misguided? </g>",NATO-Kampfjets haben eine Drohne über Lettland abgeschossen. Das Flugobjekt soll durch russische elektronische Kriegsführung fehlgeleitet worden sein. Auch in der Republik Moldau explodierte eine Drohne.,2026-06-09
friedenskurs,peace class,Armeniens Regierungschef Nikol Paschinjan kann aufatmen. Das Ergebnis der Wahl gilt als Votum für seinen Westkurs und den Friedenskurs gegenüber Aserbaidschan - trotz anhaltender Abhängigkeit von Russland.,2026-06-09
abhängigkeit,dependence,Armeniens Regierungschef Nikol Paschinjan kann aufatmen. Das Ergebnis der Wahl gilt als Votum für seinen Westkurs und den Friedenskurs gegenüber Aserbaidschan - trotz anhaltender Abhängigkeit von Russland.,2026-06-09
explodierte,exploded,NATO-Kampfjets haben eine Drohne über Lettland abgeschossen. Das Flugobjekt soll durch russische elektronische Kriegsführung fehlgeleitet worden sein. Auch in der Republik Moldau explodierte eine Drohne.,2026-06-09
anhaltender,persistent,Armeniens Regierungschef Nikol Paschinjan kann aufatmen. Das Ergebnis der Wahl gilt als Votum für seinen Westkurs und den Friedenskurs gegenüber Aserbaidschan - trotz anhaltender Abhängigkeit von Russland.,2026-06-09
machthabern,.,"Afrikas junge Bevölkerung sieht sich häufig alten, autokratischen Machthabern gegenüber. Mit bloßen demokratischen Ritualen will sie sich nicht zufriedengeben - und sucht nach anderen Wegen. Da ist Kreativität gefragt.",2026-06-09
kreativität,Creativity,"Afrikas junge Bevölkerung sieht sich häufig alten, autokratischen Machthabern gegenüber. Mit bloßen demokratischen Ritualen will sie sich nicht zufriedengeben - und sucht nach anderen Wegen. Da ist Kreativität gefragt.",2026-06-09
ausgeräumt,cleared out,Es geht um mehr als nur einen neuen Panzer. Deutschland und Frankreich wollen ein ganzes Landkampfsystem entwickeln. Letzte Streitigkeiten über das genaue Vorgehen wurden nun ausgeräumt.,2026-06-09
flugobjekt,flying object,NATO-Kampfjets haben eine Drohne über Lettland abgeschossen. Das Flugobjekt soll durch russische elektronische Kriegsführung fehlgeleitet worden sein. Auch in der Republik Moldau explodierte eine Drohne.,2026-06-09
stagnation,Stagnant,"Nach Monaten diplomatischer Stagnation wollen Deutschland, Frankreich, Großbritannien und die Ukraine den Friedensprozess wieder beleben. Präsident Putin wird zu Waffenruhe und Verhandlungen aufgefordert.",2026-06-09
scheitern,fail .,"Berichten zufolge steht das deutsch-französische Luftverteidigungsprojekt FCAS kurz vor dem Scheitern. Michael Schoellhorn, CEO von Airbus Defence, erklärt der DW exklusiv, warum das Projekt umstrukturiert werden muss.",2026-06-09
