German,English,Context,Date
medikamentenknappheit,drug shortage,"Hohe Inflation, Lebensmittel- und Medikamentenknappheit sowie regelmäßige Stromabschaltungen zermürben die kubanische Bevölkerung. Ein örtlicher Protest schlug in Gewalt um.",2026-03-16
ernährungssicherheit,Food security,Iran blockiert die Handelsroute über die Straße von Hormus. Das hat nicht nur Auswirkungen auf die Ölpreise sondern auch auf die Ernährungssicherheit weltweit. Nicht nur Düngemittel könnten knapp werden.,2026-03-16
rechtspopulistischen,right-wing populist,In der Sprache der Politik steht die Brandmauer für die Abgrenzung zu rechtspopulistischen und rechtsextremen Parteien. Eine WhatsApp-Gruppe und ein Treffen von Europapolitikern lassen daran Zweifel aufkommen.,2026-03-16
leihmutterschaften,surrogacy,"Kinder würden bei Leihmutterschaften zu ""Produkten"" und Frauen zu ""Dienstleistern"" herabgewürdigt, prangert der Heilige Stuhl an. Bei den Vereinten Nationen verschafft er sich Gehör.",2026-03-16
stromabschaltungen,power cuts,"Hohe Inflation, Lebensmittel- und Medikamentenknappheit sowie regelmäßige Stromabschaltungen zermürben die kubanische Bevölkerung. Ein örtlicher Protest schlug in Gewalt um.",2026-03-16
europapolitikern,european politicians,In der Sprache der Politik steht die Brandmauer für die Abgrenzung zu rechtspopulistischen und rechtsextremen Parteien. Eine WhatsApp-Gruppe und ein Treffen von Europapolitikern lassen daran Zweifel aufkommen.,2026-03-16
geschäftsfelder,BUSINESS SEGMENTS,"E-Autos und Absatzrückgang - auch die Zulieferer der Autobauer spüren den Umbruch der Branche. Wegen knapper Margen fehlt vielen das Geld für Investitionen. Wer kann, sucht neue Geschäftsfelder.",2026-03-16
dienstleistern,Service providers,"Kinder würden bei Leihmutterschaften zu ""Produkten"" und Frauen zu ""Dienstleistern"" herabgewürdigt, prangert der Heilige Stuhl an. Bei den Vereinten Nationen verschafft er sich Gehör.",2026-03-16
herabgewürdigt,depreciated,"Kinder würden bei Leihmutterschaften zu ""Produkten"" und Frauen zu ""Dienstleistern"" herabgewürdigt, prangert der Heilige Stuhl an. Bei den Vereinten Nationen verschafft er sich Gehör.",2026-03-16
bundesrepublik,Federal Republic of,"Erstmals seit Jahren sinkt insgesamt die Zahl der Geflüchteten hierzulande, obwohl zuletzt mehr junge Ukrainer in die Bundesrepublik kamen. Was steckt dahinter?",2026-03-16
absatzrückgang,sales decline,"E-Autos und Absatzrückgang - auch die Zulieferer der Autobauer spüren den Umbruch der Branche. Wegen knapper Margen fehlt vielen das Geld für Investitionen. Wer kann, sucht neue Geschäftsfelder.",2026-03-16
investitionen,Investments,"E-Autos und Absatzrückgang - auch die Zulieferer der Autobauer spüren den Umbruch der Branche. Wegen knapper Margen fehlt vielen das Geld für Investitionen. Wer kann, sucht neue Geschäftsfelder.",2026-03-16
handelsroute,trade route,Iran blockiert die Handelsroute über die Straße von Hormus. Das hat nicht nur Auswirkungen auf die Ölpreise sondern auch auf die Ernährungssicherheit weltweit. Nicht nur Düngemittel könnten knapp werden.,2026-03-16
geflüchteten,refugees,"Erstmals seit Jahren sinkt insgesamt die Zahl der Geflüchteten hierzulande, obwohl zuletzt mehr junge Ukrainer in die Bundesrepublik kamen. Was steckt dahinter?",2026-03-16
lebensmittel,food,"Hohe Inflation, Lebensmittel- und Medikamentenknappheit sowie regelmäßige Stromabschaltungen zermürben die kubanische Bevölkerung. Ein örtlicher Protest schlug in Gewalt um.",2026-03-16
düngemittel,Fertilizers,Iran blockiert die Handelsroute über die Straße von Hormus. Das hat nicht nur Auswirkungen auf die Ölpreise sondern auch auf die Ernährungssicherheit weltweit. Nicht nur Düngemittel könnten knapp werden.,2026-03-16
regelmäßige,Regular meetings and,"Hohe Inflation, Lebensmittel- und Medikamentenknappheit sowie regelmäßige Stromabschaltungen zermürben die kubanische Bevölkerung. Ein örtlicher Protest schlug in Gewalt um.",2026-03-16
verschafft,"files,","Kinder würden bei Leihmutterschaften zu ""Produkten"" und Frauen zu ""Dienstleistern"" herabgewürdigt, prangert der Heilige Stuhl an. Bei den Vereinten Nationen verschafft er sich Gehör.",2026-03-16
brandmauer,Party wall,In der Sprache der Politik steht die Brandmauer für die Abgrenzung zu rechtspopulistischen und rechtsextremen Parteien. Eine WhatsApp-Gruppe und ein Treffen von Europapolitikern lassen daran Zweifel aufkommen.,2026-03-16
