German,English,Context,Date
terrorwarnstufe,terror Alert Level,Nach dem Anschlag auf zwei Juden in London ist gegen den mutmaßlichen Täter Anklage wegen versuchten Mordes erhoben worden. Die Terrorwarnstufe in Großbritannien wurde auf die zweithöchste Stufe angehoben.,2026-05-02
geschwindigkeit,speed,"Schon wieder eine Schießerei in unmittelbarer Nähe von Trump. Nach jedem vermeintlichen Angriff fluten Spekulationen in rasanter Geschwindigkeit das Netz. Was steckt hinter den Gerüchten, die Angriffe seien inszeniert?",2026-05-02
kriegstraumata,war trauma,An ukrainischen Schulen steigt die Zahl jugendlicher Mobbing-Opfer. Experten machen dafür Kriegstraumata und Dauerstress von Teenagern verantwortlich. Doch es gibt einen weiteren Grund.,2026-05-02
lebenszeichen,Life sign,Zuletzt herrschte große Ungewissheit über das Schicksal der inhaftierten Aung San Suu Kyi. Aktivisten forderten ein Lebenszeichen. Nun gibt es Neuigkeiten - und ein Foto.,2026-05-02
unmittelbarer,immediate,"Schon wieder eine Schießerei in unmittelbarer Nähe von Trump. Nach jedem vermeintlichen Angriff fluten Spekulationen in rasanter Geschwindigkeit das Netz. Was steckt hinter den Gerüchten, die Angriffe seien inszeniert?",2026-05-02
spekulationen,Speculations,"Schon wieder eine Schießerei in unmittelbarer Nähe von Trump. Nach jedem vermeintlichen Angriff fluten Spekulationen in rasanter Geschwindigkeit das Netz. Was steckt hinter den Gerüchten, die Angriffe seien inszeniert?",2026-05-02
jugendlicher,adolescent,An ukrainischen Schulen steigt die Zahl jugendlicher Mobbing-Opfer. Experten machen dafür Kriegstraumata und Dauerstress von Teenagern verantwortlich. Doch es gibt einen weiteren Grund.,2026-05-02
zweithöchste,second highest,Nach dem Anschlag auf zwei Juden in London ist gegen den mutmaßlichen Täter Anklage wegen versuchten Mordes erhoben worden. Die Terrorwarnstufe in Großbritannien wurde auf die zweithöchste Stufe angehoben.,2026-05-02
normalisiert,Normalized,Lange hatte es keine direkten Linienflüge mehr gegeben. Jetzt landete erstmals seit sieben Jahren wieder eine Maschine aus den USA in Venezuela. Damit normalisiert sich das Verhältnis beider Länder weiter.,2026-05-02
inhaftierten,incarcerated,Zuletzt herrschte große Ungewissheit über das Schicksal der inhaftierten Aung San Suu Kyi. Aktivisten forderten ein Lebenszeichen. Nun gibt es Neuigkeiten - und ein Foto.,2026-05-02
solaranlagen,solar panels,"Deutschlands Wirtschaft auf dem Weg in die 2. Liga? Wie bei Solaranlagen oder Halbleitern? Und deutsche Autos fahren nur noch hinterher? Das ist nicht das ganze Bild. Der Mittelstand zeigt, dass es auch anders geht.",2026-05-02
dauerstress,persistent stress,An ukrainischen Schulen steigt die Zahl jugendlicher Mobbing-Opfer. Experten machen dafür Kriegstraumata und Dauerstress von Teenagern verantwortlich. Doch es gibt einen weiteren Grund.,2026-05-02
linienflüge,Flights:,Lange hatte es keine direkten Linienflüge mehr gegeben. Jetzt landete erstmals seit sieben Jahren wieder eine Maschine aus den USA in Venezuela. Damit normalisiert sich das Verhältnis beider Länder weiter.,2026-05-02
neuigkeiten,news,Zuletzt herrschte große Ungewissheit über das Schicksal der inhaftierten Aung San Suu Kyi. Aktivisten forderten ein Lebenszeichen. Nun gibt es Neuigkeiten - und ein Foto.,2026-05-02
halbleitern,semiconductors,"Deutschlands Wirtschaft auf dem Weg in die 2. Liga? Wie bei Solaranlagen oder Halbleitern? Und deutsche Autos fahren nur noch hinterher? Das ist nicht das ganze Bild. Der Mittelstand zeigt, dass es auch anders geht.",2026-05-02
mittelstand,SMEs,"Deutschlands Wirtschaft auf dem Weg in die 2. Liga? Wie bei Solaranlagen oder Halbleitern? Und deutsche Autos fahren nur noch hinterher? Das ist nicht das ganze Bild. Der Mittelstand zeigt, dass es auch anders geht.",2026-05-02
versuchten,tried,Nach dem Anschlag auf zwei Juden in London ist gegen den mutmaßlichen Täter Anklage wegen versuchten Mordes erhoben worden. Die Terrorwarnstufe in Großbritannien wurde auf die zweithöchste Stufe angehoben.,2026-05-02
inszeniert,inszeniert.,"Schon wieder eine Schießerei in unmittelbarer Nähe von Trump. Nach jedem vermeintlichen Angriff fluten Spekulationen in rasanter Geschwindigkeit das Netz. Was steckt hinter den Gerüchten, die Angriffe seien inszeniert?",2026-05-02
teenagern,teenagers,An ukrainischen Schulen steigt die Zahl jugendlicher Mobbing-Opfer. Experten machen dafür Kriegstraumata und Dauerstress von Teenagern verantwortlich. Doch es gibt einen weiteren Grund.,2026-05-02
angeboten,under offer,Hat Russlands Staatschef Putin im Gespräch mit US-Präsident Trump nur eine kurze Feuerpause angeboten oder sollen die Waffen länger ruhen? Davon will der ukrainische Präsident Selenskyj seine Reaktion abhängig machen.,2026-05-02
besetzten,have you occupied ?,"In Haifa haben Frachter mit Getreide angelegt, das mutmaßlich aus den russisch besetzten Gebieten der Ukraine stammt. Kyjiw betrachtet die Ladungen als Diebesgut. Wie reagiert Israel auf den ukrainischen Protest?",2026-05-02
diebesgut,stolen property,"In Haifa haben Frachter mit Getreide angelegt, das mutmaßlich aus den russisch besetzten Gebieten der Ukraine stammt. Kyjiw betrachtet die Ladungen als Diebesgut. Wie reagiert Israel auf den ukrainischen Protest?",2026-05-02
angehoben,raised,Nach dem Anschlag auf zwei Juden in London ist gegen den mutmaßlichen Täter Anklage wegen versuchten Mordes erhoben worden. Die Terrorwarnstufe in Großbritannien wurde auf die zweithöchste Stufe angehoben.,2026-05-02
herrschte,prevailed,Zuletzt herrschte große Ungewissheit über das Schicksal der inhaftierten Aung San Suu Kyi. Aktivisten forderten ein Lebenszeichen. Nun gibt es Neuigkeiten - und ein Foto.,2026-05-02
schicksal,"Please, specify two different languages",Zuletzt herrschte große Ungewissheit über das Schicksal der inhaftierten Aung San Suu Kyi. Aktivisten forderten ein Lebenszeichen. Nun gibt es Neuigkeiten - und ein Foto.,2026-05-02
forderten,demanded,Zuletzt herrschte große Ungewissheit über das Schicksal der inhaftierten Aung San Suu Kyi. Aktivisten forderten ein Lebenszeichen. Nun gibt es Neuigkeiten - und ein Foto.,2026-05-02
hinterher,hinterher.,"Deutschlands Wirtschaft auf dem Weg in die 2. Liga? Wie bei Solaranlagen oder Halbleitern? Und deutsche Autos fahren nur noch hinterher? Das ist nicht das ganze Bild. Der Mittelstand zeigt, dass es auch anders geht.",2026-05-02
gerüchten,rumors,"Schon wieder eine Schießerei in unmittelbarer Nähe von Trump. Nach jedem vermeintlichen Angriff fluten Spekulationen in rasanter Geschwindigkeit das Netz. Was steckt hinter den Gerüchten, die Angriffe seien inszeniert?",2026-05-02
gespräch,conversation,Hat Russlands Staatschef Putin im Gespräch mit US-Präsident Trump nur eine kurze Feuerpause angeboten oder sollen die Waffen länger ruhen? Davon will der ukrainische Präsident Selenskyj seine Reaktion abhängig machen.,2026-05-02
abhängig,dependent,Hat Russlands Staatschef Putin im Gespräch mit US-Präsident Trump nur eine kurze Feuerpause angeboten oder sollen die Waffen länger ruhen? Davon will der ukrainische Präsident Selenskyj seine Reaktion abhängig machen.,2026-05-02
frachter,freighter,"In Haifa haben Frachter mit Getreide angelegt, das mutmaßlich aus den russisch besetzten Gebieten der Ukraine stammt. Kyjiw betrachtet die Ladungen als Diebesgut. Wie reagiert Israel auf den ukrainischen Protest?",2026-05-02
getreide,Grain,"In Haifa haben Frachter mit Getreide angelegt, das mutmaßlich aus den russisch besetzten Gebieten der Ukraine stammt. Kyjiw betrachtet die Ladungen als Diebesgut. Wie reagiert Israel auf den ukrainischen Protest?",2026-05-02
