German,English,Context,Date
lungentransplantation,Lung transplantation,"Mette-Marit war vor knapp zwei Wochen auf die Warteliste für das Organ gesetzt worden. Die Lungentransplantation sei erfolgreich durchgeführt worden, heißt es von Norwegens Hof.",2026-06-18
oppositionelle,oppositional,Der oppositionelle russische Künstler Semjon Skrepezki ist in Polen erschossen worden. Er war für seine scharfen politischen Karikaturen von Wladimir Putin bekannt.,2026-06-18
drohnenangriff,drone attack,Die Ukraine hat die russische Hauptstadt ein weiteres Mal mit einem groß angelegten Drohnenangriff ins Visier genommen. Getroffen wurde unter anderem eine Raffinerie. Die Moskauer Flughäfen stellten den Betrieb ein.,2026-06-18
grigorowitsch,grigorovich,"Ein Vorfall im Ärmelkanal zwischen dem russischen Kriegsschiff ""Admiral Grigorowitsch"" und einer Segeljacht löst Spekulationen aus. Der britische Premier bezeichnet die Warnschüsse der Russen als leichtsinnig.",2026-06-18
intensiveren,intensify,Die globale Erwärmung führt zu häufigeren und intensiveren Hitzewellen. Städte auf der ganzen Welt wollen die extreme Hitze abmildern und das städtische Leben an den Klimawandel anpassen.,2026-06-18
tagesspiegel,Tagesspiegel.,"Die Frankfurter Allgemeine Zeitung und der Tagesspiegel löschen Artikel, weil Künstliche Intelligenz (KI) im Spiel war. Wie glaubwürdig sind Medien, die über digitale Fehltritte stolpern?",2026-06-18
rekordfracht,record freight,Die USA und der Iran gehen einen Schritt in Richtung Frieden. Europas Ariane-6-Rakete bringt eine Rekordfracht in den Orbit. Der DW-Nachrichtenüberblick.,2026-06-18
kriegsschiff,Warship,"Ein Vorfall im Ärmelkanal zwischen dem russischen Kriegsschiff ""Admiral Grigorowitsch"" und einer Segeljacht löst Spekulationen aus. Der britische Premier bezeichnet die Warnschüsse der Russen als leichtsinnig.",2026-06-18
leichtsinnig,Careless,"Ein Vorfall im Ärmelkanal zwischen dem russischen Kriegsschiff ""Admiral Grigorowitsch"" und einer Segeljacht löst Spekulationen aus. Der britische Premier bezeichnet die Warnschüsse der Russen als leichtsinnig.",2026-06-18
durchgeführt,performed,"Mette-Marit war vor knapp zwei Wochen auf die Warteliste für das Organ gesetzt worden. Die Lungentransplantation sei erfolgreich durchgeführt worden, heißt es von Norwegens Hof.",2026-06-18
hitzewellen,heat waves,Die globale Erwärmung führt zu häufigeren und intensiveren Hitzewellen. Städte auf der ganzen Welt wollen die extreme Hitze abmildern und das städtische Leben an den Klimawandel anpassen.,2026-06-18
karikaturen,Cartoons,Der oppositionelle russische Künstler Semjon Skrepezki ist in Polen erschossen worden. Er war für seine scharfen politischen Karikaturen von Wladimir Putin bekannt.,2026-06-18
frankfurter,Frankfurter,"Die Frankfurter Allgemeine Zeitung und der Tagesspiegel löschen Artikel, weil Künstliche Intelligenz (KI) im Spiel war. Wie glaubwürdig sind Medien, die über digitale Fehltritte stolpern?",2026-06-18
glaubwürdig,credible,"Die Frankfurter Allgemeine Zeitung und der Tagesspiegel löschen Artikel, weil Künstliche Intelligenz (KI) im Spiel war. Wie glaubwürdig sind Medien, die über digitale Fehltritte stolpern?",2026-06-18
warnschüsse,warning shots,"Ein Vorfall im Ärmelkanal zwischen dem russischen Kriegsschiff ""Admiral Grigorowitsch"" und einer Segeljacht löst Spekulationen aus. Der britische Premier bezeichnet die Warnschüsse der Russen als leichtsinnig.",2026-06-18
erfolgreich,.,"Mette-Marit war vor knapp zwei Wochen auf die Warteliste für das Organ gesetzt worden. Die Lungentransplantation sei erfolgreich durchgeführt worden, heißt es von Norwegens Hof.",2026-06-18
häufigeren,more frequent,Die globale Erwärmung führt zu häufigeren und intensiveren Hitzewellen. Städte auf der ganzen Welt wollen die extreme Hitze abmildern und das städtische Leben an den Klimawandel anpassen.,2026-06-18
städtische,Städtische,Die globale Erwärmung führt zu häufigeren und intensiveren Hitzewellen. Städte auf der ganzen Welt wollen die extreme Hitze abmildern und das städtische Leben an den Klimawandel anpassen.,2026-06-18
allgemeine,general,"Die Frankfurter Allgemeine Zeitung und der Tagesspiegel löschen Artikel, weil Künstliche Intelligenz (KI) im Spiel war. Wie glaubwürdig sind Medien, die über digitale Fehltritte stolpern?",2026-06-18
fehltritte,Indiscretions,"Die Frankfurter Allgemeine Zeitung und der Tagesspiegel löschen Artikel, weil Künstliche Intelligenz (KI) im Spiel war. Wie glaubwürdig sind Medien, die über digitale Fehltritte stolpern?",2026-06-18
angelegten,created,Die Ukraine hat die russische Hauptstadt ein weiteres Mal mit einem groß angelegten Drohnenangriff ins Visier genommen. Getroffen wurde unter anderem eine Raffinerie. Die Moskauer Flughäfen stellten den Betrieb ein.,2026-06-18
segeljacht,YACHT,"Ein Vorfall im Ärmelkanal zwischen dem russischen Kriegsschiff ""Admiral Grigorowitsch"" und einer Segeljacht löst Spekulationen aus. Der britische Premier bezeichnet die Warnschüsse der Russen als leichtsinnig.",2026-06-18
warteliste,Waiting list,"Mette-Marit war vor knapp zwei Wochen auf die Warteliste für das Organ gesetzt worden. Die Lungentransplantation sei erfolgreich durchgeführt worden, heißt es von Norwegens Hof.",2026-06-18
erwärmung,warming,Die globale Erwärmung führt zu häufigeren und intensiveren Hitzewellen. Städte auf der ganzen Welt wollen die extreme Hitze abmildern und das städtische Leben an den Klimawandel anpassen.,2026-06-18
abmildern,mitigate,Die globale Erwärmung führt zu häufigeren und intensiveren Hitzewellen. Städte auf der ganzen Welt wollen die extreme Hitze abmildern und das städtische Leben an den Klimawandel anpassen.,2026-06-18
flughäfen,Airports,Die Ukraine hat die russische Hauptstadt ein weiteres Mal mit einem groß angelegten Drohnenangriff ins Visier genommen. Getroffen wurde unter anderem eine Raffinerie. Die Moskauer Flughäfen stellten den Betrieb ein.,2026-06-18
obdachlos,Homeless.,Durch die eskalierende Bandenkriminalität im Karibikstaat Haiti ist dort jeder zehnte Einwohner obdachlos. Mit einem ungewöhnlichen Schritt reagiert UN-Generalsekretär António Guterres auf die prekäre Lage.,2026-06-18
