German,English,Context,Date
regierungskonsultationen,government consultations,Bei den ukrainisch-deutschen Regierungskonsultationen in Berlin dürften alle Bedenken an einer fortgesetzten Unterstützung der Ukraine beiseite gewischt werden. Doch die politischen Widerstände wachsen.,2026-04-14
einwanderungsgeschichte,immigration history,"Das Statistische Bundesamt meldet: 26,3 Prozent der Bevölkerung haben 2025 eine Einwanderungsgeschichte. Besonders hoch ist der Anteil bei jungen Erwachsenen.",2026-04-14
gefangenschaft,Inprisonment,Tausende ukrainische Zivilisten sind seit Jahren in russischer Gefangenschaft. Das verstößt gegen das humanitäre Völkerrecht. Viele Familien kämpfen seit Jahren für die Freilassung ihrer Lieben.,2026-04-14
fortgesetzten,continued,Bei den ukrainisch-deutschen Regierungskonsultationen in Berlin dürften alle Bedenken an einer fortgesetzten Unterstützung der Ukraine beiseite gewischt werden. Doch die politischen Widerstände wachsen.,2026-04-14
unterstützung,Support,Bei den ukrainisch-deutschen Regierungskonsultationen in Berlin dürften alle Bedenken an einer fortgesetzten Unterstützung der Ukraine beiseite gewischt werden. Doch die politischen Widerstände wachsen.,2026-04-14
zurückbringen,restore,"Ibrahim Traoré, der Übergangs-Machthaber in Burkina Faso, hat der Demokratie explizit abgeschworen. Gleichzeitig will ein neues Exil-Bündnis die Demokratie in den Sahel zurückbringen. Doch Traoré ist im Vorteil.",2026-04-14
verletzenden,violate,Donald Trump ist bekannt für seine verletzenden und unflätigen Äußerungen in sozialen Medien. Jetzt greift der US-Präsident Papst Leo XIV. verbal an. Die Replik folgt prompt.,2026-04-14
statistische,Statistical,"Das Statistische Bundesamt meldet: 26,3 Prozent der Bevölkerung haben 2025 eine Einwanderungsgeschichte. Besonders hoch ist der Anteil bei jungen Erwachsenen.",2026-04-14
abgeschworen,renounced,"Ibrahim Traoré, der Übergangs-Machthaber in Burkina Faso, hat der Demokratie explizit abgeschworen. Gleichzeitig will ein neues Exil-Bündnis die Demokratie in den Sahel zurückbringen. Doch Traoré ist im Vorteil.",2026-04-14
erwachsenen,Adult,"Das Statistische Bundesamt meldet: 26,3 Prozent der Bevölkerung haben 2025 eine Einwanderungsgeschichte. Besonders hoch ist der Anteil bei jungen Erwachsenen.",2026-04-14
widerstände,resistors,Bei den ukrainisch-deutschen Regierungskonsultationen in Berlin dürften alle Bedenken an einer fortgesetzten Unterstützung der Ukraine beiseite gewischt werden. Doch die politischen Widerstände wachsen.,2026-04-14
unflätigen,unflattering,Donald Trump ist bekannt für seine verletzenden und unflätigen Äußerungen in sozialen Medien. Jetzt greift der US-Präsident Papst Leo XIV. verbal an. Die Replik folgt prompt.,2026-04-14
ukrainisch,Ukrainian,Bei den ukrainisch-deutschen Regierungskonsultationen in Berlin dürften alle Bedenken an einer fortgesetzten Unterstützung der Ukraine beiseite gewischt werden. Doch die politischen Widerstände wachsen.,2026-04-14
humanitäre,Humanitarian,Tausende ukrainische Zivilisten sind seit Jahren in russischer Gefangenschaft. Das verstößt gegen das humanitäre Völkerrecht. Viele Familien kämpfen seit Jahren für die Freilassung ihrer Lieben.,2026-04-14
wachsende,Growing,"Höhere Energiepreise, gestörte Lieferketten, wachsende Unsicherheit. Überall in der Welt sind die Folgen des Iran-Krieges zu spüren. Was aber bedeuten sie für die Weltwirtschaft und Deutschlands Wachstum?",2026-04-14
katherina,katherina,Wirtschaft und Verbraucher ächzen unter den hohen Öl-Preisen. Nun soll die Eiserne Reserve für Linderung sorgen. Auch Deutschlands Wirtschaftsministerin Katherina Reiche tritt in Aktion.,2026-04-14
verhalten,behaviour,"Wirtschaftlicher Aufschwung wird dringend gebraucht. Doch teure Energie, steigende Preise und gestörte Lieferketten sind Gift dafür. Die Bundesregierung ist alarmiert, aber reagiert verhalten.",2026-04-14
übergangs,transition,"Ibrahim Traoré, der Übergangs-Machthaber in Burkina Faso, hat der Demokratie explizit abgeschworen. Gleichzeitig will ein neues Exil-Bündnis die Demokratie in den Sahel zurückbringen. Doch Traoré ist im Vorteil.",2026-04-14
gestörte,Investigations,"Höhere Energiepreise, gestörte Lieferketten, wachsende Unsicherheit. Überall in der Welt sind die Folgen des Iran-Krieges zu spüren. Was aber bedeuten sie für die Weltwirtschaft und Deutschlands Wachstum?",2026-04-14
bedeuten,I mean,"Höhere Energiepreise, gestörte Lieferketten, wachsende Unsicherheit. Überall in der Welt sind die Folgen des Iran-Krieges zu spüren. Was aber bedeuten sie für die Weltwirtschaft und Deutschlands Wachstum?",2026-04-14
wachstum,growth,"Höhere Energiepreise, gestörte Lieferketten, wachsende Unsicherheit. Überall in der Welt sind die Folgen des Iran-Krieges zu spüren. Was aber bedeuten sie für die Weltwirtschaft und Deutschlands Wachstum?",2026-04-14
dringend,urgent,"Wirtschaftlicher Aufschwung wird dringend gebraucht. Doch teure Energie, steigende Preise und gestörte Lieferketten sind Gift dafür. Die Bundesregierung ist alarmiert, aber reagiert verhalten.",2026-04-14
