German,English,Context,Date
militärgeheimdienstes,military intelligence,Deutsche Fahnder betrachten laut Medien einen Mitarbeiter des russischen Militärgeheimdienstes als Organisator des versuchten Anschlags. Er soll die mit Sprengstoff beladene Drohne am Flughafen deponiert haben.,2026-09-13
tropenkrankheit,tropical disease,"Steigende Temperaturen verändern die Verbreitung von Malaria in Afrika. Während es dem Virus in Westafrika allmählich zu heiß wird, dürften andere Gegenden künftig mehr Probleme mit der Tropenkrankheit bekommen.",2026-09-13
gastgeberlandes,host country,Nach intensiven diplomatischen Bemühungen des Gastgeberlandes Indien haben die BRICS-Staaten eine gemeinsame Erklärung veröffentlicht. Man verständigte sich wohl auf den kleinsten gemeinsamen Nenner.,2026-09-13
zwischenfällen,incidents,"Seit Jahren gibt es Aufrufe, die KI-Entwicklung zu verlangsamen. Nach jüngsten Zwischenfällen gibt es nun bei den großen Entwicklern Künstlicher Intelligenz eine echte Bewegung in diese Richtung.",2026-09-13
unregulierten,unregulated,Könnte Künstliche Intelligenz innerhalb eines Jahrzehnts die gesamte Menschheit vernichten? KI-Forscher und Entwickler warnen vor einem unregulierten Wettlauf bei der Entwicklung - und vor fatalen Versäumnissen.,2026-09-13
versäumnissen,negligence,Könnte Künstliche Intelligenz innerhalb eines Jahrzehnts die gesamte Menschheit vernichten? KI-Forscher und Entwickler warnen vor einem unregulierten Wettlauf bei der Entwicklung - und vor fatalen Versäumnissen.,2026-09-13
verlangsamen,I am slowing down,"Seit Jahren gibt es Aufrufe, die KI-Entwicklung zu verlangsamen. Nach jüngsten Zwischenfällen gibt es nun bei den großen Entwicklern Künstlicher Intelligenz eine echte Bewegung in diese Richtung.",2026-09-13
verständigte,notified,Nach intensiven diplomatischen Bemühungen des Gastgeberlandes Indien haben die BRICS-Staaten eine gemeinsame Erklärung veröffentlicht. Man verständigte sich wohl auf den kleinsten gemeinsamen Nenner.,2026-09-13
verbreitung,Dissemination,"Steigende Temperaturen verändern die Verbreitung von Malaria in Afrika. Während es dem Virus in Westafrika allmählich zu heiß wird, dürften andere Gegenden künftig mehr Probleme mit der Tropenkrankheit bekommen.",2026-09-13
organisator,Organiser,Deutsche Fahnder betrachten laut Medien einen Mitarbeiter des russischen Militärgeheimdienstes als Organisator des versuchten Anschlags. Er soll die mit Sprengstoff beladene Drohne am Flughafen deponiert haben.,2026-09-13
jahrzehnts,decade,Könnte Künstliche Intelligenz innerhalb eines Jahrzehnts die gesamte Menschheit vernichten? KI-Forscher und Entwickler warnen vor einem unregulierten Wettlauf bei der Entwicklung - und vor fatalen Versäumnissen.,2026-09-13
vernichten,US occupation.,Könnte Künstliche Intelligenz innerhalb eines Jahrzehnts die gesamte Menschheit vernichten? KI-Forscher und Entwickler warnen vor einem unregulierten Wettlauf bei der Entwicklung - und vor fatalen Versäumnissen.,2026-09-13
beisetzung,Burial,"Auf dem Papier bemüht sich Serbien schon seit Jahren um die Mitgliedschaft in der EU, doch die Beisetzung des Kriegsverbrechers Ratko Mladic mit staatlichen Ehren zeigt, wie weit sich Serbien von Europa entfernt hat.",2026-09-13
westafrika,West Africa,"Steigende Temperaturen verändern die Verbreitung von Malaria in Afrika. Während es dem Virus in Westafrika allmählich zu heiß wird, dürften andere Gegenden künftig mehr Probleme mit der Tropenkrankheit bekommen.",2026-09-13
allmählich,gradual,"Steigende Temperaturen verändern die Verbreitung von Malaria in Afrika. Während es dem Virus in Westafrika allmählich zu heiß wird, dürften andere Gegenden künftig mehr Probleme mit der Tropenkrankheit bekommen.",2026-09-13
intensiven,intensive,Nach intensiven diplomatischen Bemühungen des Gastgeberlandes Indien haben die BRICS-Staaten eine gemeinsame Erklärung veröffentlicht. Man verständigte sich wohl auf den kleinsten gemeinsamen Nenner.,2026-09-13
