German,English,Context,Date
lebenspartnerschaftsgesetz,civil Partnership Act,"2001 konnten gleichgeschlechtliche Paare in Deutschland erstmals eine Lebenspartnerschaft eintragen lassen. Das Lebenspartnerschaftsgesetz war ein wichtiger Schritt zur Ehe für alle, die 2017 eingeführt wurde.",2026-08-01
palästinenserorganisation,palestinian organization,"Die Erfolgsmeldung des US-Präsidenten ist nicht die erste ihrer Art. Bisher hat sich die militant-islamistische Palästinenserorganisation noch immer geweigert, ihr Waffenarsenal tatsächlich aufzugeben.",2026-08-01
verantwortungsvollen,responsible,"Diesmal ist pikanterweise ein Unternehmen betroffen, das für den verantwortungsvollen Umgang mit Künstlicher Intelligenz einstand. Die Attacken seiner KI traten erst im Nachhinein zutage.",2026-08-01
lebenspartnerschaft,Recognition of same-sex unions in Germany,"2001 konnten gleichgeschlechtliche Paare in Deutschland erstmals eine Lebenspartnerschaft eintragen lassen. Das Lebenspartnerschaftsgesetz war ein wichtiger Schritt zur Ehe für alle, die 2017 eingeführt wurde.",2026-08-01
kriegsflüchtlinge,war refugees,In Polen wächst die antiukrainische Stimmung. Die Zahl der Übergriffe gegen Kriegsflüchtlinge aus der Ukraine steigt. Premier Donald Tusk stellt sich gegen die Gewalt und warnt vor der Gefahr aus Russland.,2026-08-01
weltorganisation,World lntellectual,"Dürren, Überschwemmungen und Vertreibungen - das könnten die Auswirkungen des Klimaphänomens El Niño in diesem Jahr in Teilen Afrikas sein, warnt die Weltorganisation für Meteorologie. Sind die Länder darauf vorbereitet?",2026-08-01
investorenpläne,investor plans,"Klare Worte von der Chefin der Deutschen Bahn, Evelyn Palla: In der Führungsebene der Bahn gebe es gravierende Probleme. Die FIFA gibt Investorenpläne auf. Der DW-Nachrichtenüberblick.",2026-08-01
antiukrainische,anti-Ukrainian,In Polen wächst die antiukrainische Stimmung. Die Zahl der Übergriffe gegen Kriegsflüchtlinge aus der Ukraine steigt. Premier Donald Tusk stellt sich gegen die Gewalt und warnt vor der Gefahr aus Russland.,2026-08-01
wetterphänomen,weather phenomenon,"Noch funktioniert die weltweite Versorgung mit Lebensmitteln, ungeachtet der Kriege in der Ukraine und in Nahost. Doch nun kommt ein Wetterphänomen wie El Niño hinzu, das die Situation kippen könnte.",2026-08-01
klimaphänomens,climate phenomenon,"Dürren, Überschwemmungen und Vertreibungen - das könnten die Auswirkungen des Klimaphänomens El Niño in diesem Jahr in Teilen Afrikas sein, warnt die Weltorganisation für Meteorologie. Sind die Länder darauf vorbereitet?",2026-08-01
erfolgsmeldung,Success message,"Die Erfolgsmeldung des US-Präsidenten ist nicht die erste ihrer Art. Bisher hat sich die militant-islamistische Palästinenserorganisation noch immer geweigert, ihr Waffenarsenal tatsächlich aufzugeben.",2026-08-01
vertreibungen,- deportation;,"Dürren, Überschwemmungen und Vertreibungen - das könnten die Auswirkungen des Klimaphänomens El Niño in diesem Jahr in Teilen Afrikas sein, warnt die Weltorganisation für Meteorologie. Sind die Länder darauf vorbereitet?",2026-08-01
führungsebene,C-Level,"Klare Worte von der Chefin der Deutschen Bahn, Evelyn Palla: In der Führungsebene der Bahn gebe es gravierende Probleme. Die FIFA gibt Investorenpläne auf. Der DW-Nachrichtenüberblick.",2026-08-01
pikanterweise,spicy,"Diesmal ist pikanterweise ein Unternehmen betroffen, das für den verantwortungsvollen Umgang mit Künstlicher Intelligenz einstand. Die Attacken seiner KI traten erst im Nachhinein zutage.",2026-08-01
islamistische,islamist,"Die Erfolgsmeldung des US-Präsidenten ist nicht die erste ihrer Art. Bisher hat sich die militant-islamistische Palästinenserorganisation noch immer geweigert, ihr Waffenarsenal tatsächlich aufzugeben.",2026-08-01
waffenarsenal,weapon arsenal,"Die Erfolgsmeldung des US-Präsidenten ist nicht die erste ihrer Art. Bisher hat sich die militant-islamistische Palästinenserorganisation noch immer geweigert, ihr Waffenarsenal tatsächlich aufzugeben.",2026-08-01
meteorologie,Meteorology,"Dürren, Überschwemmungen und Vertreibungen - das könnten die Auswirkungen des Klimaphänomens El Niño in diesem Jahr in Teilen Afrikas sein, warnt die Weltorganisation für Meteorologie. Sind die Länder darauf vorbereitet?",2026-08-01
entschlossen,Decisive,"""Angriff"" auf Spanien: Die Exklave Ceuta in Nordafrika erlebt einen massiven Ansturm von Migranten. Ministerpräsident Pedro Sánchez zeigt sich fest entschlossen, die Lage zu entschärfen.",2026-08-01
papiertiger,paper tiger,"Was von manchen als Schutz für die Jugend gefeiert wurde, entpuppt sich als Papiertiger: Minderjährige können über die neuen Regeln nur lachen - und umgehen sie spielend.",2026-08-01
entschärfen,deactivate (interior monitor),"""Angriff"" auf Spanien: Die Exklave Ceuta in Nordafrika erlebt einen massiven Ansturm von Migranten. Ministerpräsident Pedro Sánchez zeigt sich fest entschlossen, die Lage zu entschärfen.",2026-08-01
ungeachtet,Notwithstanding,"Noch funktioniert die weltweite Versorgung mit Lebensmitteln, ungeachtet der Kriege in der Ukraine und in Nahost. Doch nun kommt ein Wetterphänomen wie El Niño hinzu, das die Situation kippen könnte.",2026-08-01
nordafrika,Northern Africa,"""Angriff"" auf Spanien: Die Exklave Ceuta in Nordafrika erlebt einen massiven Ansturm von Migranten. Ministerpräsident Pedro Sánchez zeigt sich fest entschlossen, die Lage zu entschärfen.",2026-08-01
