German,English,Context,Date
bundesaußenminister,federal Foreign Minister,Bundesaußenminister Wadephul trifft an diesem Montag in Washington seinen Amtskollegen Rubio. Ein Thema ist die Ukraine. Die WHO sieht Europa von der Erderwärmung besonders betroffen. Der DW-Nachrichtenüberblick.,2026-06-29
schwierigkeiten,Difficulties,Ukrainische Gegenangriffe bringen Russland zunehmend in Bedrängnis. Sogar der russische Präsident gibt mittlerweile Schwierigkeiten zu. Gleichwohl zeigt sich Wladimir Putin weiterhin siegessicher.,2026-06-29
handelsschiff,merchantman,Bei einem US-Angriff auf ein Handelsschiff im Golf von Oman im Juni starben drei indische Seeleute. Die DW sprach mit der Familie eines der Opfer.,2026-06-29
siegessicher,surefooted,Ukrainische Gegenangriffe bringen Russland zunehmend in Bedrängnis. Sogar der russische Präsident gibt mittlerweile Schwierigkeiten zu. Gleichwohl zeigt sich Wladimir Putin weiterhin siegessicher.,2026-06-29
amtskollegen,colleagues in office,Bundesaußenminister Wadephul trifft an diesem Montag in Washington seinen Amtskollegen Rubio. Ein Thema ist die Ukraine. Die WHO sieht Europa von der Erderwärmung besonders betroffen. Der DW-Nachrichtenüberblick.,2026-06-29
protestieren,protest,Tausende Menschen protestieren in Tirana erneut gegen ein umstrittenes Luxusresort mit Trump-Bezug. Ihre Forderung: Rücktritt von Albaniens Ministerpräsident Edi Rama und Stopp des Projekts.,2026-06-29
umstrittenes,controversial,Tausende Menschen protestieren in Tirana erneut gegen ein umstrittenes Luxusresort mit Trump-Bezug. Ihre Forderung: Rücktritt von Albaniens Ministerpräsident Edi Rama und Stopp des Projekts.,2026-06-29
nordafrikas,north Africa,"Frauen erben in vielen Ländern Nordafrikas und Nahosts noch immer weniger als Männer. Gibt es Hoffnung auf Reformen, die mehr Gleichberechtigung bringen?",2026-06-29
luxusresort,Luxusresort.,Tausende Menschen protestieren in Tirana erneut gegen ein umstrittenes Luxusresort mit Trump-Bezug. Ihre Forderung: Rücktritt von Albaniens Ministerpräsident Edi Rama und Stopp des Projekts.,2026-06-29
bedrängnis,Predicament,Ukrainische Gegenangriffe bringen Russland zunehmend in Bedrängnis. Sogar der russische Präsident gibt mittlerweile Schwierigkeiten zu. Gleichwohl zeigt sich Wladimir Putin weiterhin siegessicher.,2026-06-29
gleichwohl,Be that as it may.,Ukrainische Gegenangriffe bringen Russland zunehmend in Bedrängnis. Sogar der russische Präsident gibt mittlerweile Schwierigkeiten zu. Gleichwohl zeigt sich Wladimir Putin weiterhin siegessicher.,2026-06-29
höchstwert,Höchstwert,"Samstag 41,5 Grad, Sonntag ein neuer Höchstwert mit 41,7 Grad in Ost-Brandenburg: Die Deutschen leiden unter den hohen Temperaturen, die anderswo Alltag sind.",2026-06-29
forderung,.,Tausende Menschen protestieren in Tirana erneut gegen ein umstrittenes Luxusresort mit Trump-Bezug. Ihre Forderung: Rücktritt von Albaniens Ministerpräsident Edi Rama und Stopp des Projekts.,2026-06-29
albaniens,albanians,Tausende Menschen protestieren in Tirana erneut gegen ein umstrittenes Luxusresort mit Trump-Bezug. Ihre Forderung: Rücktritt von Albaniens Ministerpräsident Edi Rama und Stopp des Projekts.,2026-06-29
wadephul,wadephul,Bundesaußenminister Wadephul trifft an diesem Montag in Washington seinen Amtskollegen Rubio. Ein Thema ist die Ukraine. Die WHO sieht Europa von der Erderwärmung besonders betroffen. Der DW-Nachrichtenüberblick.,2026-06-29
anderswo,"elsewhere,","Samstag 41,5 Grad, Sonntag ein neuer Höchstwert mit 41,7 Grad in Ost-Brandenburg: Die Deutschen leiden unter den hohen Temperaturen, die anderswo Alltag sind.",2026-06-29
projekts,project,Tausende Menschen protestieren in Tirana erneut gegen ein umstrittenes Luxusresort mit Trump-Bezug. Ihre Forderung: Rücktritt von Albaniens Ministerpräsident Edi Rama und Stopp des Projekts.,2026-06-29
schärfer,Sharpener,"Es fliegen wieder Raketen und Drohnen, der Ton wird schärfer. Der Iran droht mit Abbruch der Verhandlungen, die USA mit Auslöschung des Iran.",2026-06-29
indische,indian,Bei einem US-Angriff auf ein Handelsschiff im Golf von Oman im Juni starben drei indische Seeleute. Die DW sprach mit der Familie eines der Opfer.,2026-06-29
seeleute,Seamen,Bei einem US-Angriff auf ein Handelsschiff im Golf von Oman im Juni starben drei indische Seeleute. Die DW sprach mit der Familie eines der Opfer.,2026-06-29
