German,English,Context,Date
scheinhinrichtungen,mock executions,"Verhaftungen, Folter, Scheinhinrichtungen - im Schatten des Iran-Kriegs wächst der Druck auf Bahai-Gläubige im Land der Mullahs.",2026-07-05
italienischen,italian,Papst Leo XIV. hat auf der italienischen Insel Lampedusa der im Mittelmeer ums Leben gekommenen Flüchtlinge und Migranten gedacht. Gleichzeitig fordert er eine neue Strategie der EU für Migration.,2026-07-05
erdölterminal,petroleum terminal,Die Ukraine hat nach russischen Angaben bei einem Drohnenangriff auf Sankt Petersburg ein Erdölterminal getroffen. Russlands will seinerseits eine wichtige Stadt in der Ostukraine eingenommen haben. Kyjiw dementiert.,2026-07-05
unvollendete,unfinished,Der britische Premierminister Keir Starmer versprach 2024 eine neue Partnerschaft zwischen Großbritannien und Afrika. Zwei Jahre später hinterlässt seine Regierung unvollendete Ambitionen und gekürzte Hilfsgelder.,2026-07-05
unterstützer,Supporter,Keir Starmer war fester Teil der politischen Ukraine-Unterstützer. Was erwartet seinen Nachfolger und was darf man von ihm erwarten?,2026-07-05
verhaftungen,arrests,"Verhaftungen, Folter, Scheinhinrichtungen - im Schatten des Iran-Kriegs wächst der Druck auf Bahai-Gläubige im Land der Mullahs.",2026-07-05
schwindender,dwindling,"Anderthalb Wochen nach den schweren Erdbeben in Venezuela steigt die Zahl der geborgenen Toten weiter. Die Suche nach Verschütteten läuft trotz schwindender Hoffnung, zugleich wächst die Kritik an der Regierung.",2026-07-05
hinterlässt,leaves behind,Der britische Premierminister Keir Starmer versprach 2024 eine neue Partnerschaft zwischen Großbritannien und Afrika. Zwei Jahre später hinterlässt seine Regierung unvollendete Ambitionen und gekürzte Hilfsgelder.,2026-07-05
hilfsgelder,aid funds,Der britische Premierminister Keir Starmer versprach 2024 eine neue Partnerschaft zwischen Großbritannien und Afrika. Zwei Jahre später hinterlässt seine Regierung unvollendete Ambitionen und gekürzte Hilfsgelder.,2026-07-05
seinerseits,on its part,Die Ukraine hat nach russischen Angaben bei einem Drohnenangriff auf Sankt Petersburg ein Erdölterminal getroffen. Russlands will seinerseits eine wichtige Stadt in der Ostukraine eingenommen haben. Kyjiw dementiert.,2026-07-05
eingenommen,"(0.49, 0.69)",Die Ukraine hat nach russischen Angaben bei einem Drohnenangriff auf Sankt Petersburg ein Erdölterminal getroffen. Russlands will seinerseits eine wichtige Stadt in der Ostukraine eingenommen haben. Kyjiw dementiert.,2026-07-05
kernfusion,Fusion reaction,"Global arbeiten viele Unternehmen daran, eine ersten Reaktor für Kernfusion zu bauen, der sich wirtschaftlich betreiben lässt. Auch deutsche Startups sind im Rennen, unterstützt von Konzernen und privaten Investoren.",2026-07-05
anderthalb,one and a half,"Anderthalb Wochen nach den schweren Erdbeben in Venezuela steigt die Zahl der geborgenen Toten weiter. Die Suche nach Verschütteten läuft trotz schwindender Hoffnung, zugleich wächst die Kritik an der Regierung.",2026-07-05
geborgenen,salvaged,"Anderthalb Wochen nach den schweren Erdbeben in Venezuela steigt die Zahl der geborgenen Toten weiter. Die Suche nach Verschütteten läuft trotz schwindender Hoffnung, zugleich wächst die Kritik an der Regierung.",2026-07-05
gekommenen,come,Papst Leo XIV. hat auf der italienischen Insel Lampedusa der im Mittelmeer ums Leben gekommenen Flüchtlinge und Migranten gedacht. Gleichzeitig fordert er eine neue Strategie der EU für Migration.,2026-07-05
petersburg,Petersburg,Die Ukraine hat nach russischen Angaben bei einem Drohnenangriff auf Sankt Petersburg ein Erdölterminal getroffen. Russlands will seinerseits eine wichtige Stadt in der Ostukraine eingenommen haben. Kyjiw dementiert.,2026-07-05
ostukraine,eastern Ukraine,Die Ukraine hat nach russischen Angaben bei einem Drohnenangriff auf Sankt Petersburg ein Erdölterminal getroffen. Russlands will seinerseits eine wichtige Stadt in der Ostukraine eingenommen haben. Kyjiw dementiert.,2026-07-05
versprach,promised.,Der britische Premierminister Keir Starmer versprach 2024 eine neue Partnerschaft zwischen Großbritannien und Afrika. Zwei Jahre später hinterlässt seine Regierung unvollendete Ambitionen und gekürzte Hilfsgelder.,2026-07-05
betreiben,operate,"Global arbeiten viele Unternehmen daran, eine ersten Reaktor für Kernfusion zu bauen, der sich wirtschaftlich betreiben lässt. Auch deutsche Startups sind im Rennen, unterstützt von Konzernen und privaten Investoren.",2026-07-05
konzernen,corporations,"Global arbeiten viele Unternehmen daran, eine ersten Reaktor für Kernfusion zu bauen, der sich wirtschaftlich betreiben lässt. Auch deutsche Startups sind im Rennen, unterstützt von Konzernen und privaten Investoren.",2026-07-05
lampedusa,Lampedusa,Papst Leo XIV. hat auf der italienischen Insel Lampedusa der im Mittelmeer ums Leben gekommenen Flüchtlinge und Migranten gedacht. Gleichzeitig fordert er eine neue Strategie der EU für Migration.,2026-07-05
