German,English,Context,Date
identifikationsfigur,identification figure,"Reza Pahlavi galt als ""Game-Changer"" im Iran-Krieg und Identifikationsfigur der Opposition. Jetzt scheint er nur noch ein nützliches Mittel für mehr Druck auf den Iran zu sein.",2026-08-09
regierungsvertreter,GOVERNMENT RELATION REPRESENTATIVE,"Der Sohn des letzten Schahs des Iran, Reza Pahlavi, befürwortet die Angriffe der USA und Israels auf sein Heimatland. Deutsche Regierungsvertreter gehen ihm beim Berlin-Besuch aus dem Weg.",2026-08-09
sonntagsfahrverbot,sunday ban on transport,"Weil die italienische Regierung hart bleibt, kontrolliert jetzt auch Spanien Einreisende aus Italien. Das Sonntagsfahrverbot für LKW wird in Teilen Deutschlands gelockert. Der DW-Nachrichtenüberblick.",2026-08-09
republikanerinnen,republican women,Der Ex-Privatanwalt von Präsident Donald Trump nimmt die vorgeschriebene Hürde in der Kongresskammer nur knapp. Auch zwei Republikanerinnen verweigern ihm ihre Stimme.,2026-08-09
weltraummissionen,space missions,"Keine Freunde, keine Familie - dafür aber fünf Kollegen rund um die Uhr: Das war die Konstellation, in der die Freiwilligen dabei halfen, wichtige Erkenntnisse für lange Weltraummissionen zu gewinnen.",2026-08-09
rechtsgerichtete,People's Party of Republicans and Conservatives,"In Kolumbien hat der rechtsgerichtete Politiker Abelardo de la Espriella das Präsidentenamt übernommen. In einer Ansprache kündigte er an, wieder ""Ordnung"" in das südamerikanische Land zu bringen.",2026-08-09
südamerikanische,south American,"In Kolumbien hat der rechtsgerichtete Politiker Abelardo de la Espriella das Präsidentenamt übernommen. In einer Ansprache kündigte er an, wieder ""Ordnung"" in das südamerikanische Land zu bringen.",2026-08-09
vorgeschriebene,prescribed,Der Ex-Privatanwalt von Präsident Donald Trump nimmt die vorgeschriebene Hürde in der Kongresskammer nur knapp. Auch zwei Republikanerinnen verweigern ihm ihre Stimme.,2026-08-09
kongresskammer,congress Chamber,Der Ex-Privatanwalt von Präsident Donald Trump nimmt die vorgeschriebene Hürde in der Kongresskammer nur knapp. Auch zwei Republikanerinnen verweigern ihm ihre Stimme.,2026-08-09
konstellation,Constellation,"Keine Freunde, keine Familie - dafür aber fünf Kollegen rund um die Uhr: Das war die Konstellation, in der die Freiwilligen dabei halfen, wichtige Erkenntnisse für lange Weltraummissionen zu gewinnen.",2026-08-09
privatanwalt,private attorney,Der Ex-Privatanwalt von Präsident Donald Trump nimmt die vorgeschriebene Hürde in der Kongresskammer nur knapp. Auch zwei Republikanerinnen verweigern ihm ihre Stimme.,2026-08-09
freiwilligen,volunteer,"Keine Freunde, keine Familie - dafür aber fünf Kollegen rund um die Uhr: Das war die Konstellation, in der die Freiwilligen dabei halfen, wichtige Erkenntnisse für lange Weltraummissionen zu gewinnen.",2026-08-09
erkenntnisse,Learnings,"Keine Freunde, keine Familie - dafür aber fünf Kollegen rund um die Uhr: Das war die Konstellation, in der die Freiwilligen dabei halfen, wichtige Erkenntnisse für lange Weltraummissionen zu gewinnen.",2026-08-09
kontrolliert,checked,"Weil die italienische Regierung hart bleibt, kontrolliert jetzt auch Spanien Einreisende aus Italien. Das Sonntagsfahrverbot für LKW wird in Teilen Deutschlands gelockert. Der DW-Nachrichtenüberblick.",2026-08-09
einreisende,Who is checking in?,"Weil die italienische Regierung hart bleibt, kontrolliert jetzt auch Spanien Einreisende aus Italien. Das Sonntagsfahrverbot für LKW wird in Teilen Deutschlands gelockert. Der DW-Nachrichtenüberblick.",2026-08-09
nützliches,Useful info,"Reza Pahlavi galt als ""Game-Changer"" im Iran-Krieg und Identifikationsfigur der Opposition. Jetzt scheint er nur noch ein nützliches Mittel für mehr Druck auf den Iran zu sein.",2026-08-09
ansprache,approach,"In Kolumbien hat der rechtsgerichtete Politiker Abelardo de la Espriella das Präsidentenamt übernommen. In einer Ansprache kündigte er an, wieder ""Ordnung"" in das südamerikanische Land zu bringen.",2026-08-09
