German,English,Context,Date
bundeswehrbeteiligung,federal Armed Forces Participation,"Bringt die Vereinbarung zwischen den USA und dem Iran wirklich Frieden an den Golf? Wenn ja, könnte der Bundestag schon nächste Woche über eine Bundeswehrbeteiligung in der Straße von Hormus abstimmen.",2026-06-16
industrieinteressen,industry interests,Das Aus für den Kampfjet FCAS und die Krise beim Kampfpanzer MGCS zeigen das Dilemma europäischer Rüstungspolitik: Deutsche und französische Industrieinteressen wiegen offenbar schwerer als eine gemeinsame Verteidigung.,2026-06-16
aussichtsreicher,more promising,Der Demokrat Gavin Newsom gilt als aussichtsreicher Kandidat für das Rennen um die nächste US-Präsidentschaft. Nun ermittelt die Justiz gegen den Gouverneur von Kalifornien und dessen Familie.,2026-06-16
rüstungspolitik,ARMAMENTS,Das Aus für den Kampfjet FCAS und die Krise beim Kampfpanzer MGCS zeigen das Dilemma europäischer Rüstungspolitik: Deutsche und französische Industrieinteressen wiegen offenbar schwerer als eine gemeinsame Verteidigung.,2026-06-16
präsidentschaft,The Presidency,Der Demokrat Gavin Newsom gilt als aussichtsreicher Kandidat für das Rennen um die nächste US-Präsidentschaft. Nun ermittelt die Justiz gegen den Gouverneur von Kalifornien und dessen Familie.,2026-06-16
militärdiktatur,Military dictatorship,"Taty Almeida galt als prägende Figur der Bewegung ""Madres de Plaza de Mayo"" in Buenos Aires. Sie kämpfte gegen die Verbrechen der Militärdiktatur in Argentinien und für eine strafrechtliche Verfolgung von Tätern.",2026-06-16
strafrechtliche,criminal,"Taty Almeida galt als prägende Figur der Bewegung ""Madres de Plaza de Mayo"" in Buenos Aires. Sie kämpfte gegen die Verbrechen der Militärdiktatur in Argentinien und für eine strafrechtliche Verfolgung von Tätern.",2026-06-16
voranbringen,Your Business.,Eine Maschine der U. S. Air Force ist kurz nach dem Start verunglückt. Die G7-Staaten wollen die Verhandlungen in Sachen Ukraine voranbringen. Der DW-Nachrichtenüberblick.,2026-06-16
überraschen,surprise,"Einige der Beziehungen überraschen. Wer hätte zum Beispiel gedacht, wie schlecht es zwischen Bundeskanzler Merz und Frankreichs Präsident Macron laufen würde - und wie gut mit Italiens Ministerpräsidentin Meloni?",2026-06-16
kampfpanzer,Main Battle Tank,Das Aus für den Kampfjet FCAS und die Krise beim Kampfpanzer MGCS zeigen das Dilemma europäischer Rüstungspolitik: Deutsche und französische Industrieinteressen wiegen offenbar schwerer als eine gemeinsame Verteidigung.,2026-06-16
verunglückt,accident,Eine Maschine der U. S. Air Force ist kurz nach dem Start verunglückt. Die G7-Staaten wollen die Verhandlungen in Sachen Ukraine voranbringen. Der DW-Nachrichtenüberblick.,2026-06-16
unsichtbare,Hidden,"Meta sammelt Daten auch außerhalb der eigenen Plattformen Facebook, Instagram oder Whatsapp. Dabei helfen unsichtbare Business Tools auf Meta-fremden Seiten. Nun urteilen Gerichte, ob das gegen den Datenschutz verstößt.",2026-06-16
datenschutz,data protection,"Meta sammelt Daten auch außerhalb der eigenen Plattformen Facebook, Instagram oder Whatsapp. Dabei helfen unsichtbare Business Tools auf Meta-fremden Seiten. Nun urteilen Gerichte, ob das gegen den Datenschutz verstößt.",2026-06-16
gouverneur,Governor,Der Demokrat Gavin Newsom gilt als aussichtsreicher Kandidat für das Rennen um die nächste US-Präsidentschaft. Nun ermittelt die Justiz gegen den Gouverneur von Kalifornien und dessen Familie.,2026-06-16
abstimmen,Vote!,"Bringt die Vereinbarung zwischen den USA und dem Iran wirklich Frieden an den Golf? Wenn ja, könnte der Bundestag schon nächste Woche über eine Bundeswehrbeteiligung in der Straße von Hormus abstimmen.",2026-06-16
schwerer,severe,Das Aus für den Kampfjet FCAS und die Krise beim Kampfpanzer MGCS zeigen das Dilemma europäischer Rüstungspolitik: Deutsche und französische Industrieinteressen wiegen offenbar schwerer als eine gemeinsame Verteidigung.,2026-06-16
demokrat,democrat,Der Demokrat Gavin Newsom gilt als aussichtsreicher Kandidat für das Rennen um die nächste US-Präsidentschaft. Nun ermittelt die Justiz gegen den Gouverneur von Kalifornien und dessen Familie.,2026-06-16
kandidat,“Candidate”,Der Demokrat Gavin Newsom gilt als aussichtsreicher Kandidat für das Rennen um die nächste US-Präsidentschaft. Nun ermittelt die Justiz gegen den Gouverneur von Kalifornien und dessen Familie.,2026-06-16
maschine,machine,Eine Maschine der U. S. Air Force ist kurz nach dem Start verunglückt. Die G7-Staaten wollen die Verhandlungen in Sachen Ukraine voranbringen. Der DW-Nachrichtenüberblick.,2026-06-16
prägende,formative,"Taty Almeida galt als prägende Figur der Bewegung ""Madres de Plaza de Mayo"" in Buenos Aires. Sie kämpfte gegen die Verbrechen der Militärdiktatur in Argentinien und für eine strafrechtliche Verfolgung von Tätern.",2026-06-16
bewegung,Movement,"Taty Almeida galt als prägende Figur der Bewegung ""Madres de Plaza de Mayo"" in Buenos Aires. Sie kämpfte gegen die Verbrechen der Militärdiktatur in Argentinien und für eine strafrechtliche Verfolgung von Tätern.",2026-06-16
whatsapp,WhatsApp,"Meta sammelt Daten auch außerhalb der eigenen Plattformen Facebook, Instagram oder Whatsapp. Dabei helfen unsichtbare Business Tools auf Meta-fremden Seiten. Nun urteilen Gerichte, ob das gegen den Datenschutz verstößt.",2026-06-16
