German,English,Context,Date
konfrontationskurs,a confrontational course,Nach der mutmaßlichen Amokfahrt in Leipzig kommt der Fahrer heute vor den Haftrichter. Die USA und der Iran bleiben auf Konfrontationskurs. Der DW-Nachrichtenüberblick.,2026-05-05
kreuzfahrtschiff,Cruise ship,"Drei Menschen starben auf einem Kreuzfahrtschiff im Atlantik, mutmaßlich am Hantavirus. Bei einem Toten konnte die Krankheit bereits nachgewiesen werden. Was sind die Symptome des Hantavirus und wie steckt man sich an?",2026-05-05
rechtsnationalen,right-wing nationalists,Jean-Luc Mélenchon wird 2027 zum vierten Mal antreten. Der Chef der Linkspartei sieht den rechtsnationalen Rassemblement National als Hauptgegner - doch es droht auch Konkurrenz aus dem linken Lager.,2026-05-05
traditionsverein,tradition club,Der Traditionsverein steigt nach drei Jahren wieder in die 1. Bundesliga auf. Bayern München patzt gegen den Tabellenletzten. Und drei Teams schaffen vorzeitig den Klassenerhalt.,2026-05-05
tabellenletzten,last in the table,Der Traditionsverein steigt nach drei Jahren wieder in die 1. Bundesliga auf. Bayern München patzt gegen den Tabellenletzten. Und drei Teams schaffen vorzeitig den Klassenerhalt.,2026-05-05
antisemitismus,Anti-Semitism,"Nach dem tödlichen Angriff auf eine Chanukka-Feier am Bondi Beach untersucht eine australische Kommission den zunehmenden Antisemitismus im Land. Jüdische Vertreter warnen vor einer realen, wachsenden Gefahr.",2026-05-05
klassenerhalt,Avoid relegation,Der Traditionsverein steigt nach drei Jahren wieder in die 1. Bundesliga auf. Bayern München patzt gegen den Tabellenletzten. Und drei Teams schaffen vorzeitig den Klassenerhalt.,2026-05-05
kriegsgefahr,danger of war,"Wird das von US-Präsident Trump angekündigte ""Projekt Freiheit"" den Schiffsstau in der Straße von Hormus auflösen? Oder im Gegenteil, vergrößert es die Kriegsgefahr? Fragen und Antworten.",2026-05-05
nachgewiesen,.,"Drei Menschen starben auf einem Kreuzfahrtschiff im Atlantik, mutmaßlich am Hantavirus. Bei einem Toten konnte die Krankheit bereits nachgewiesen werden. Was sind die Symptome des Hantavirus und wie steckt man sich an?",2026-05-05
australische,Australian,"Nach dem tödlichen Angriff auf eine Chanukka-Feier am Bondi Beach untersucht eine australische Kommission den zunehmenden Antisemitismus im Land. Jüdische Vertreter warnen vor einer realen, wachsenden Gefahr.",2026-05-05
schiffsstau,ship congestion,"Wird das von US-Präsident Trump angekündigte ""Projekt Freiheit"" den Schiffsstau in der Straße von Hormus auflösen? Oder im Gegenteil, vergrößert es die Kriegsgefahr? Fragen und Antworten.",2026-05-05
haftrichter,adhesive funnel,Nach der mutmaßlichen Amokfahrt in Leipzig kommt der Fahrer heute vor den Haftrichter. Die USA und der Iran bleiben auf Konfrontationskurs. Der DW-Nachrichtenüberblick.,2026-05-05
hauptgegner,main opponent,Jean-Luc Mélenchon wird 2027 zum vierten Mal antreten. Der Chef der Linkspartei sieht den rechtsnationalen Rassemblement National als Hauptgegner - doch es droht auch Konkurrenz aus dem linken Lager.,2026-05-05
gefährliche,-h,Die Reise auf dem Kreuzfahrtschiff MV Hondius im Atlantik endete für drei Menschen tödlich. Ursache ist möglicherweise das gefährliche Hantavirus. Die WHO untersucht den Vorfall.,2026-05-05
vergrößert,Increased,"Wird das von US-Präsident Trump angekündigte ""Projekt Freiheit"" den Schiffsstau in der Straße von Hormus auflösen? Oder im Gegenteil, vergrößert es die Kriegsgefahr? Fragen und Antworten.",2026-05-05
hantavirus,344 HANTANVIRUS,"Drei Menschen starben auf einem Kreuzfahrtschiff im Atlantik, mutmaßlich am Hantavirus. Bei einem Toten konnte die Krankheit bereits nachgewiesen werden. Was sind die Symptome des Hantavirus und wie steckt man sich an?",2026-05-05
untersucht,Probed,"Nach dem tödlichen Angriff auf eine Chanukka-Feier am Bondi Beach untersucht eine australische Kommission den zunehmenden Antisemitismus im Land. Jüdische Vertreter warnen vor einer realen, wachsenden Gefahr.",2026-05-05
gegenteil,Opposite,"Wird das von US-Präsident Trump angekündigte ""Projekt Freiheit"" den Schiffsstau in der Straße von Hormus auflösen? Oder im Gegenteil, vergrößert es die Kriegsgefahr? Fragen und Antworten.",2026-05-05
krankheit,illness,"Drei Menschen starben auf einem Kreuzfahrtschiff im Atlantik, mutmaßlich am Hantavirus. Bei einem Toten konnte die Krankheit bereits nachgewiesen werden. Was sind die Symptome des Hantavirus und wie steckt man sich an?",2026-05-05
amokfahrt,riot drive,Nach der mutmaßlichen Amokfahrt in Leipzig kommt der Fahrer heute vor den Haftrichter. Die USA und der Iran bleiben auf Konfrontationskurs. Der DW-Nachrichtenüberblick.,2026-05-05
barcelona,barcelona,Zwei Tore reichen nicht: Der FC Bayern München hat sich im Halbfinale der Königsklasse gegen den FC Barcelona nicht durchsetzen können. Eine Deutsche steht trotzdem im Finale.,2026-05-05
auflösen,resolve,"Wird das von US-Präsident Trump angekündigte ""Projekt Freiheit"" den Schiffsstau in der Straße von Hormus auflösen? Oder im Gegenteil, vergrößert es die Kriegsgefahr? Fragen und Antworten.",2026-05-05
atlantik,Atlantic,"Drei Menschen starben auf einem Kreuzfahrtschiff im Atlantik, mutmaßlich am Hantavirus. Bei einem Toten konnte die Krankheit bereits nachgewiesen werden. Was sind die Symptome des Hantavirus und wie steckt man sich an?",2026-05-05
symptome,Symptoms,"Drei Menschen starben auf einem Kreuzfahrtschiff im Atlantik, mutmaßlich am Hantavirus. Bei einem Toten konnte die Krankheit bereits nachgewiesen werden. Was sind die Symptome des Hantavirus und wie steckt man sich an?",2026-05-05
programm,Program,"Die deutsche Bildungsministerin Karin Prien reformiert das Programm ""Demokratie leben!"" und löst bei vielen Betroffenen Empörung aus. Schwächt die Christdemokratin den Kampf gegen Rechtsextremismus?",2026-05-05
