German,English,Context,Date
regierungspolitiker,government politicians,Nach der heftigen Niederlage der CDU bei der Wahl in Sachsen-Anhalt zweifeln viele Regierungspolitiker an Bundeskanzler Friedrich Merz. Doch echte Alternativen für den Posten des Regierungschefs gibt es nicht.,2026-09-16
spritpreisdeckel,fuel price cap,"Spritpreisdeckel, Übergewinnsteuer, Tankrabatt? Bundeskanzler Friedrich Merz will die Autofahrer entlasten. Doch wie genau das passieren soll, ist noch unklar.",2026-09-16
ungläubigkeit,Disbelief,"Weit mehr als 40 Prozent für die in Teilen rechtsextreme AfD, Desaster für die Regierungspartei CDU, Tränen und Ungläubigkeit bei den Grünen: Sachsen-Anhalt erlebt einen Wahlabend, der lange nachwirken wird.",2026-09-16
afrikanischer,african,"Mehr als drei Viertel der Opfer waren Kleinbauern, Indigene oder Menschen afrikanischer Abstammung. Häufig ging es um Konflikte um Land und Rohstoffe.",2026-09-16
wunschzettel,Wishlist,"Kanadas Premier Mark Carney ist für seine klare Kante gegenüber US-Präsident Trump bekannt. Nun reist er nach Europa. Auf seinem Wunschzettel: Eine ""einzigartige Allianz"" mit der EU. Wie könnte diese aussehen?",2026-09-16
bestattungen,Funerals,"Bestattungen ohne Leichnam, Dörfer ohne Häuser - Wochen nach der Flut suchen Familien noch immer nach Vermissten. Erste Schätzungen beziffern die Kosten für den Wiederaufbau auf mindestens 4,8 Milliarden US-Dollar.",2026-09-16
ausgeweitet,and expanded to apply to the relevant operations.,Die Huthi haben ihre militärische Kontrolle über die Meerenge Bab al-Mandab ausgeweitet - das trifft vor allem Öl-Exporteur Saudi-Arabien und damit die Weltwirtschaft. Doch auch für Ägypten steht viel auf dem Spiel.,2026-09-16
schätzungen,Appraisals,"Bestattungen ohne Leichnam, Dörfer ohne Häuser - Wochen nach der Flut suchen Familien noch immer nach Vermissten. Erste Schätzungen beziffern die Kosten für den Wiederaufbau auf mindestens 4,8 Milliarden US-Dollar.",2026-09-16
kleinbauern,Small-scale farmers  / peasants,"Mehr als drei Viertel der Opfer waren Kleinbauern, Indigene oder Menschen afrikanischer Abstammung. Häufig ging es um Konflikte um Land und Rohstoffe.",2026-09-16
niederlage,Loss,Nach der heftigen Niederlage der CDU bei der Wahl in Sachsen-Anhalt zweifeln viele Regierungspolitiker an Bundeskanzler Friedrich Merz. Doch echte Alternativen für den Posten des Regierungschefs gibt es nicht.,2026-09-16
nachwirken,after-effect,"Weit mehr als 40 Prozent für die in Teilen rechtsextreme AfD, Desaster für die Regierungspartei CDU, Tränen und Ungläubigkeit bei den Grünen: Sachsen-Anhalt erlebt einen Wahlabend, der lange nachwirken wird.",2026-09-16
abstammung,Parentage,"Mehr als drei Viertel der Opfer waren Kleinbauern, Indigene oder Menschen afrikanischer Abstammung. Häufig ging es um Konflikte um Land und Rohstoffe.",2026-09-16
wahlabend,election night,"Weit mehr als 40 Prozent für die in Teilen rechtsextreme AfD, Desaster für die Regierungspartei CDU, Tränen und Ungläubigkeit bei den Grünen: Sachsen-Anhalt erlebt einen Wahlabend, der lange nachwirken wird.",2026-09-16
exporteur,Exporteur,Die Huthi haben ihre militärische Kontrolle über die Meerenge Bab al-Mandab ausgeweitet - das trifft vor allem Öl-Exporteur Saudi-Arabien und damit die Weltwirtschaft. Doch auch für Ägypten steht viel auf dem Spiel.,2026-09-16
bekannten,known,"Nach mehreren Razzien und Festnahmen bei bekannten LGBTQ-Vereinen in der Türkei hagelt es scharfe Kritik - von Organisationen in der Türkei, aber auch aus Brüssel.",2026-09-16
beziffern,numbers,"Bestattungen ohne Leichnam, Dörfer ohne Häuser - Wochen nach der Flut suchen Familien noch immer nach Vermissten. Erste Schätzungen beziffern die Kosten für den Wiederaufbau auf mindestens 4,8 Milliarden US-Dollar.",2026-09-16
zweifeln,doubt,Nach der heftigen Niederlage der CDU bei der Wahl in Sachsen-Anhalt zweifeln viele Regierungspolitiker an Bundeskanzler Friedrich Merz. Doch echte Alternativen für den Posten des Regierungschefs gibt es nicht.,2026-09-16
gerüchte,A song about rumors,Nach dem CDU-Wahldebakel in Sachsen-Anhalt kamen Gerüchte über eine bevorstehende Ablösung von Bundeskanzler Friedrich Merz auf. CSU-Chef Markus Söder weist sie zurück.,2026-09-16
ablösung,Repayment,Nach dem CDU-Wahldebakel in Sachsen-Anhalt kamen Gerüchte über eine bevorstehende Ablösung von Bundeskanzler Friedrich Merz auf. CSU-Chef Markus Söder weist sie zurück.,2026-09-16
desaster,Desaster,"Weit mehr als 40 Prozent für die in Teilen rechtsextreme AfD, Desaster für die Regierungspartei CDU, Tränen und Ungläubigkeit bei den Grünen: Sachsen-Anhalt erlebt einen Wahlabend, der lange nachwirken wird.",2026-09-16
dobrindt,dobrindt,"Das Bundeskriminalamt präsentiert die Bilanz für das Jahr 2025. Innenminister Dobrindt spricht von einer ""Kokain-Flut"". Die Zahl der Drogen-Toten ist gestiegen.",2026-09-16
vereinen,vereinen.,"Nach mehreren Razzien und Festnahmen bei bekannten LGBTQ-Vereinen in der Türkei hagelt es scharfe Kritik - von Organisationen in der Türkei, aber auch aus Brüssel.",2026-09-16
leichnam,¢ Corpse,"Bestattungen ohne Leichnam, Dörfer ohne Häuser - Wochen nach der Flut suchen Familien noch immer nach Vermissten. Erste Schätzungen beziffern die Kosten für den Wiederaufbau auf mindestens 4,8 Milliarden US-Dollar.",2026-09-16
indigene,Aboriginal,"Mehr als drei Viertel der Opfer waren Kleinbauern, Indigene oder Menschen afrikanischer Abstammung. Häufig ging es um Konflikte um Land und Rohstoffe.",2026-09-16
