German,English,Context,Date
artilleriegeschossen,artillery shells,Zu Beginn von Russlands Vollinvasion rettete Munitions-Nachschub aus Bulgarien die Ukraine: mit Artilleriegeschossen nach Sowjetnorm. Jetzt stellt Sofia seine Rüstungsindustrie auf mehr NATO-Munition um.,2026-04-19
rüstungsindustrie,Defence industry,Zu Beginn von Russlands Vollinvasion rettete Munitions-Nachschub aus Bulgarien die Ukraine: mit Artilleriegeschossen nach Sowjetnorm. Jetzt stellt Sofia seine Rüstungsindustrie auf mehr NATO-Munition um.,2026-04-19
korruptionskampf,fight against corruption,"Ex-Präsident Rumen Radew führt mit neuer Partei die Umfragen an. Zwischen Korruptionskampf, Inflationsangst und pro-russischem Kurs könnte die Wahl Bulgariens Verhältnis zur EU grundlegend verändern.",2026-04-19
haushaltsentwurf,Proposed Budget,"Der bevorstehende Euro-Beitritt und ein umstrittener Haushaltsentwurf sorgen für politische Spannungen in Bulgarien. Präsident Rumen Radev fordert bereits Neuwahlen - und warnt vor einer ""Provokation der Mafia"".",2026-04-19
inflationsangst,Inflationary Angst,"Ex-Präsident Rumen Radew führt mit neuer Partei die Umfragen an. Zwischen Korruptionskampf, Inflationsangst und pro-russischem Kurs könnte die Wahl Bulgariens Verhältnis zur EU grundlegend verändern.",2026-04-19
rüstungsbereich,armaments area,Europa will im Rüstungsbereich unabhängiger von den USA werden. Doch ein geplantes Projekt steht nun möglicherweise vor dem Aus. Grund ist andauerndes europäisches Gezänk.,2026-04-19
selbstbewussten,self-confident,"Brasilien ist Partnerland auf der weltweit größten Industrieschau, mit dem selbstbewussten Motto ""The Industry of today“. Doch nicht nur wirtschaftlich, auch geopolitisch wird das Land für Deutschland immer wichtiger.",2026-04-19
industrieschau,industry show,"Brasilien ist Partnerland auf der weltweit größten Industrieschau, mit dem selbstbewussten Motto ""The Industry of today“. Doch nicht nur wirtschaftlich, auch geopolitisch wird das Land für Deutschland immer wichtiger.",2026-04-19
bevorstehende,upcoming,"Der bevorstehende Euro-Beitritt und ein umstrittener Haushaltsentwurf sorgen für politische Spannungen in Bulgarien. Präsident Rumen Radev fordert bereits Neuwahlen - und warnt vor einer ""Provokation der Mafia"".",2026-04-19
zurückhaltend,shy,Der im ersten Amtsjahr zunächst zurückhaltend wirkende Papst setzt nun auf deutliche Töne: Nach Kritik an Donald Trump richtet Leo XIV. sein Augenmerk auf die Produkte von Tech-Giganten.,2026-04-19
