German,English,Context,Date
militärmaschinen,military machinery,"Der Abschuss mehrerer US-Militärmaschinen durch iranische Streitkräfte ist ein herber Rückschlag für die USA. Nun droht US-Präsident Donald Trump dem Iran damit, dass dort demnächst die Hölle losbrechen wird.",2026-04-05
friedensbewegung,Peace movement,Deutschlands Friedensbewegung begibt sich auf die traditionellen Ostermärsche. Werden in diesem Jahr wegen der Kriege im Iran und der Ukraine mehr Menschen auf die Straße gehen?,2026-04-05
militäreinsatz,military operation,"Nach Angaben aus Washington lief die Bergung im Iran unter höchstem Risiko und mit massivem Militäreinsatz. Berichte sprechen von Gefechten vor Ort, während beide Seiten ihre Drohungen weiter verschärfen.",2026-04-05
gegenangriffen,counterattacks,Russlands Attacken auf die Ukraine lassen nicht nach. Die wehrt sich mit Gegenangriffen - teils weit im russischen Hinterland. Es gibt tote und verletzte Zivilisten auf beiden Seiten.,2026-04-05
traditionellen,Traditional,Deutschlands Friedensbewegung begibt sich auf die traditionellen Ostermärsche. Werden in diesem Jahr wegen der Kriege im Iran und der Ukraine mehr Menschen auf die Straße gehen?,2026-04-05
abgeschossen,shot down,Seit Beginn des russischen Angriffskriegs wurden in keinem Monat mehr Angriffe auf die Ukraine gezählt als im März. Der Iran hat zum ersten Mal einen Kampfjet der USA abgeschossen. Das Wichtigste in Kürze.,2026-04-05
ostermärsche,easter marches,Deutschlands Friedensbewegung begibt sich auf die traditionellen Ostermärsche. Werden in diesem Jahr wegen der Kriege im Iran und der Ukraine mehr Menschen auf die Straße gehen?,2026-04-05
amalfiküste,The Amalfi Coast,"Roberto Mazzarella war seit Januar vergangenen Jahres auf der Flucht. Er wurde wegen Mordes gesucht. Wie jetzt herauskam ""versteckte"" er sich an Italiens mondäner Amalfiküste.",2026-04-05
rückschlag,Setback,"Der Abschuss mehrerer US-Militärmaschinen durch iranische Streitkräfte ist ein herber Rückschlag für die USA. Nun droht US-Präsident Donald Trump dem Iran damit, dass dort demnächst die Hölle losbrechen wird.",2026-04-05
losbrechen,breakaway,"Der Abschuss mehrerer US-Militärmaschinen durch iranische Streitkräfte ist ein herber Rückschlag für die USA. Nun droht US-Präsident Donald Trump dem Iran damit, dass dort demnächst die Hölle losbrechen wird.",2026-04-05
mazzarella,mazzarella,"Roberto Mazzarella war seit Januar vergangenen Jahres auf der Flucht. Er wurde wegen Mordes gesucht. Wie jetzt herauskam ""versteckte"" er sich an Italiens mondäner Amalfiküste.",2026-04-05
versteckte,hidden,"Roberto Mazzarella war seit Januar vergangenen Jahres auf der Flucht. Er wurde wegen Mordes gesucht. Wie jetzt herauskam ""versteckte"" er sich an Italiens mondäner Amalfiküste.",2026-04-05
hinterland,Hinterland,Russlands Attacken auf die Ukraine lassen nicht nach. Die wehrt sich mit Gegenangriffen - teils weit im russischen Hinterland. Es gibt tote und verletzte Zivilisten auf beiden Seiten.,2026-04-05
zivilisten,in their possession.,Russlands Attacken auf die Ukraine lassen nicht nach. Die wehrt sich mit Gegenangriffen - teils weit im russischen Hinterland. Es gibt tote und verletzte Zivilisten auf beiden Seiten.,2026-04-05
besonderen,special,Halbwegs auf dem Weg zum Mond haben die vier Astronauten einen besonderen Blick auf die Erde. Sie schicken den Bewohnern Fotos und ein Kompliment.,2026-04-05
kompliment,kompliment!,Halbwegs auf dem Weg zum Mond haben die vier Astronauten einen besonderen Blick auf die Erde. Sie schicken den Bewohnern Fotos und ein Kompliment.,2026-04-05
gefechten,battles,"Nach Angaben aus Washington lief die Bergung im Iran unter höchstem Risiko und mit massivem Militäreinsatz. Berichte sprechen von Gefechten vor Ort, während beide Seiten ihre Drohungen weiter verschärfen.",2026-04-05
demnächst,coming soon,"Der Abschuss mehrerer US-Militärmaschinen durch iranische Streitkräfte ist ein herber Rückschlag für die USA. Nun droht US-Präsident Donald Trump dem Iran damit, dass dort demnächst die Hölle losbrechen wird.",2026-04-05
herauskam,came out,"Roberto Mazzarella war seit Januar vergangenen Jahres auf der Flucht. Er wurde wegen Mordes gesucht. Wie jetzt herauskam ""versteckte"" er sich an Italiens mondäner Amalfiküste.",2026-04-05
bewohnern,residents,Halbwegs auf dem Weg zum Mond haben die vier Astronauten einen besonderen Blick auf die Erde. Sie schicken den Bewohnern Fotos und ein Kompliment.,2026-04-05
höchstem,highest,"Nach Angaben aus Washington lief die Bergung im Iran unter höchstem Risiko und mit massivem Militäreinsatz. Berichte sprechen von Gefechten vor Ort, während beide Seiten ihre Drohungen weiter verschärfen.",2026-04-05
massivem,massive,"Nach Angaben aus Washington lief die Bergung im Iran unter höchstem Risiko und mit massivem Militäreinsatz. Berichte sprechen von Gefechten vor Ort, während beide Seiten ihre Drohungen weiter verschärfen.",2026-04-05
berichte,Reports,"Nach Angaben aus Washington lief die Bergung im Iran unter höchstem Risiko und mit massivem Militäreinsatz. Berichte sprechen von Gefechten vor Ort, während beide Seiten ihre Drohungen weiter verschärfen.",2026-04-05
