German,English,Context,Date
menschenrechtslage,human rights situation,Amnesty International zieht eine düstere Bilanz der Menschenrechtslage weltweit. Und ruft zur Verteidigung der Weltordnung auf.,2026-04-21
expertenkommission,Think tank,Eine deutsche Expertenkommission sieht gravierende Defizite beim Schutz von Kindern im Internet. Neben Suchtgefahren rücken familiäre Faktoren in den Fokus. Gefordert ist ein umfassender Ansatz.,2026-04-21
völkerrechtsbruch,breach of international law,"Wenn Völkerrechtsbruch folgenlos bleibt, erodiert das Recht und der Stärkere setzt sich durch. Expertinnen sehen das Vorgehen der USA im Iran kritisch, die deutsche Reaktion darauf ebenfalls.",2026-04-21
zweitplatzierter,Runner Up,"Auch eine Woche nach der Abstimmung in Peru ist unklar, wer als Zweitplatzierter in die Stichwahl um das Präsidentenamt einzieht. Im Raum steht das Wort Wahlbetrug.",2026-04-21
hackerangriffen,hacker attacks,"Die ""Wayback Machine"" - Hüterin der digitalen Erinnerung - kämpft ums Überleben. Nach Hackerangriffen und Urheberrechts-Klagen verweigern immer mehr Medienhäuser dem Web-Archiv die Archivierung ihrer Inhalte.",2026-04-21
präsidentenamt,office of president,"Auch eine Woche nach der Abstimmung in Peru ist unklar, wer als Zweitplatzierter in die Stichwahl um das Präsidentenamt einzieht. Im Raum steht das Wort Wahlbetrug.",2026-04-21
staatsbürgerin,Citizen,Eine deutsche Staatsbürgerin soll in Russland kurz vor einem Anschlag gestanden haben. Sie wurde im Süden des Landes zusammen mit einem weiteren Verdächtigen gefasst.,2026-04-21
suchtgefahren,risk of addiction,Eine deutsche Expertenkommission sieht gravierende Defizite beim Schutz von Kindern im Internet. Neben Suchtgefahren rücken familiäre Faktoren in den Fokus. Gefordert ist ein umfassender Ansatz.,2026-04-21
urheberrechts,copyright,"Die ""Wayback Machine"" - Hüterin der digitalen Erinnerung - kämpft ums Überleben. Nach Hackerangriffen und Urheberrechts-Klagen verweigern immer mehr Medienhäuser dem Web-Archiv die Archivierung ihrer Inhalte.",2026-04-21
verteidigung,Defending,Amnesty International zieht eine düstere Bilanz der Menschenrechtslage weltweit. Und ruft zur Verteidigung der Weltordnung auf.,2026-04-21
medienhäuser,Media houses,"Die ""Wayback Machine"" - Hüterin der digitalen Erinnerung - kämpft ums Überleben. Nach Hackerangriffen und Urheberrechts-Klagen verweigern immer mehr Medienhäuser dem Web-Archiv die Archivierung ihrer Inhalte.",2026-04-21
archivierung,Archiving,"Die ""Wayback Machine"" - Hüterin der digitalen Erinnerung - kämpft ums Überleben. Nach Hackerangriffen und Urheberrechts-Klagen verweigern immer mehr Medienhäuser dem Web-Archiv die Archivierung ihrer Inhalte.",2026-04-21
weltordnung,world order,Amnesty International zieht eine düstere Bilanz der Menschenrechtslage weltweit. Und ruft zur Verteidigung der Weltordnung auf.,2026-04-21
gravierende,serious,Eine deutsche Expertenkommission sieht gravierende Defizite beim Schutz von Kindern im Internet. Neben Suchtgefahren rücken familiäre Faktoren in den Fokus. Gefordert ist ein umfassender Ansatz.,2026-04-21
umfassender,Comprehensive,Eine deutsche Expertenkommission sieht gravierende Defizite beim Schutz von Kindern im Internet. Neben Suchtgefahren rücken familiäre Faktoren in den Fokus. Gefordert ist ein umfassender Ansatz.,2026-04-21
babynahrung,distributing and/or having distributed and/or advertising and/or having advertised baby food,In mehreren Ländern wurde mit Rattengift versetzte Babynahrung der Firma Hipp gefunden. Die Polizei ermittelt wegen versuchter Erpressung. Es ist nicht der erste derartige Fall - und deshalb gibt es Schutzmaßnahmen.,2026-04-21
wahlbetrug,electoral fraud,"Auch eine Woche nach der Abstimmung in Peru ist unklar, wer als Zweitplatzierter in die Stichwahl um das Präsidentenamt einzieht. Im Raum steht das Wort Wahlbetrug.",2026-04-21
forschende,Forschende,Forschende haben unter der Region im Westen Italiens ein riesiges Magma-Reservoir entdeckt – dank einer Technologie aus der Erdbeben-Forschung. Die Methode könnte auch beim Auffinden Seltener Erden helfen.,2026-04-21
erinnerung,Reminder,"Die ""Wayback Machine"" - Hüterin der digitalen Erinnerung - kämpft ums Überleben. Nach Hackerangriffen und Urheberrechts-Klagen verweigern immer mehr Medienhäuser dem Web-Archiv die Archivierung ihrer Inhalte.",2026-04-21
rattengift,Rat poison,In mehreren Ländern wurde mit Rattengift versetzte Babynahrung der Firma Hipp gefunden. Die Polizei ermittelt wegen versuchter Erpressung. Es ist nicht der erste derartige Fall - und deshalb gibt es Schutzmaßnahmen.,2026-04-21
versuchter,attempted,In mehreren Ländern wurde mit Rattengift versetzte Babynahrung der Firma Hipp gefunden. Die Polizei ermittelt wegen versuchter Erpressung. Es ist nicht der erste derartige Fall - und deshalb gibt es Schutzmaßnahmen.,2026-04-21
erpressung,extortion,In mehreren Ländern wurde mit Rattengift versetzte Babynahrung der Firma Hipp gefunden. Die Polizei ermittelt wegen versuchter Erpressung. Es ist nicht der erste derartige Fall - und deshalb gibt es Schutzmaßnahmen.,2026-04-21
folgenlos,without consequences,"Wenn Völkerrechtsbruch folgenlos bleibt, erodiert das Recht und der Stärkere setzt sich durch. Expertinnen sehen das Vorgehen der USA im Iran kritisch, die deutsche Reaktion darauf ebenfalls.",2026-04-21
ebenfalls,Also,"Wenn Völkerrechtsbruch folgenlos bleibt, erodiert das Recht und der Stärkere setzt sich durch. Expertinnen sehen das Vorgehen der USA im Iran kritisch, die deutsche Reaktion darauf ebenfalls.",2026-04-21
stichwahl,failure to gain absolute majority,"Auch eine Woche nach der Abstimmung in Peru ist unklar, wer als Zweitplatzierter in die Stichwahl um das Präsidentenamt einzieht. Im Raum steht das Wort Wahlbetrug.",2026-04-21
familiäre,Family,Eine deutsche Expertenkommission sieht gravierende Defizite beim Schutz von Kindern im Internet. Neben Suchtgefahren rücken familiäre Faktoren in den Fokus. Gefordert ist ein umfassender Ansatz.,2026-04-21
gefordert,Required,Eine deutsche Expertenkommission sieht gravierende Defizite beim Schutz von Kindern im Internet. Neben Suchtgefahren rücken familiäre Faktoren in den Fokus. Gefordert ist ein umfassender Ansatz.,2026-04-21
reservoir,Reservoir,Forschende haben unter der Region im Westen Italiens ein riesiges Magma-Reservoir entdeckt – dank einer Technologie aus der Erdbeben-Forschung. Die Methode könnte auch beim Auffinden Seltener Erden helfen.,2026-04-21
forschung,research,Forschende haben unter der Region im Westen Italiens ein riesiges Magma-Reservoir entdeckt – dank einer Technologie aus der Erdbeben-Forschung. Die Methode könnte auch beim Auffinden Seltener Erden helfen.,2026-04-21
auffinden,Discover,Forschende haben unter der Region im Westen Italiens ein riesiges Magma-Reservoir entdeckt – dank einer Technologie aus der Erdbeben-Forschung. Die Methode könnte auch beim Auffinden Seltener Erden helfen.,2026-04-21
versetzte,relocated,In mehreren Ländern wurde mit Rattengift versetzte Babynahrung der Firma Hipp gefunden. Die Polizei ermittelt wegen versuchter Erpressung. Es ist nicht der erste derartige Fall - und deshalb gibt es Schutzmaßnahmen.,2026-04-21
derartige,Derartige ...,In mehreren Ländern wurde mit Rattengift versetzte Babynahrung der Firma Hipp gefunden. Die Polizei ermittelt wegen versuchter Erpressung. Es ist nicht der erste derartige Fall - und deshalb gibt es Schutzmaßnahmen.,2026-04-21
erodiert,eroded,"Wenn Völkerrechtsbruch folgenlos bleibt, erodiert das Recht und der Stärkere setzt sich durch. Expertinnen sehen das Vorgehen der USA im Iran kritisch, die deutsche Reaktion darauf ebenfalls.",2026-04-21
stärkere,stronger&#x0D;,"Wenn Völkerrechtsbruch folgenlos bleibt, erodiert das Recht und der Stärkere setzt sich durch. Expertinnen sehen das Vorgehen der USA im Iran kritisch, die deutsche Reaktion darauf ebenfalls.",2026-04-21
reaktion,Response,"Wenn Völkerrechtsbruch folgenlos bleibt, erodiert das Recht und der Stärkere setzt sich durch. Expertinnen sehen das Vorgehen der USA im Iran kritisch, die deutsche Reaktion darauf ebenfalls.",2026-04-21
minister,MINISTERS,"Israel hat seine Grenzen nie offiziell festgelegt, aber Siedler und Minister liebäugeln schon lange mit der Idee, das Land zu erweitern. Was steckt hinter dem Konzept ""Großisrael""?",2026-04-21
einzieht,moves in,"Auch eine Woche nach der Abstimmung in Peru ist unklar, wer als Zweitplatzierter in die Stichwahl um das Präsidentenamt einzieht. Im Raum steht das Wort Wahlbetrug.",2026-04-21
