German,English,Context,Date
menschenrechtsgruppen,human rights groups,Das US-Militär hat erneut ein Schnellboot in der Karibik zerstört. Nach Armee-Angaben wurde es für Drogenschmuggel genutzt. Menschenrechtsgruppen stellen die Rechtmäßigkeit solcher Einsätze infrage.,2026-09-20
drogenschmuggel,Dealing with drugs,Das US-Militär hat erneut ein Schnellboot in der Karibik zerstört. Nach Armee-Angaben wurde es für Drogenschmuggel genutzt. Menschenrechtsgruppen stellen die Rechtmäßigkeit solcher Einsätze infrage.,2026-09-20
beherrschendes,controlling,"Wer die Wahl in Deutschlands Hauptstadt am Sonntag gewinnen wird, ist so offen wie nie. Zwei Parteien kämpfen voraussichtlich um den ersten Platz, die Linke und die CDU. Beherrschendes Wahlthema: Wohnen und Mieten.",2026-09-20
rechtmäßigkeit,Lawfulness,Das US-Militär hat erneut ein Schnellboot in der Karibik zerstört. Nach Armee-Angaben wurde es für Drogenschmuggel genutzt. Menschenrechtsgruppen stellen die Rechtmäßigkeit solcher Einsätze infrage.,2026-09-20
beschwichtigen,you did not appease,"Immer mehr Anbieter von Künstlicher Intelligenz legen ein Versagen ihrer Systeme offen. Google reiht sich in die Schlange der Büßer ein - und versucht zugleich, zu beschwichtigen.",2026-09-20
schwindelig,Giddy,"Zwei Schläge - der neue Oberbürgermeister Krause hat beim Anstich auf der Wiesn geliefert. Das Bier fließt zu Preisen, bei denen manchem schon vor dem Genuss schwindelig wird.",2026-09-20
wahlthema,election topic,"Wer die Wahl in Deutschlands Hauptstadt am Sonntag gewinnen wird, ist so offen wie nie. Zwei Parteien kämpfen voraussichtlich um den ersten Platz, die Linke und die CDU. Beherrschendes Wahlthema: Wohnen und Mieten.",2026-09-20
geliefert,Geliefert,"Zwei Schläge - der neue Oberbürgermeister Krause hat beim Anstich auf der Wiesn geliefert. Das Bier fließt zu Preisen, bei denen manchem schon vor dem Genuss schwindelig wird.",2026-09-20
exekution,forced sale of collaterals,Die Exekution fällt in eine Zeit wachsender Spannungen mit Israel. Menschenrechtsorganisationen beobachten zugleich einen deutlichen Anstieg von Hinrichtungen im Iran.,2026-09-20
einsätze,Appearances,Das US-Militär hat erneut ein Schnellboot in der Karibik zerstört. Nach Armee-Angaben wurde es für Drogenschmuggel genutzt. Menschenrechtsgruppen stellen die Rechtmäßigkeit solcher Einsätze infrage.,2026-09-20
anbieter,provider,"Immer mehr Anbieter von Künstlicher Intelligenz legen ein Versagen ihrer Systeme offen. Google reiht sich in die Schlange der Büßer ein - und versucht zugleich, zu beschwichtigen.",2026-09-20
versagen,I did not fail,"Immer mehr Anbieter von Künstlicher Intelligenz legen ein Versagen ihrer Systeme offen. Google reiht sich in die Schlange der Büßer ein - und versucht zugleich, zu beschwichtigen.",2026-09-20
schlange,Queue,"Immer mehr Anbieter von Künstlicher Intelligenz legen ein Versagen ihrer Systeme offen. Google reiht sich in die Schlange der Büßer ein - und versucht zugleich, zu beschwichtigen.",2026-09-20
