German,English,Context,Date
undurchsichtige,opaque,"Undurchsichtige Algorithmen, zu wenig Jugendschutz, viel Hate Speech und Desinformation: Soziale Medien aus den USA und China stehen in Europa seit Langem in der Kritik. Deshalb will man eigene Wege gehen - bloß wie?",2026-06-02
beleidigungen,Insulting language,Die Entscheidung über Kolumbiens nächsten Präsidenten fällt erst in einer Stichwahl in drei Wochen. Nach der ersten Wahlrunde überzogen sich die beiden Kandidaten gegenseitig mit Beleidigungen und Vorwürfen.,2026-06-02
verantwortung,responsibility,"Mehr Verantwortung, weniger Abschottung - das fordern Fachleute von Deutschland und der internationalen Staatengemeinschaft. Werden sie ernst genommen?",2026-06-02
kontrollierte,Controlled,"Nach Vereinbarung einer Waffenruhe kontrollierte Israel gut die Hälfte des Gazastreifens. Regierungschef Netanjahu bestätigte nun, dass Israel das Gebiet weiter ausgedehnt hat. Und es könnte noch mehr werden.",2026-06-02
gazastreifens,gaza strips,"Nach Vereinbarung einer Waffenruhe kontrollierte Israel gut die Hälfte des Gazastreifens. Regierungschef Netanjahu bestätigte nun, dass Israel das Gebiet weiter ausgedehnt hat. Und es könnte noch mehr werden.",2026-06-02
jugendschutz,Jugendschutz,"Undurchsichtige Algorithmen, zu wenig Jugendschutz, viel Hate Speech und Desinformation: Soziale Medien aus den USA und China stehen in Europa seit Langem in der Kritik. Deshalb will man eigene Wege gehen - bloß wie?",2026-06-02
manipuliert,manipulated,"Gefahren im Internet: Kinder werden online immer häufiger sexuell belästigt und manipuliert. Das zeigt der Jahresbericht von Jugendschutz.net. Die Versuche, soziale Medien zu regulieren, zeigen bislang kaum Wirkung.",2026-06-02
landesteile,parts of the country,"Russland greift die ukrainische Hauptstadt, aber auch andere Landesteile massiv an. Mehrere Menschen werden getötet. Der Iran droht mit einem Abbruch der Gespräche mit den USA. Der DW-Nachrichtenüberblick.",2026-06-02
abschottung,foreclosure .,"Mehr Verantwortung, weniger Abschottung - das fordern Fachleute von Deutschland und der internationalen Staatengemeinschaft. Werden sie ernst genommen?",2026-06-02
regulieren,regulating,"Gefahren im Internet: Kinder werden online immer häufiger sexuell belästigt und manipuliert. Das zeigt der Jahresbericht von Jugendschutz.net. Die Versuche, soziale Medien zu regulieren, zeigen bislang kaum Wirkung.",2026-06-02
kandidaten,candidates,Die Entscheidung über Kolumbiens nächsten Präsidenten fällt erst in einer Stichwahl in drei Wochen. Nach der ersten Wahlrunde überzogen sich die beiden Kandidaten gegenseitig mit Beleidigungen und Vorwürfen.,2026-06-02
bestätigte,confirm,"Nach Vereinbarung einer Waffenruhe kontrollierte Israel gut die Hälfte des Gazastreifens. Regierungschef Netanjahu bestätigte nun, dass Israel das Gebiet weiter ausgedehnt hat. Und es könnte noch mehr werden.",2026-06-02
ausgedehnt,Prolonged,"Nach Vereinbarung einer Waffenruhe kontrollierte Israel gut die Hälfte des Gazastreifens. Regierungschef Netanjahu bestätigte nun, dass Israel das Gebiet weiter ausgedehnt hat. Und es könnte noch mehr werden.",2026-06-02
belästigt,molested,"Gefahren im Internet: Kinder werden online immer häufiger sexuell belästigt und manipuliert. Das zeigt der Jahresbericht von Jugendschutz.net. Die Versuche, soziale Medien zu regulieren, zeigen bislang kaum Wirkung.",2026-06-02
wahlrunde,Election turn,Die Entscheidung über Kolumbiens nächsten Präsidenten fällt erst in einer Stichwahl in drei Wochen. Nach der ersten Wahlrunde überzogen sich die beiden Kandidaten gegenseitig mit Beleidigungen und Vorwürfen.,2026-06-02
vorwürfen,allegations,Die Entscheidung über Kolumbiens nächsten Präsidenten fällt erst in einer Stichwahl in drei Wochen. Nach der ersten Wahlrunde überzogen sich die beiden Kandidaten gegenseitig mit Beleidigungen und Vorwürfen.,2026-06-02
fachleute,professionals,"Mehr Verantwortung, weniger Abschottung - das fordern Fachleute von Deutschland und der internationalen Staatengemeinschaft. Werden sie ernst genommen?",2026-06-02
häufiger,More frequently,"Gefahren im Internet: Kinder werden online immer häufiger sexuell belästigt und manipuliert. Das zeigt der Jahresbericht von Jugendschutz.net. Die Versuche, soziale Medien zu regulieren, zeigen bislang kaum Wirkung.",2026-06-02
